"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"proteasome regulatory particle assembly [GO:0070682]",7,0.87573,1,1,0.12427,9.999e-05,0.0024712,0.24854,0.0010999,0.049639,0,NA,NA,NA,7,0.24854,0.0020998,0.076867
"maturation of 5.8S rRNA [GO:0000460]",10,0.306,0.00089991,0.015313,0.694,0.9992,1,0.48424,0.26277,0.87143,8,0.43515,0.064194,0.77539,2,0.68059,0.80842,1
"porphyrin-containing compound biosynthetic process [GO:0006779]",6,0.54371,0.45125,1,0.45629,0.54885,0.92153,0.36349,0.046395,0.36811,3,0.45092,0.21808,0.9994,3,0.27607,0.059094,0.43577
"protoporphyrinogen IX biosynthetic process [GO:0006782]",7,0.59657,0.64644,1,0.40343,0.35366,0.69925,0.40364,0.084192,0.47664,3,0.52958,0.39936,0.9994,4,0.30918,0.055094,0.41523
"heme biosynthetic process [GO:0006783]",11,0.63059,0.82282,1,0.36941,0.17728,0.47673,0.44193,0.11179,0.57444,4,0.59179,0.56774,0.9994,7,0.3563,0.056494,0.42258
"dolichol-linked oligosaccharide biosynthetic process [GO:0006488]",10,0.77704,0.9975,1,0.22296,0.0025997,0.023671,0.44203,0.12389,0.59762,1,0.98053,0.9742,0.9994,9,0.3822,0.067793,0.47875
"Ino80 complex [GO:0031011]",11,0.61648,0.77462,1,0.38352,0.22548,0.54634,0.61564,0.83972,1,2,0.58362,0.52705,0.9994,9,0.62275,0.89261,1
"SAGA complex [GO:0000124]",14,0.58724,0.66093,1,0.41276,0.33917,0.68096,0.62798,0.90341,1,5,0.72345,0.91241,0.9994,9,0.57494,0.76032,1
"ceramide biosynthetic process [GO:0046513]",6,0.83175,0.997,1,0.16825,0.0030997,0.026812,0.3365,0.025897,0.30547,0,NA,NA,NA,6,0.3365,0.044696,0.375
"transcription corepressor activity [GO:0003714]",7,0.54353,0.43666,1,0.45647,0.56344,0.9381,0.79704,0.9964,1,3,0.86478,0.9797,0.9994,4,0.74624,0.9575,1
"TBP-class protein binding [GO:0017025]",6,0.43966,0.13749,0.57778,0.56034,0.86261,1,0.6187,0.77922,1,3,0.49801,0.31837,0.9994,3,0.73939,0.92621,1
"sequence-specific mRNA binding [GO:1990825]",9,0.40255,0.036896,0.2446,0.59745,0.9632,1,0.72663,0.9838,1,7,0.69897,0.90641,0.9994,2,0.82344,0.94221,1
"protein deneddylation [GO:0000338]",5,0.75816,0.9624,1,0.24184,0.037696,0.15971,0.48368,0.32977,0.95295,0,NA,NA,NA,5,0.48368,0.39966,1
"tRNA 5'-leader removal [GO:0001682]",6,0.35558,0.028097,0.20612,0.64442,0.972,1,0.67788,0.90441,1,5,0.63342,0.69823,0.9994,1,0.90017,0.90861,1
"ribonuclease MRP complex [GO:0000172]",7,0.36481,0.024598,0.18502,0.63519,0.9755,1,0.70109,0.9508,1,6,0.66791,0.81862,0.9994,1,0.90017,0.90861,1
"proteasome assembly [GO:0043248]",6,0.63843,0.77272,1,0.36157,0.22738,0.54634,0.65412,0.86191,1,1,0.79293,0.75412,0.9994,5,0.62636,0.82172,1
"intracellular manganese ion homeostasis [GO:0030026]",5,0.71062,0.90591,1,0.28938,0.094191,0.31303,0.32776,0.031597,0.33785,1,0.37253,0.26997,0.9994,4,0.31657,0.061494,0.45022
"transcription factor TFIIH holo complex [GO:0005675]",7,0.65336,0.83112,1,0.34664,0.16898,0.46378,0.60013,0.73413,1,1,0.67399,0.63164,0.9994,6,0.58782,0.75132,1
"RQC complex [GO:1990112]",5,0.76706,0.9695,1,0.23294,0.030597,0.13501,0.46588,0.27727,0.90506,0,NA,NA,NA,5,0.46588,0.34887,1
"septin cytoskeleton [GO:0032156]",5,0.905,1,1,0.095002,9.999e-05,0.0024712,0.19,0.00019998,0.013839,0,NA,NA,NA,5,0.19,0.00079992,0.043154
"lysine biosynthetic process via aminoadipic acid [GO:0019878]",7,0.46731,0.18028,0.67557,0.53269,0.81982,1,0.52535,0.44866,1,3,0.36998,0.090591,0.89818,4,0.64189,0.83052,1
"epigenetic regulation of gene expression [GO:0040029]",6,0.57844,0.58014,1,0.42156,0.41996,0.78121,0.53158,0.48915,1,2,0.5327,0.41596,0.9994,4,0.53103,0.55614,1
"Rpd3L-Expanded complex [GO:0070210]",6,0.45282,0.16768,0.66362,0.54718,0.83242,1,0.65474,0.86271,1,4,0.67028,0.77952,0.9994,2,0.62365,0.72533,1
"side of membrane [GO:0098552]",8,0.74374,0.9817,1,0.25626,0.018398,0.093158,0.48891,0.30667,0.95295,1,0.90553,0.87671,0.9994,7,0.42939,0.20438,0.81753
"L-histidine biosynthetic process [GO:0000105]",7,0.23918,0.00039996,0.0084726,0.76082,0.9997,1,0.4115,0.09869,0.52804,6,0.35242,0.013499,0.43186,1,0.76601,0.77242,1
"phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]",5,0.68257,0.85701,1,0.31743,0.14309,0.41748,0.60134,0.70283,1,2,0.95811,0.9929,0.9994,3,0.3635,0.16448,0.74271
"phospholipase A2 activity [GO:0004623]",6,0.57523,0.56774,1,0.42477,0.43236,0.78734,0.47645,0.29427,0.93158,2,0.44035,0.24678,0.9994,4,0.4945,0.44756,1
"phosphatidic acid biosynthetic process [GO:0006654]",5,0.55589,0.48515,1,0.44411,0.51495,0.89384,0.57735,0.62934,1,2,0.61141,0.58794,0.9994,3,0.55465,0.60264,1
"mitochondrion-endoplasmic reticulum membrane tethering [GO:1990456]",6,0.63848,0.77292,1,0.36152,0.22718,0.54634,0.60136,0.72473,1,1,0.63493,0.57604,0.9994,5,0.59464,0.75032,1
"ERMES complex [GO:0032865]",6,0.63848,0.77292,1,0.36152,0.22718,0.54634,0.60136,0.72473,1,1,0.63493,0.57604,0.9994,5,0.59464,0.75032,1
"negative regulation of translation [GO:0017148]",9,0.53757,0.40446,1,0.46243,0.59564,0.96155,0.53153,0.47025,1,3,0.41001,0.14179,0.9994,6,0.59228,0.76402,1
"NAD+ binding [GO:0070403]",6,0.59977,0.65503,1,0.40023,0.34507,0.68616,0.64453,0.84122,1,1,0.53218,0.46385,0.9994,5,0.66699,0.89821,1
"carbohydrate binding [GO:0030246]",6,0.57801,0.57764,1,0.42199,0.42246,0.78445,0.51227,0.41696,1,3,0.66829,0.74343,0.9994,3,0.35624,0.15468,0.72432
"deaminase activity [GO:0019239]",6,0.43822,0.13469,0.5719,0.56178,0.86541,1,0.48583,0.32397,0.95295,3,0.36227,0.080592,0.86335,3,0.60938,0.72793,1
"spliceosomal tri-snRNP complex [GO:0097526]",6,0.40045,0.071393,0.37053,0.59955,0.92871,1,0.59323,0.70003,1,5,0.63647,0.70713,0.9994,1,0.37701,0.37606,1
"U6 snRNA binding [GO:0017070]",5,0.49785,0.30367,0.92247,0.50215,0.69643,1,0.56664,0.59504,1,2,0.45293,0.26947,0.9994,3,0.64246,0.79062,1
"protein insertion into mitochondrial outer membrane [GO:0045040]",10,0.62399,0.79122,1,0.37601,0.20888,0.52625,0.66806,0.94451,1,2,0.79013,0.87851,0.9994,8,0.63755,0.90251,1
"regulation of cell cycle [GO:0051726]",9,0.59697,0.67443,1,0.40303,0.32567,0.66939,0.69354,0.9625,1,2,0.74682,0.82642,0.9994,7,0.67831,0.94991,1
"mRNA pseudouridine synthesis [GO:1990481]",6,0.32374,0.013099,0.12032,0.67626,0.987,1,0.62092,0.78592,1,5,0.56104,0.45685,0.9994,1,0.92035,0.92561,1
"CURI complex [GO:0032545]",6,0.51237,0.34217,0.96776,0.48763,0.65793,1,0.79206,0.994,1,2,0.72519,0.79592,0.9994,4,0.82549,0.9914,1
"UTP-C complex [GO:0034456]",6,0.51237,0.34217,0.96776,0.48763,0.65793,1,0.79206,0.994,1,2,0.72519,0.79592,0.9994,4,0.82549,0.9914,1
"poly(A) binding [GO:0008143]",5,0.29742,0.013899,0.12419,0.70258,0.9862,1,0.51874,0.44676,1,3,0.26132,0.014199,0.43186,2,0.90487,0.9825,1
"establishment of cell polarity [GO:0030010]",9,0.80397,0.9992,1,0.19603,0.00089991,0.010379,0.39206,0.044496,0.36811,0,NA,NA,NA,9,0.39206,0.083192,0.53551
"division septum [GO:0000935]",7,0.74187,0.9719,1,0.25813,0.028197,0.12781,0.295,0.0045995,0.10158,1,0.22563,0.075292,0.8365,6,0.30656,0.021498,0.23627
"RNA nuclease activity [GO:0004540]",5,0.62798,0.71893,1,0.37202,0.28117,0.62496,0.46041,0.26007,0.87143,1,0.29092,0.16768,0.9994,4,0.50278,0.47295,1
"protein import into peroxisome matrix [GO:0016558]",8,0.59702,0.65893,1,0.40298,0.34117,0.68131,0.54171,0.52055,1,2,0.4715,0.30207,0.9994,6,0.56512,0.68553,1
"respiratory electron transport chain [GO:0022904]",7,0.53661,0.40956,1,0.46339,0.59054,0.95778,0.69485,0.94431,1,3,0.72942,0.85731,0.9994,4,0.66893,0.87311,1
"ESCRT III complex [GO:0000815]",6,0.64231,0.78352,1,0.35769,0.21658,0.53526,0.6384,0.82842,1,2,0.88453,0.962,0.9994,4,0.51534,0.50835,1
"vacuolar acidification [GO:0007035]",8,0.77086,0.993,1,0.22914,0.0070993,0.049127,0.45829,0.19938,0.76559,0,NA,NA,NA,8,0.45829,0.28067,0.93943
"gluconeogenesis [GO:0006094]",9,0.70144,0.9549,1,0.29856,0.045195,0.18294,0.43799,0.12589,0.59762,2,0.64197,0.65083,0.9994,7,0.37971,0.091091,0.56246
"cytoplasmic translational initiation [GO:0002183]",19,0.39982,0.0042996,0.05313,0.60018,0.9958,1,0.71351,0.9985,1,14,0.66964,0.92141,0.9994,5,0.83634,0.9972,1
"negative regulation of TORC1 signaling [GO:1904262]",5,0.74416,0.94901,1,0.25584,0.051095,0.1979,0.51167,0.42006,1,0,NA,NA,NA,5,0.51167,0.49455,1
"eukaryotic translation initiation factor 2B complex [GO:0005851]",5,0.49537,0.29527,0.92247,0.50463,0.70483,1,0.80054,0.9897,1,2,0.7391,0.81522,0.9994,3,0.84149,0.9843,1
"mitochondrial respiratory chain complex III assembly [GO:0034551]",7,0.48298,0.22278,0.78123,0.51702,0.77732,1,0.5115,0.39466,1,4,0.54277,0.41736,0.9994,3,0.46981,0.39136,1
"aerobic respiration [GO:0009060]",12,0.66361,0.92141,1,0.33639,0.078692,0.27689,0.60875,0.82772,1,2,0.80792,0.89841,0.9994,10,0.56892,0.74423,1
"7S RNA binding [GO:0008312]",6,0.43768,0.13279,0.5719,0.56232,0.86731,1,0.55406,0.57064,1,3,0.42942,0.17338,0.9994,3,0.6787,0.85011,1
"signal recognition particle, endoplasmic reticulum targeting [GO:0005786]",6,0.54873,0.46775,1,0.45127,0.53235,0.91004,0.55031,0.55554,1,2,0.47165,0.30247,0.9994,4,0.58964,0.71403,1
"mitochondrial proton-transporting ATP synthase complex assembly [GO:0033615]",6,0.43358,0.12509,0.55193,0.56642,0.87501,1,0.70603,0.94381,1,4,0.67988,0.80282,0.9994,2,0.75831,0.89371,1
"prospore membrane [GO:0005628]",5,0.79042,0.9828,1,0.20958,0.017298,0.088451,0.41916,0.15978,0.68535,0,NA,NA,NA,5,0.41916,0.21698,0.8361
"RNA polymerase II, core complex [GO:0005665]",11,0.41167,0.034597,0.23589,0.58833,0.9655,1,0.57289,0.67973,1,8,0.58491,0.55464,0.9994,3,0.54084,0.57274,1
"RNA polymerase III complex [GO:0005666]",15,0.36487,0.0013999,0.021368,0.63513,0.9987,1,0.61703,0.87941,1,11,0.55461,0.40776,0.9994,4,0.78868,0.98,1
"RNA polymerase I complex [GO:0005736]",13,0.28315,9.999e-05,0.0037068,0.71685,1,1,0.44533,0.09539,0.51679,11,0.41597,0.018798,0.43186,2,0.60684,0.69653,1
"intermembrane lipid transfer [GO:0120009]",7,0.42678,0.093391,0.45726,0.57322,0.90671,1,0.63002,0.82602,1,4,0.54812,0.43176,0.9994,3,0.73921,0.92621,1
"mitotic actomyosin contractile ring assembly [GO:1903475]",7,0.77337,0.9897,1,0.22663,0.010399,0.063124,0.39874,0.076392,0.448,1,0.80915,0.77542,0.9994,6,0.33034,0.039696,0.35076
"medial cortex [GO:0031097]",8,0.86634,1,1,0.13366,9.999e-05,0.0024712,0.26732,0.00079992,0.041516,0,NA,NA,NA,8,0.26732,0.0013999,0.059786
"chaperone mediated protein folding independent of cofactor [GO:0051086]",8,0.45414,0.12549,0.55193,0.54586,0.87461,1,0.86597,1,1,6,0.84951,0.9979,0.9994,2,0.91537,0.9864,1
"chaperonin-containing T-complex [GO:0005832]",8,0.45414,0.12549,0.55193,0.54586,0.87461,1,0.86597,1,1,6,0.84951,0.9979,0.9994,2,0.91537,0.9864,1
"phosphatidylinositol-4-phosphate binding [GO:0070273]",7,0.82505,0.9986,1,0.17495,0.0014999,0.01497,0.34309,0.019798,0.2648,1,0.97615,0.9621,0.9994,6,0.23759,0.0026997,0.092241
"mitotic cytokinesis [GO:0000281]",6,0.81396,0.9945,1,0.18604,0.0055994,0.042425,0.27792,0.0037996,0.089636,1,0.71751,0.67583,0.9994,5,0.19,0.00079992,0.043154
"COPI-coated vesicle membrane [GO:0030663]",6,0.7467,0.9672,1,0.2533,0.032897,0.14287,0.5066,0.39686,1,0,NA,NA,NA,6,0.5066,0.47575,1
"COPI vesicle coat [GO:0030126]",7,0.77288,0.9893,1,0.22712,0.010799,0.06517,0.45423,0.19868,0.76559,0,NA,NA,NA,7,0.45423,0.28137,0.93943
"COPII vesicle coat [GO:0030127]",7,0.79765,0.9953,1,0.20235,0.0047995,0.037742,0.40469,0.086991,0.47941,0,NA,NA,NA,7,0.40469,0.13869,0.68974
"formation of cytoplasmic translation initiation complex [GO:0001732]",15,0.39213,0.0056994,0.063366,0.60787,0.9944,1,0.63347,0.92191,1,12,0.63609,0.81042,0.9994,3,0.623,0.75492,1
"eukaryotic translation initiation factor 3 complex [GO:0005852]",13,0.37488,0.0047995,0.056613,0.62512,0.9953,1,0.69704,0.9876,1,11,0.67311,0.90651,0.9994,2,0.82862,0.94581,1
"eukaryotic 43S preinitiation complex [GO:0016282]",15,0.39311,0.0060994,0.064604,0.60689,0.994,1,0.67882,0.984,1,12,0.66565,0.90061,0.9994,3,0.73152,0.91661,1
"eukaryotic 48S preinitiation complex [GO:0033290]",16,0.38581,0.0033997,0.043566,0.61419,0.9967,1,0.63024,0.91981,1,13,0.63191,0.81072,0.9994,3,0.623,0.75492,1
"eukaryotic translation initiation factor 3 complex, eIF3m [GO:0071541]",8,0.39196,0.034497,0.23589,0.60804,0.9656,1,0.69822,0.9601,1,6,0.65476,0.78442,0.9994,2,0.82862,0.94581,1
"transcription initiation at RNA polymerase III promoter [GO:0006384]",12,0.44059,0.060794,0.34653,0.55941,0.93931,1,0.64887,0.93301,1,6,0.53006,0.33877,0.9994,6,0.76768,0.9901,1
"Swr1 complex [GO:0000812]",9,0.54948,0.45305,1,0.45052,0.54705,0.92031,0.75298,0.9939,1,2,0.66685,0.69803,0.9994,7,0.77759,0.996,1
"protein serine kinase activity [GO:0106310]",14,0.73156,0.996,1,0.26844,0.0040996,0.033245,0.46454,0.15188,0.66356,2,0.74682,0.82642,0.9994,12,0.41749,0.09699,0.58479
"transsulfuration [GO:0019346]",5,0.25098,0.0048995,0.057143,0.74902,0.9952,1,0.50195,0.38906,1,5,0.50195,0.27167,0.9994,0,NA,NA,NA
"actin cortical patch localization [GO:0051666]",9,0.79768,0.9988,1,0.20232,0.0012999,0.0131,0.40464,0.062294,0.40742,0,NA,NA,NA,9,0.40464,0.10659,0.62251
"termination of RNA polymerase III transcription [GO:0006386]",9,0.40342,0.037496,0.24634,0.59658,0.9626,1,0.619,0.82812,1,5,0.48325,0.21988,0.9994,4,0.78868,0.98,1
"tRNA transcription by RNA polymerase III [GO:0042797]",11,0.36451,0.0082992,0.082043,0.63549,0.9918,1,0.61975,0.85211,1,8,0.55228,0.41296,0.9994,3,0.79965,0.9679,1
"TOR signaling [GO:0031929]",5,0.69386,0.87831,1,0.30614,0.12179,0.36536,0.61228,0.73233,1,0,NA,NA,NA,5,0.61228,0.79092,1
"nonfunctional rRNA decay [GO:0070651]",7,0.65077,0.82392,1,0.34923,0.17618,0.47624,0.45648,0.20478,0.78127,1,0.15306,0.026897,0.50137,6,0.50705,0.47765,1
"EMC complex [GO:0072546]",6,0.66412,0.83552,1,0.33588,0.16458,0.45829,0.62774,0.80352,1,2,0.93396,0.9863,0.9994,4,0.47462,0.39046,1
"nuclear localization sequence binding [GO:0008139]",11,0.65848,0.90341,1,0.34152,0.09669,0.31661,0.53261,0.48265,1,2,0.58631,0.53175,0.9994,9,0.52067,0.53935,1
"cysteine biosynthetic process from serine [GO:0006535]",5,0.39556,0.083492,0.41466,0.60444,0.91661,1,0.41441,0.15008,0.66356,3,0.33794,0.056494,0.74159,2,0.52911,0.53455,1
"threonine biosynthetic process [GO:0009088]",5,0.23352,0.0028997,0.03909,0.76648,0.9972,1,0.46704,0.28097,0.9114,5,0.46704,0.17918,0.9994,0,NA,NA,NA
"tRNA methyltransferase activity [GO:0008175]",6,0.42954,0.11849,0.53013,0.57046,0.88161,1,0.61938,0.78112,1,5,0.68707,0.84782,0.9994,1,0.2809,0.25187,0.89025
"endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]",11,0.62029,0.78742,1,0.37971,0.21268,0.52687,0.53963,0.51665,1,3,0.59704,0.56774,0.9994,8,0.51811,0.51995,1
"fatty acid catabolic process [GO:0009062]",5,0.48517,0.26807,0.88057,0.51483,0.73203,1,0.31473,0.022798,0.28573,3,0.40422,0.13239,0.9994,2,0.18049,0.027397,0.27002
"Hsp70 protein binding [GO:0030544]",6,0.36632,0.034997,0.23589,0.63368,0.9651,1,0.64801,0.84942,1,4,0.53549,0.39396,0.9994,2,0.87306,0.9704,1
"cyclin-dependent protein kinase holoenzyme complex [GO:0000307]",7,0.65136,0.82562,1,0.34864,0.17448,0.47288,0.47775,0.27427,0.90071,3,0.74387,0.87921,0.9994,4,0.27816,0.030797,0.29502
"Golgi to plasma membrane protein transport [GO:0043001]",7,0.68263,0.89661,1,0.31737,0.10349,0.33143,0.50175,0.35366,0.96353,2,0.76728,0.85461,0.9994,5,0.39554,0.16048,0.72922
"perinuclear endoplasmic reticulum [GO:0097038]",7,0.72883,0.9604,1,0.27117,0.039696,0.16482,0.36228,0.033697,0.34495,1,0.36979,0.26757,0.9994,6,0.36103,0.074993,0.50906
"poly(A)-dependent snoRNA 3'-end processing [GO:0071051]",7,0.51845,0.34027,0.96766,0.48155,0.65983,1,0.76787,0.9908,1,1,0.31669,0.20628,0.9994,6,0.84307,0.9993,1
"endocytic vesicle [GO:0030139]",7,0.71369,0.94581,1,0.28631,0.054295,0.20873,0.52127,0.43056,1,1,0.82029,0.79482,0.9994,6,0.47144,0.35296,1
"proteasome core complex, beta-subunit complex [GO:0019774]",7,0.56172,0.51255,1,0.43828,0.48755,0.86361,0.70939,0.9584,1,3,0.80498,0.94411,0.9994,4,0.6377,0.82192,1
"protein O-linked mannosylation [GO:0035269]",5,0.78543,0.9802,1,0.21457,0.019898,0.098353,0.42135,0.16438,0.6993,1,0.98053,0.9742,0.9994,4,0.28156,0.032297,0.30652
"RNA-dependent RNA polymerase activity [GO:0003968]",5,0.34529,0.034897,0.23589,0.65471,0.9652,1,0.55142,0.54775,1,4,0.52625,0.36396,0.9994,1,0.65209,0.66913,1
"RNA-templated transcription [GO:0001172]",5,0.34529,0.034897,0.23589,0.65471,0.9652,1,0.55142,0.54775,1,4,0.52625,0.36396,0.9994,1,0.65209,0.66913,1
"transcription elongation by RNA polymerase I [GO:0006362]",10,0.2677,0.00019998,0.0054626,0.7323,0.9999,1,0.46581,0.19668,0.76559,9,0.44512,0.060994,0.76665,1,0.65209,0.66913,1
"termination of RNA polymerase I transcription [GO:0006363]",8,0.24535,0.00029997,0.0069193,0.75465,0.9998,1,0.40373,0.069093,0.42947,7,0.36824,0.015698,0.43186,1,0.65209,0.66913,1
"'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]",7,0.48073,0.21548,0.76077,0.51927,0.78462,1,0.50568,0.36876,0.98334,4,0.53375,0.38776,0.9994,3,0.46826,0.38726,1
"riboflavin biosynthetic process [GO:0009231]",6,0.62137,0.72323,1,0.37863,0.27687,0.61805,0.24595,0.0012999,0.053817,2,0.23303,0.018098,0.43186,4,0.25241,0.018398,0.21737
"glycerophospholipid catabolic process [GO:0046475]",5,0.5668,0.52465,1,0.4332,0.47545,0.84797,0.59708,0.69113,1,2,0.66335,0.69243,0.9994,3,0.5529,0.59804,1
"phosphatidylinositol transfer activity [GO:0008526]",6,0.42128,0.10569,0.49866,0.57872,0.89441,1,0.58178,0.66463,1,3,0.42434,0.16348,0.9994,3,0.73921,0.92621,1
"SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]",5,0.60999,0.66793,1,0.39001,0.33217,0.67342,0.50883,0.41166,1,2,0.66101,0.68803,0.9994,3,0.40737,0.24838,0.88092
"lysine biosynthetic process [GO:0009085]",7,0.31927,0.0067993,0.069878,0.68073,0.9933,1,0.52197,0.43326,1,5,0.41235,0.078492,0.85064,2,0.79601,0.92411,1
"oligosaccharyltransferase complex [GO:0008250]",6,0.69105,0.89411,1,0.30895,0.10599,0.33542,0.61789,0.77742,1,0,NA,NA,NA,6,0.61789,0.82832,1
"nuclear DNA-directed RNA polymerase complex [GO:0055029]",7,0.26058,0.00079992,0.014567,0.73942,0.9993,1,0.52116,0.42986,1,7,0.52116,0.29637,0.9994,0,NA,NA,NA
"mitotic actomyosin contractile ring [GO:0110085]",10,0.74775,0.9916,1,0.25225,0.0084992,0.055138,0.40983,0.059494,0.40101,2,0.76333,0.84952,0.9994,8,0.32146,0.014599,0.21737
"proteasomal protein catabolic process [GO:0010498]",8,0.7283,0.9728,1,0.2717,0.027297,0.12537,0.35487,0.020598,0.26726,2,0.62293,0.61064,0.9994,6,0.26552,0.0068993,0.15715
"positive regulation of macromolecule metabolic process [GO:0010604]",6,0.86724,0.9998,1,0.13276,0.00029997,0.0051044,0.26552,0.0022998,0.064518,0,NA,NA,NA,6,0.26552,0.0068993,0.15715
"positive regulation of RNA polymerase II transcription preinitiation complex assembly [GO:0045899]",7,0.80036,0.9957,1,0.19964,0.0043996,0.035401,0.39929,0.076992,0.44898,0,NA,NA,NA,7,0.39929,0.12899,0.68119
"pexophagy [GO:0000425]",5,0.80666,0.9891,1,0.19334,0.010999,0.065993,0.38667,0.10069,0.53325,0,NA,NA,NA,5,0.38667,0.14169,0.68974
"cytoplasm to vacuole targeting by the Cvt pathway [GO:0032258]",8,0.71526,0.9611,1,0.28474,0.038996,0.16322,0.55228,0.56524,1,1,0.93123,0.90601,0.9994,7,0.49814,0.44056,1
"ubiquitin-dependent endocytosis [GO:0070086]",6,0.70301,0.91461,1,0.29699,0.085491,0.29,0.53045,0.48485,1,1,0.80941,0.77572,0.9994,5,0.47466,0.37296,1
"P-body assembly [GO:0033962]",7,0.44918,0.13569,0.57253,0.55082,0.86441,1,0.62363,0.80882,1,4,0.58175,0.53505,0.9994,3,0.67948,0.85221,1
"commitment complex [GO:0000243]",5,0.61295,0.67643,1,0.38705,0.32367,0.66793,0.57376,0.61704,1,2,0.74958,0.83072,0.9994,3,0.45654,0.35886,1
"regulation of protein stability [GO:0031647]",6,0.50154,0.30477,0.92247,0.49846,0.69533,1,0.34877,0.034697,0.3463,3,0.35184,0.070193,0.82394,3,0.3457,0.13929,0.68974
"nucleobase-containing small molecule metabolic process [GO:0055086]",5,0.24809,0.0044996,0.054309,0.75191,0.9956,1,0.49618,0.36946,0.98334,5,0.49618,0.25557,0.9994,0,NA,NA,NA
"phosphatidylcholine biosynthetic process [GO:0006656]",6,0.62274,0.72743,1,0.37726,0.27267,0.61263,0.54695,0.54385,1,2,0.68865,0.73673,0.9994,4,0.4761,0.39586,1
"MICOS complex [GO:0061617]",5,0.61072,0.67083,1,0.38928,0.32927,0.67279,0.5673,0.59714,1,2,0.73592,0.81052,0.9994,3,0.45488,0.35416,1
"peroxisomal matrix [GO:0005782]",6,0.50531,0.31717,0.93674,0.49469,0.68293,1,0.46678,0.26267,0.87143,3,0.47739,0.27377,0.9994,3,0.45616,0.35756,1
"coenzyme A biosynthetic process [GO:0015937]",6,0.6247,0.73303,1,0.3753,0.26707,0.60661,0.57395,0.63694,1,2,0.73503,0.80882,0.9994,4,0.49341,0.44406,1
"protein targeting to membrane [GO:0006612]",6,0.69417,0.89971,1,0.30583,0.10039,0.32666,0.53389,0.49725,1,2,0.88335,0.9614,0.9994,4,0.35917,0.12169,0.66701
"multi-eIF complex [GO:0043614]",7,0.37432,0.028897,0.20901,0.62568,0.9712,1,0.61644,0.78742,1,6,0.62963,0.70513,0.9994,1,0.53732,0.54825,1
"eukaryotic translation initiation factor 3 complex, eIF3e [GO:0071540]",7,0.33871,0.012299,0.11398,0.66129,0.9878,1,0.67743,0.92081,1,7,0.67743,0.85931,0.9994,0,NA,NA,NA
"endocytic recycling [GO:0032456]",8,0.65667,0.86021,1,0.34333,0.13989,0.41017,0.6416,0.86621,1,3,0.93992,0.9979,0.9994,5,0.46261,0.33917,1
"COPII-coated vesicle cargo loading [GO:0090110]",5,0.81652,0.9919,1,0.18348,0.0081992,0.053865,0.36697,0.071893,0.42947,0,NA,NA,NA,5,0.36697,0.10689,0.62251
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines [GO:0016814]",6,0.41672,0.09829,0.47234,0.58328,0.90181,1,0.46,0.24298,0.86078,4,0.47008,0.21578,0.9994,2,0.43983,0.35706,1
"retromer complex [GO:0030904]",7,0.65064,0.82342,1,0.34936,0.17668,0.47635,0.5797,0.66693,1,2,0.79172,0.88101,0.9994,5,0.49489,0.43806,1
"methylated histone binding [GO:0035064]",7,0.56137,0.51125,1,0.43863,0.48885,0.86444,0.63874,0.85021,1,2,0.5826,0.52455,0.9994,5,0.66119,0.88821,1
"Sin3-type complex [GO:0070822]",5,0.50343,0.32037,0.93674,0.49657,0.67973,1,0.65171,0.82632,1,2,0.57322,0.50445,0.9994,3,0.70405,0.88811,1
"cell tip [GO:0051286]",9,0.64141,0.83542,1,0.35859,0.16468,0.45829,0.52995,0.46285,1,2,0.57874,0.51635,0.9994,7,0.51602,0.51285,1
"myosin complex [GO:0016459]",5,0.88788,0.9999,1,0.11212,0.00019998,0.0041516,0.22425,0.0010999,0.049639,0,NA,NA,NA,5,0.22425,0.0031997,0.1058
"cellular response to starvation [GO:0009267]",8,0.66775,0.88551,1,0.33225,0.11459,0.35449,0.57339,0.65033,1,2,0.81777,0.90981,0.9994,6,0.49193,0.42326,1
"rRNA primary transcript binding [GO:0042134]",6,0.4242,0.10979,0.50834,0.5758,0.89031,1,0.53971,0.51755,1,3,0.38811,0.11099,0.95779,3,0.69131,0.87221,1
"NADH dehydrogenase activity [GO:0003954]",8,0.58447,0.60694,1,0.41553,0.39316,0.75019,0.63797,0.85641,1,2,0.61383,0.59334,0.9994,6,0.64602,0.88851,1
"protein-membrane adaptor activity [GO:0043495]",6,0.67781,0.86691,1,0.32219,0.13319,0.39387,0.46082,0.24538,0.86584,1,0.4493,0.36206,0.9994,5,0.46313,0.34037,1
"Rpd3L complex [GO:0033698]",5,0.44005,0.15878,0.63883,0.55995,0.84132,1,0.717,0.93621,1,3,0.66425,0.73343,0.9994,2,0.79612,0.92431,1
