"UniProt_Entry","log2FC_CARe_vs_PARe","adj_p_value_CARe_vs_PARe"
"Q6CEH5",0.0634792404023521,0.895270169695471
"Q6CEH8",0.036946749696736,0.905532152119138
"Q6C234",0.0276208332802159,0.806179431678947
"Q6CEI3",0.291176053344661,0.537321861304679
"Q6CEI5",-0.394775226602049,0.506894346322098
"A0A1D8N801",0.337450516975399,0.329222595678852
"Q6CEJ0",0.592738686193935,0.280685646898526
"Q6CEJ3",0.0356936091612735,0.872736728500838
"Q6CEJ4",0.090023810372243,0.882328111533605
"Q6CEJ7",-0.199540766964317,0.465119363857247
"Q6CEJ9",0.0928674239926272,0.567603035506254
"Q6C0X5",-0.112951583463152,0.565563561749687
"Q6C0W9",-0.492804948147121,0.120464071354588
"Q6C0W5",-0.0378109282835186,0.959594728948385
"Q6C0W3",0.0403439651803033,0.965371541308354
"Q6C0W1",-0.15105432520352,0.69958209903385
"Q6C0V9",0.0855048620023824,0.861708266649814
"Q6C0U3",0.232292277745681,0.319280446182451
"A0A1H6PNY8",-0.0893231801214045,0.161489893232464
"Q6C0T8",0.0585866704335291,0.879886802063228
"Q6C0T3",-0.0736689939144691,0.442378802443633
"Q6C0S9",-0.414908939648798,0.323401569733707
"Q6C0S7",-0.133665518964886,0.466620340586488
"Q6C0S5",0.292497669903241,0.377006032745006
"Q6C0S4",-0.0783388869880953,0.796546794482044
"Q6C0S2",-2.02920686831876,0.113948466260591
"Q6C0R8",0.0743164336260133,0.945029355211055
"Q6C0R7",-0.160617429006956,0.723467878005092
"Q6C0R4",-0.0873300089339881,0.581318838068891
"Q6C0Q9",1.06079100615466,0.0707574558244551
"Q6C0Q4",-0.546115319982216,0.414866265730821
"Q6C0Q3",0.0771434782039671,0.431510211544898
"Q6C0Q1",-0.408957233731734,0.168028434004096
"A0A1D8NPN5",0.182025860685597,0.2864219510526
"Q6C0P8",0.02983381037119,0.928011086453797
"Q6C0P7",0.174688730156781,0.484385792037156
"Q6C0P6",0.102263344705718,0.790054978970992
"Q6C0P4",-0.00251765181494301,0.991749937018593
"Q6C579",0.254458829839716,0.100018042281273
"Q6C575",0.741356379832142,0.307132142230038
"Q6C572",-0.424566819413452,0.542151883358282
"Q6C569",0.175162049993552,0.407547851336939
"Q6C567",0.798725949014312,0.478249270876109
"Q6C566",0.13357424848728,0.934656613197054
"Q6C565",0.163528790564858,0.266983148784708
"Q6C563",-0.324678736998499,0.331987893530142
"Q6C556",-0.0508598450473145,0.788117647330226
"Q6C552",-0.00349784596580232,0.986980544237424
"Q6C551",-0.106485646226514,0.316620400699707
"Q6C548",-0.399229842450645,0.186371712873312
"Q6C547",0.265872522614438,0.269245384570756
"Q6C544",-0.380656285133809,0.295140531515733
"A0A1D8NJD0",-0.157922787086665,0.431989713709029
"A0A1D8NJD6",-0.3766746692111,0.263290331771533
"A0A1D8NJD8",-0.0122156450179213,0.896919572259246
"Q6C540",0.18891048473548,0.247430862432023
"Q6C536",-0.164009739962612,0.831534173342925
"Q6C535",-0.182904765577531,0.768329009676259
"Q6C533",-0.0582741226962562,0.918514884195738
"Q6C530",-0.0625423574347433,0.870060735861669
"Q6C529",0.341256191375584,0.328773615376908
"Q6C527",-0.0601406146900804,0.861708266649814
"Q6C524",-0.0455843426144646,0.849335591134138
"Q6C518",0.148715222943679,0.773663050026581
"Q6C517",-0.0397264238697885,0.678541499071098
"Q6C516",-0.0859745807781027,0.204374394167001
"Q6C515",0.0406902761959726,0.86568411382988
"Q6C513",-0.196265178985169,0.459896521697061
"Q6C512",0.152942208235832,0.481449390154261
"Q6C509",-0.000215000953742056,0.999252251127162
"Q6C508",-0.556287067014753,0.15293614964782
"Q6C507",0.0377643560103165,0.940934687732873
"Q6C502",-0.241676383938813,0.636372436892686
"Q6C501",-0.561452648787778,0.272452371274977
"Q6C428",-0.365361339802212,0.193055077063084
"Q6C426",0.148044777074105,0.799891750541856
"Q6C425",0.463975372023364,0.618067629790044
"Q6C424",0.172406769418194,0.600938597325178
"Q6C421",-0.0361499214197228,0.745261304900701
"A0A1D8NKP0",-0.178567534299552,0.450750536106116
"Q6C416",0.122680514178424,0.537381262063594
"B5FVF9",0.20885559023604,0.382103197817116
"Q6C415",0.0774889629168039,0.629166146130235
"Q6C410",0.0242892834328695,0.898486429295199
"Q6C409",-0.941364016087857,0.433101044077877
"Q6C403",0.159507826268955,0.319280446182451
"Q6C402",-0.111343765072519,0.859172909715542
"Q6C400",-0.158082105939831,0.266983148784708
"Q6C3Z7",0.00989798665063217,0.983014667789258
"Q6C3Z4",-0.0882551053707681,0.795781661264812
"Q6C3Z1",0.00778473343316685,0.979094108291667
"Q6C3Y7",-0.757954877882001,0.430435763085011
"B5FVG0",0.17243486225963,0.662901173658386
"Q6C3Y2",0.127519412842135,0.526518061011043
"Q6C3Y0",-0.0849470118741653,0.775493164775414
"Q6C3X8",-0.128165816080132,0.374448974463299
"Q6C3X4",-0.35615879017528,0.322930934591762
"Q6C3W9",0.241569498593116,0.266983148784708
"Q6CA82",-0.114260684608936,0.561584946861947
"Q6CA81",-0.0378365029872755,0.924707171083889
"Q6CA78",-0.297837191924714,0.255023501626134
"Q6CA73",0.0120844506078343,0.933492028710482
"Q6CA72",-0.19584746117952,0.498039825583322
"A0A371CD19",-0.0623720941469633,0.901903492237683
"Q6CGE0",-0.0421246555832976,0.865405855613329
"Q6CGE9",0.208011301928227,0.319280446182451
"Q6CGF0",0.139205883213649,0.297997293420957
"Q6CGF2",-0.244826338917787,0.723467878005092
"Q6CGF3",0.0962987415300473,0.613023625335042
"Q6CGF4",-0.0155681776918303,0.979147983586044
"Q6CGF5",-0.133288011488801,0.43444548542217
"Q6CGF8",-0.0637803710782702,0.845700791431204
"Q6CGG6",-0.412826344937654,0.689637790268164
"Q6CGG7",0.546892963482926,0.421434127225062
"Q6CGH4",0.365411567147852,0.382930914573353
"Q6CGH8",-0.022228427205625,0.964065044311512
"Q6CGH9",0.0634037255747189,0.933858994085665
"Q6CGI0",0.173410592533251,0.392835628759265
"Q6CGI4",-0.309263754442298,0.15146623469568
"Q6CGI5",0.046204222424191,0.789155893499833
"Q6CGI6",-0.306728707691518,0.177025743019586
"Q6CGI9",-0.729626063328921,0.322433632049166
"Q6CGJ1",-0.168402284375825,0.621031064286372
"Q6CGJ4",-1.07048666873337,0.218089206414263
"A0A1H6PWI4",-0.0701547011276595,0.885885782379494
"Q6CGJ6",0.783300614932599,0.376824770902644
"Q6CGK2",-0.171687434402377,0.25767973681079
"Q6CGK3",0.0146388974112834,0.937010955595318
"Q6C5H9",-0.00204116964328263,0.994493367063427
"Q6C5J0",-0.0677066456677017,0.950403118818028
"Q6C5J1",-0.247603110283975,0.289826128131574
"Q6C5J7",0.152864109767597,0.297874406603496
"Q6C5J8",0.268139873067224,0.297856593525704
"Q6C5K0",-0.248787372261831,0.241823389696014
"Q6C5K3",-0.533626718060005,0.217759434241323
"Q6C5K5",-0.222736923899308,0.223907886949812
"Q6C5L2",-0.394082156029384,0.25767973681079
"Q6C5L4",-0.0308077959580043,0.940934687732873
"Q6C5L9",-0.178460177666294,0.371547664651366
"Q6C5M3",0.138933505822676,0.419707088622701
"Q6C5M4",0.154553096130163,0.369794757005433
"Q6C5M8",0.649649713916917,0.263374482521605
"Q6C5N0",-0.607187264451399,0.237540121581035
"Q6C5N2",-0.139393111733034,0.537321861304679
"Q6C5N9",0.272182460482594,0.480450189295605
"Q6C5P1",-0.344808802891097,0.26334154543908
"Q6C5P6",-0.0984548184841768,0.768157454291002
"A0A1D8NIN0",0.122017666541792,0.667553099059729
"Q6C5Q2",0.142337362923212,0.641759984803946
"Q6C5Q3",-0.164131626274684,0.511265094648806
"Q6C5Q4",-0.177153193301755,0.734019392361223
"Q6C5Q6",-0.178576509696061,0.70788955266454
"Q6CC49",0.177135181375467,0.537124421581865
"Q6CC50",-0.290636935582017,0.342247021627436
"Q6CC58",-0.0461230754822969,0.931233812520706
"Q6CC63",-0.266214038020119,0.322541794454036
"Q6CC67",-0.482982390307081,0.194468545486357
"Q6CC71",0.130748842328403,0.255695590975338
"Q6CC75",-0.634280911088025,0.0836098224646896
"Q6CC78",-0.0638576448753492,0.81871865155881
"Q6CC83",-0.0124703354885338,0.895441366579505
"Q6CC85",-0.104940921548632,0.711583068935144
"Q6CC87",-0.081655926177666,0.678681932582709
"Q6CC86",-0.138621080689333,0.693750072708856
"Q6CFQ1",0.110977204871611,0.441325220923062
"Q6CFQ3",-0.075801608111646,0.751243639108769
"B5FVB1",0.240129516334966,0.56748202977969
"A0A1H6PX02",-0.255787069866605,0.281068320871275
"Q6CFQ4",-0.245802101100062,0.247468362041366
"Q6CFQ7",-0.0611732621479851,0.85058180240854
"Q6C243",-0.238501824300933,0.211425437481526
"Q6C242",0.139397360231644,0.281020437339308
"Q6C237",-0.120402608742374,0.643966842235413
"Q6C231",-0.90945783842645,0.106571374035249
"Q6C228",-0.192795501058867,0.633474872187285
"Q6C224",0.00552312022421013,0.977861905971436
"Q6C219",-0.124752566502086,0.635016099152479
"Q6C218",-1.41138276020671,0.266983148784708
"Q6C211",0.0186037765329347,0.783672555411
"Q6C208",0.835138032614513,0.263290331771533
"Q6C203",-0.0508072012245286,0.920672022154556
"Q6C200",-0.18913982144145,0.642055079653945
"Q6C1Z8",0.0707808600920497,0.784247701578763
"Q6C1Z7",0.0573820595679437,0.753191914162141
"Q6C1Z5",-0.13929944235403,0.419707088622701
"Q6C1Z4",-0.30668222574912,0.637022791499109
"Q6C1Z1",-0.163895612899667,0.342339174638951
"Q6C1Z0",-0.0657987112063821,0.705318063173489
"Q6C1Y6",-0.431728481312566,0.310347232096198
"Q6C6P6",-0.658106466225408,0.322930934591762
"A0A1H6PYE9",-0.17982730585746,0.220332387134847
"Q6C6Q2",-0.0327504256968474,0.721654216486259
"Q6C6Q6",-0.371413533803156,0.0737640012765417
"Q6C6Q8",-0.149086933849886,0.531783177909805
"Q6C6R2",-1.08676377850032,0.0994474600912205
"Q6C6R3",0.207290622164383,0.33320242635517
"Q6C6R5",0.265694768457812,0.792928733106246
"Q6C6S6",0.0229686509903281,0.905626495479331
"Q6C6S7",0.0169572010547537,0.958589875574203
"Q6C6T3",-0.401906843285607,0.179104239778937
"Q6C6T4",-0.107251544649573,0.183419497715697
"Q6C6T6",0.0427847834021774,0.786442328074343
"Q6C6T9",-0.0983708267898427,0.575707421088894
"Q6C6U2",0.319173303147638,0.252259450386099
"Q6C6U5",-0.0951737591268419,0.501687056461172
"Q6C6V0",-0.0217999245036532,0.898486429295199
"Q6C6V1",-0.151626997301764,0.221785765762089
"Q6C6V2",-0.661114045594841,0.0667044356974289
"Q6C6V5",-0.351244537520538,0.0626484816958688
"Q6C6V6",0.31727860853679,0.26008536421639
"Q6C3H1",-0.456677969908171,0.621048977286765
"Q6C3H2",-0.12236066789572,0.364107310668383
"Q6C3H3",-0.27363797296544,0.476340002808126
"B5FVG8",0.0740793049612354,0.43625995082359
"Q6C3H4",-0.722269329375285,0.161489893232464
"Q6C3H5",-0.128554527924691,0.528755545867836
"Q6C3I3",0.203401647669081,0.341184048632505
"Q6C227",0.597779868374724,0.24475687504365
"Q6C3I5",-0.463047413165041,0.156303647995655
"Q6C3J8",-0.94470189191193,0.52000947090865
"Q6C3K0",-0.22475596127792,0.162759702605614
"Q6C3K1",-0.564745364752613,0.126989661486868
"Q6C3K3",0.141376711106882,0.755792388919671
"Q6C3K4",-0.0151435305208434,0.957132498463709
"Q6C3K8",-0.536693502075382,0.29780079321718
"W0TYM8",-0.115306032719949,0.730660732830899
"Q6C3L8",-0.237947357908377,0.213957719793482
"A0A371CBU8",-0.437037136721696,0.501236298254552
"W0TYM7",-0.304970689446528,0.194468545486357
"Q6C3M7",0.108351129479074,0.689637790268164
"F2Z6C2",-0.00118130470499847,0.992715057127035
"Q6C0M3",0.226801164831338,0.310394204163951
"Q6C0M0",-0.373640057880471,0.316481583679203
"Q6C0L9",-0.230800128863876,0.297856593525704
"Q6C0L8",-0.226708094854737,0.377026356428641
"Q6C0L5",-0.224753683396299,0.266983148784708
"Q6C0L3",-0.279352894716376,0.419707088622701
"Q6C0L1",0.165796386431777,0.292607530207166
"Q6C0K8",0.024001095162485,0.973642472160274
"Q6C0K5",-0.231755830568721,0.289046920060381
"Q6C0K3",0.464037893728069,0.244096360971511
"Q6C0J5",0.132127699821187,0.336414313637018
"Q6C0J4",0.100619025659542,0.76158282895161
"Q6C0J3",0.583266499942042,0.418379707580032
"Q6C0J1",-1.00025974085578,0.658907654528187
"Q6C0J0",-0.827934574524295,0.528047606301853
"Q6C0I7",0.222340293332834,0.714953496305575
"Q6C0I6",0.2538171805967,0.303144424135535
"Q6C0I5",-0.00176300030438693,0.990465553353959
"Q6C0I4",-0.554955223574173,0.430926943638859
"Q6C0I1",-0.246345158925348,0.775493164775414
"Q6C0H9",0.00704162753619572,0.991749937018593
"Q6C0H6",-0.364420575728352,0.32154351722067
"Q6C0H5",-0.364014557502846,0.0625041895392184
"Q6C0H1",0.149275168435789,0.266983148784708
"Q6C0G9",-0.156816141061724,0.294853613813961
"Q6C0G8",0.283680375714524,0.390687917087712
"Q6C0G4",0.0403543805697413,0.643135945413284
"Q6C0G2",-0.648585235480883,0.111349474968057
"Q6C0G0",0.100662322029195,0.589690280256367
"Q6C0F8",-0.306204706329602,0.224593747070074
"Q6C0F7",-0.422911450845922,0.49347558430095
"Q6C026",-0.078098692425299,0.785647012734558
"Q6C028",-0.309945201580019,0.392835628759265
"Q6C029",-6.13401356238467e-05,0.999252251127162
"Q6C034",0.018441371162095,0.958603575698224
"Q6C035",-0.380628044401074,0.124769976018357
"Q6C037",0.190391915666519,0.315990003729233
"Q6C039",-0.464868925944429,0.541047151322669
"Q6C043",0.127923206612689,0.541047151322669
"Q6C047",0.00261194431361586,0.988803790906661
"Q6C049",-0.141436121410165,0.836360885756641
"Q6C050",-0.173519880218444,0.568750282124171
"Q6C051",0.129447120504174,0.306828175893941
"A0A1D8NQ98",0.0989221746065833,0.512339588094716
"Q6C058",-0.277528245241481,0.274659650778487
"Q6C064",0.05157060753475,0.763679209405461
"Q6C067",0.0800996847825002,0.817157770355568
"Q6C068",-0.0753490371477582,0.495656728598201
"A0A371CC16",0.13427580960404,0.798263794192097
"Q6C072",-0.0420284353313752,0.819539595584696
"Q6C075",-0.117527796046028,0.458445974439045
"Q6C077",-0.166435870885303,0.4704723925644
"Q6C079",-0.187137170231272,0.381436468176019
"Q6C081",0.171672813272747,0.717512409267236
"Q6C082",-0.43286767769875,0.375712692902003
"Q6C084",-0.243034721867198,0.523338266681961
"Q6C491",-0.0898739042986534,0.635016099152479
"A0A1D8NKE1",-0.0744026318806818,0.546334975790126
"Q6C495",0.245655384325934,0.433890136344381
"Q6C497",0.271117793675534,0.371547664651366
"Q6C4A1",0.169470442513428,0.766929025454811
"Q6C4A2",-0.216549635740425,0.502131587622797
"Q6C4A4",-0.0515825930091497,0.661497512475801
"Q6C4A6",0.0576538698695278,0.802788431240098
"Q6C4A8",-0.390171833850925,0.121272415144719
"Q6C4B2",-0.0824358178566276,0.742475013464492
"Q6C4B3",0.247901543866276,0.136833925624361
"Q6C4B4",-0.513090889297649,0.309125747714673
"A0A371CB60",-0.595749308946959,0.0901718121240985
"Q6C4B7",-0.0649293974643732,0.640470137853895
"Q6C4B8",0.117785498321419,0.699579034860669
"Q6C4C4",-0.0405279936087087,0.857280875743713
"Q6C4C6",0.0710141712188695,0.787808611064365
"Q6C4C8",0.260352001896048,0.217856901126675
"Q6C4D1",-0.103817574570114,0.532179590186307
"Q6C4D2",0.403704913295919,0.42260251302955
"Q6C4D5",-0.154055404065199,0.271987514211294
"A0A1D8NK91",0.580884769547022,0.516134091310871
"Q6C4D8",-0.249153230215186,0.179362120746853
"B5FVF6",-0.0588646226271797,0.750048533646207
"Q6C4E0",-0.045375005283492,0.870912014325382
"Q6C4E1",0.153184115538542,0.377006032745006
"Q6C4E8",-0.184466839301958,0.629166146130235
"Q6C4E9",-0.0861300025617035,0.38814978089573
"Q6C697",-0.0905664503661265,0.742935382171389
"W0TYM5",0.187210928662758,0.537381262063594
"Q6C696",0.268336171127586,0.398172521457033
"Q6C695",0.191281432069258,0.257485659671062
"Q6C690",-0.248123946317753,0.274226920618877
"Q6C676",-0.566227734161763,0.201173188116029
"Q6C675",0.13636468295711,0.823063189797953
"Q6C671",-0.623877878474963,0.266983148784708
"Q6C660",-0.146221062473722,0.290963075176739
"Q6C658",-0.124939044929873,0.279586953736688
"Q6C657",-0.0622144138064195,0.753191914162141
"Q6C653",0.178363557801005,0.257280417777676
"Q6C651",0.0847978948901919,0.316620400699707
"Q6C649",0.176794503528497,0.593623686387149
"Q6C648",-0.403378053215915,0.271224199634616
"Q6C647",-0.11829922161583,0.633583251555524
"Q6C643",0.204273032744194,0.323968361152007
"Q6C642",0.418495164608305,0.266983148784708
"Q6C641",-0.561379978749116,0.238342388611472
"A0A371CBM7",0.148455683396486,0.50312523481732
"Q6CA83",-0.341668695315426,0.179104239778937
"Q6CA88",0.172922980327329,0.194468545486357
"Q6CA89",0.0303021480062335,0.945327274981202
"Q6CA90",-0.0897155087259917,0.655850658440933
"Q6CA91",-0.366384228142173,0.225952320238014
"Q6CA92",-0.0960595701118813,0.258767823116064
"Q6CA93",0.0907911962291133,0.800158638116946
"Q6CA94",-0.0486379738475387,0.845700791431204
"Q6CA96",0.164023746987166,0.587777321894144
"Q6CA97",-0.100188491194365,0.485637339581905
"Q6CA98",-0.107251746911487,0.678541499071098
"Q6CA99",-0.00474593625478981,0.990465553353959
"Q6CAB2",-0.0395627566306203,0.898486429295199
"Q6CAB3",-0.125673908992415,0.565358913797977
"Q6CAB4",-0.157070104244924,0.598592611660435
"Q6CAB6",-0.281749457681078,0.118634950479757
"Q6CAC1",0.0118916374682433,0.976752493788243
"B5FVD7",-0.11911134241166,0.648103275312588
"Q6C6L7",0.239343214763798,0.440544780874535
"Q6C6L4",0.139461443513062,0.635016099152479
"Q6C6L3",-0.0506985903692637,0.794920150543732
"Q6C6L0",0.185411834439776,0.408354167364594
"Q6C6K8",-0.0248576844300698,0.884515161333526
"Q6C6K7",-0.125914366456797,0.282739832785535
"Q6C6K5",0.00135774367034751,0.99460998582532
"Q6C6K4",-0.208855067081057,0.377006032745006
"Q6C6K3",0.402985229515154,0.591223920953171
"Q6C6K1",-1.14559207697845,0.289826128131574
"Q6C6J7",-0.207358378336169,0.362846156588355
"Q6CI26",-0.327849676694821,0.116362148892236
"A0A1D8N3G8",-0.292350641136788,0.503974727199381
"Q6CI10",0.144414108100231,0.543838281199712
"Q6CI09",0.0394693607564734,0.770027104783344
"A0A1D8N3I3",0.169594933692297,0.269245384570756
"Q6CI04",0.129902806181792,0.662039318589826
"Q6CI02",0.0553647624663329,0.813441928464466
"Q6CHZ9",0.123804444319904,0.777749966933272
"A0A1D8N3L6",0.102666224474903,0.6700056575729
"Q6CHZ7",-0.169728961948415,0.263290331771533
"Q6C2X7",0.215349990386233,0.29882288218161
"Q6C2X4",0.000607823757734276,0.996128697403239
"Q6C2X2",-0.369334883949966,0.382930914573353
"Q6C2W9",0.167947263758169,0.329222595678852
"Q6C2W7",-0.0513242239550514,0.784247701578763
"Q6C2W6",-0.217421614233424,0.652088181349299
"Q6C2W5",0.239220076122657,0.529783267594019
"Q6C2W1",-0.0900851462811748,0.811260921832472
"Q6C2V4",-0.0916660891973401,0.668970008601995
"Q6C2V3",-0.0362135563180333,0.896387988586997
"Q6C2U9",-0.736659995609012,0.156055787665894
"Q6C2U7",0.673976756885984,0.187806656300128
"Q6C2U6",-0.0521343228815767,0.928011086453797
"Q6C2U4",0.299471234836928,0.488642572249546
"Q6C2U3",0.352614403903133,0.521191307427564
"Q6C2U2",0.00427562729843179,0.99460998582532
"Q6C2U1",-0.218127626282927,0.338399790433284
"Q6C2T7",0.268157446791197,0.577037366237642
"Q6C2T6",-0.0554847054025198,0.781363941310194
"Q6C2T5",0.212045660169659,0.464686783194211
"Q6CCG8",-0.0840929440880893,0.601845005175471
"Q6CCG7",0.175597301831133,0.266983148784708
"Q6CCG6",0.15349303363439,0.471287957346497
"Q6CCG2",0.0029370544608236,0.974345629936025
"Q6CCG0",-0.562308408296326,0.171860980639041
"Q6CCF7",-0.661723204173006,0.477860773400678
"Q6CCE8",0.122522825821816,0.895270169695471
"Q6CCE3",-0.0635560274574612,0.710856823045307
"Q6CCE1",-0.339466217181333,0.187478460780692
"Q6CCE0",0.199401245895249,0.243653791772843
"Q6CCD9",0.170800585534076,0.610273187041955
"Q6C854",-0.138605888658178,0.0625041895392184
"Q6C853",-0.427577815987039,0.304395548623335
"Q6C851",0.060220269011414,0.697624502011197
"Q6C850",-0.244575121483096,0.263290331771533
"A0A1D8NFT0",-0.136537941471711,0.221849611847055
"Q6C848",0.0297654316773585,0.875518149316625
"Q6C845",-0.518258718342078,0.390681972974155
"Q6C844",-0.0157825805428026,0.860737840563065
"Q6C839",0.0457876004266504,0.870060735861669
"Q6C836",-0.100857121938263,0.575568525896884
"Q6C831",0.0291249153984194,0.891990632721261
"A0A1D8NFX6",0.439811224519901,0.396654929910406
"Q6C829",-0.347944442146761,0.360161792338257
"Q6C215",-0.0768485284106003,0.904227149665054
"Q6CCM5",0.253875848143321,0.697876436519847
"Q6CCM7",-0.239000109623927,0.574317240254265
"Q6CCM8",-0.122025172315982,0.212265317789561
"Q6CCM9",-0.674505641873222,0.189041349720978
"Q6CCN1",0.20507530488795,0.341184048632505
"Q6CCN2",0.192573315214605,0.393313398733395
"Q6CCN3",-0.996446106360404,0.342603582504441
"Q6CCN7",0.189816441162876,0.452339802168117
"Q6CCN9",-0.192508919788926,0.382103197817116
"Q6CCP1",-0.161345037462781,0.684246148300195
"Q6CCP5",-0.457959064025775,0.562096314340557
"Q6CCP7",-0.754063803498103,0.377006032745006
"Q6CCQ3",0.11309544165349,0.58350140894289
"Q6CCQ4",-0.169384314185108,0.219130347491547
"Q6CCQ8",-0.0547161190172311,0.807008327977927
"Q6CCR0",-0.663122728591665,0.266983148784708
