"UniProt_Entry","log2FC_OBEn_vs_PARn","adj_p_value_OBEn_vs_PARn"
"Q6C4K5",-0.0384601787177431,0.525795222659178
"Q6CET2",-0.202045545390299,0.717204488051051
"Q6C2C6",-0.551619614850966,0.1009407672163
"Q6C7L3",-0.122499692349738,0.341175817042336
"Q6C7L1",-0.178413679812285,0.140341241788175
"A0A1D8NGF9",-0.811908985991021,0.144429335801718
"Q6C8Z6",-0.0436650819822063,0.919219379611403
"Q6C8Z8",-0.637589768077259,0.307128703711389
"Q6CEV6",-0.808855916958028,0.126972058897811
"Q6CG25",0.381905820555261,0.679229726793288
"Q6C9U7",-0.390585416812203,0.135698608534349
"Q6C4Y8",-0.470233576493436,0.554518273799489
"Q6C3D8",0.275404744025752,0.202828603017988
"A0A371C4P5",1.63204990693438,0.0724524036724662
"Q6C7W3",-0.159762359418994,0.756644535450556
"Q6CHT9",0.201040129964319,0.567425954476144
"B5FVB4",0.128861736609832,0.720660441758904
"Q6CE51",0.637526674244633,0.134939738576043
"Q6CD43",0.655119698830333,0.212953221123927
"Q6CD73",0.32774484008076,0.637427249157542
"Q6CI86",0.290829973037394,0.401197029161649
"A0A371BYZ1",-0.49610768386378,0.232728614229812
"Q6C6W9",-0.500218694361964,0.0758200860082864
"Q6CG74",-0.204959122039087,0.485954417530052
"Q6C6W1",0.420876402929701,0.241613769454166
"Q6CCH5",0.307439751590614,0.583878597372533
"Q6C361",1.04092709445334,0.105190395559496
"Q6C358",-0.746052665391036,0.125017795957736
"Q6C2Z5",-0.223797217635685,0.651666456358198
"Q6C1P7",-0.448851344193565,0.53916192969798
"Q6C1P8",0.462436771822264,0.121221140252093
"Q6CDS2",0.579462351066078,0.130783202007649
"Q6C5X6",-0.931761625299369,0.158938751049164
"Q6C631",-0.348011517827351,0.241798497726669
"Q6C6W6",-0.975948064014724,0.125176212896095
"Q6C2F6",-0.379031633153774,0.706240478816383
"Q6C6W7",0.11404225029761,0.882637078760477
"Q6CEG8",-0.576122174717606,0.342597374477932
"Q6C0S3",-0.503069206523686,0.121221140252093
"Q6C561",1.32120512375729,0.192555073223184
"Q6C7Y0",0.353054507503261,0.442037629513473
"Q6CGG9",0.00320347552035882,0.973753784448911
"Q6CGJ3",-0.271279537117061,0.491730397333461
"Q6C3J7",0.447579320217851,0.38291200383874
"Q6C0K0",0.817960948630693,0.12420442900088
"Q6C0G7",-0.0468826578515607,0.273336156683726
"Q6C847",0.889307412832542,0.0887783768334553
"Q6C834",0.618304250538612,0.284887162192866
"Q6CES2",-0.370935497817708,0.165021637583181
"Q6C7L2",-0.389819977306124,0.112298832077549
"Q6C8Z1",-0.41671904301813,0.615099036318248
"Q6C746",0.0633038650859751,0.942712118560371
"A0A1D8NJS8",-1.16404542375733,0.216320348535056
"Q6CDM9",0.480296836504955,0.110460159256081
"Q6C9S8",-0.0307865215866001,0.883950048934193
"Q6C948",-0.122571388488209,0.703493856024366
"Q6C926",0.028540273531012,0.930277891439283
"Q6C0M2",0.952857245106457,0.0983375276143931
"Q6C4P9",0.0345455741457958,0.92715871763588
"A0A1D8NJZ6",0.610864693110237,0.169316106115248
"Q6C3E1",-0.122562986017821,0.22546526734879
"Q6C1E8",-0.521515005837622,0.0732448141272313
"Q6C5G7",0.564267498799011,0.132045537247036
"Q6C5G4",0.0627552058490912,0.853488821648029
"Q6CHQ6",-1.0427350176687,0.121221140252093
"Q6CDY4",0.101623038679159,0.496501458876644
"Q6C9R3",-0.100528590770308,0.590402558818412
"Q6CD12",0.889247622433974,0.0745434307621412
"Q6C1T5",-0.252016009592808,0.854932121332306
"Q6C5R0",-1.24529560329725,0.0908209971108658
"Q6CD71",0.109609299502007,0.445802700726389
"Q6CEL3",0.159100812304591,0.733959107931988
"Q6C5B3",-0.0820718026226763,0.610164647273615
"Q6C2S6",-0.143152010535641,0.549933357254045
"Q6CGC1",-0.183325818824282,0.683853960223002
"Q6C003",-0.423896138503398,0.549034548969541
"Q6CB09",-0.500160699948087,0.0593657218661059
"Q6C1L5",-0.954452788024385,0.495136951081891
"A0A371BX74",-0.109031265000093,0.425113348440616
"Q6C394",-0.100365598409791,0.944032954464095
"Q6CBM6",-0.592702454765272,0.189815620987455
"Q6C6R7",-0.196398768812194,0.362781324811783
"Q6CBM3",-0.0331044059484238,0.75428879850466
"A0A371CAP3",0.291691930771337,0.616551374796887
"Q6C0H2",0.575342316548606,0.119154737143946
"Q6CCE5",0.549185295086138,0.371311729197078
"Q6C867",-0.0437957366879136,0.867781261611221
"W0TYP1",-0.518127033131416,0.210339858626355
"Q6C952",-0.275617281250228,0.746917055097561
"A0A371BYB1",0.961217343781602,0.0599608981544902
"Q6C1G6",-1.85915834840201,0.11343450507269
"Q6CFC3",-0.317318285082694,0.392193175849104
"Q6CDZ1",0.270487789289419,0.728890011029082
"Q6C1N3",-0.109107223685812,0.788134155102774
"Q6C1P2",-0.681934901425853,0.426448459055963
"Q6C1P6",0.29026162423315,0.256672561613854
"Q6C9I8",-0.388882986469339,0.599510692656397
"Q6BZW4",0.414795777486921,0.142750889362208
"Q6BZU6",-0.495519938015159,0.165021637583181
"A0A371CER7",-0.284591395573468,0.240841010060112
"Q6CF38",0.0771610601506658,0.436939852758891
"A0A371CE43",-0.298045714527986,0.401197029161649
"Q6CED9",-0.532625722412988,0.314211285083473
"Q6CEG7",-0.469556819653111,0.128001745309311
"Q6C404",-0.50909441629786,0.0616295820116707
"Q6CA71",-0.717886023249207,0.145223681790776
"Q6CGG0",-0.758764376998829,0.18622651771797
"Q6C5N8",0.6287598877632,0.140088776540633
"A0A1H6QAM4",-0.300071505389574,0.269367781390443
"Q6C1Z6",-0.375612933136753,0.307128703711389
"Q6C1Z3",-0.0382226035127767,0.745766355077992
"Q6C6S4",0.926535982329725,0.0879522404017445
"Q6C3L0",-0.259736188834246,0.130783202007649
"Q6C0M6",0.128446547694328,0.378409873446477
"Q6C0H4",0.530392062312951,0.495136951081891
"Q6C685",0.127180528215202,0.6171663309269
"A0A1D8NLY9",-0.495815557353347,0.0964796043411072
"Q6C2V9",0.420203914977019,0.29169890477005
"Q6C956",-1.21564546395258,0.42144270816398
"B5FVD3",-0.29203886324466,0.34626715266012
"Q6CFU4",-0.893310054308978,0.125176212896095
"Q6CDA0",0.299701470244704,0.554830708992856
"Q6CD82",-0.183513056659882,0.581717004860602
"Q6CFP0",-0.0965627439711311,0.505089718132582
"Q6CFM7",-0.408334987787599,0.0745434307621412
"Q6CEQ3",-0.38187988800954,0.180567888695363
"Q6CE35",0.0510065835304617,0.936568530057143
"Q6C292",-0.473744348658718,0.0903212531999655
"Q6C7P2",0.250862310678198,0.196747459689873
"A0A1D8NN66",0.675829602237944,0.149430544652601
"A0A1H6PLE9",-0.484308210309461,0.118283573187349
"A0A371C7T9",0.677619846176853,0.277917446586758
"Q6CAL2",0.158098019050827,0.75428879850466
"Q6C8E5",-0.746493226535309,0.111098935514865
"Q6C863",0.861249205431211,0.0758200860082864
"Q6C4R2",-0.758611785058793,0.178482124884048
"Q6C6P2",0.265279171691995,0.200063245471641
"Q6C3F0",-0.503397338713689,0.134939738576043
"Q6CBS4",-0.099071540027009,0.791105108560393
"A0A371C4X5",0.330038510982297,0.175830574245882
"A0A1H6PUB2",-0.375009436405867,0.36403686253712
"Q6CE57",0.861581867622593,0.38399274755895
"A0A371C317",0.956093936009036,0.118091016533087
"Q6CAW1",-0.276007144367346,0.60577696219155
"Q6C820",-0.308403125651041,0.23029415180793
"Q6C4V4",-0.79436138662543,0.165021637583181
"Q6C4G6",-0.0497453562608988,0.677291610972375
"Q6CA21",0.825905652283481,0.179411535608663
"Q6BZS7",-0.288000019271236,0.151798618231434
"Q6CHY3",-0.692593722518425,0.134939738576043
"Q6CHX5",0.800330086204769,0.121221140252093
"Q6CAS0",-0.291316130509133,0.658477270375463
"A0A371BZG7",0.257762177830264,0.733645276150883
"Q6C0B0",-0.893072812950646,0.110297813069831
"Q6CCB9",-0.427030377319486,0.361585369798843
"Q6CBP7",-0.643242347387775,0.393758241858739
"Q6CC41",-0.295059156754719,0.111630711429481
"Q6C7J6",-1.0230107405836,0.0435302559609996
"Q6C046",-0.746405883737751,0.218634612834653
"Q6CCH4",-1.30145073161591,0.218434135020072
"Q6CFH7",-0.54548358283298,0.273336156683726
"Q6C4B9",-0.382330722285944,0.256672561613854
"Q6C4D3",-0.317268453871285,0.252270885908772
"Q6CCI3",-0.774527011109582,0.491730397333461
"Q6C3R2",-0.107601051085659,0.731373976557767
"Q6C9D2",-0.307241104428872,0.157592529426337
"Q6C661",-0.463883540512036,0.423544928021919
"A0A371CB06",-0.223566860340445,0.40311092302553
"Q6CC42",-0.222172277718009,0.37996829762462
"Q6CAA6",0.46950620794195,0.699223607201273
"Q6C369",-0.403761609062071,0.372126741648208
"Q6C6J4",0.498500845219582,0.173921360977171
"W0TYM2",-0.135694250277263,0.636657987538596
"Q6CI15",-0.460676407724823,0.179411535608663
"Q6C2X6",-0.462154727560482,0.273559837246617
"B5RSK8",-0.0778708953218995,0.824673501018822
"Q6CIA2",0.231764770097235,0.254049189579681
"Q6CCF9",0.119910563293842,0.624837570136741
"Q6CCF2",0.634992221176861,0.179411535608663
"Q6C963",-0.0110890213977342,0.966065747925297
"Q6CGV6",0.0823724821160495,0.813167593094298
"Q6CCC5",-0.573977623331635,0.304426172793931
"Q6C857",-0.712331781028625,0.243165068125977
"Q6C2N3",-0.400983736770106,0.267294056096508
"Q6C852",-0.254893166302404,0.565692017069212
"Q6C832",0.158888149363856,0.706171487987668
"Q6C8Q7",-0.516871706522799,0.250452863477783
"Q6CCU9",0.0290721173956535,0.940811627185882
"Q6C2P5",-0.661822138067533,0.204370998054982
"Q6CB62",-0.620642787737668,0.102697206547164
"B5RSK2",-0.783536225690331,0.34792603170612
"Q6C1N6",1.28134284152701,0.0435302559609996
"Q6CFT6",-0.870591449656831,0.128115428144181
"Q6CFT5",-0.39234723807064,0.120395784143039
"Q6C4J9",0.255106359922092,0.615454084504439
"Q6C4J3",-0.267402682791224,0.745038827266487
"Q6C6I5",1.46678651701771,0.119154737143946
"Q6C6G2",-0.236637156640466,0.118283573187349
"Q6C6F8",-0.515956877134565,0.322024912469601
"Q6C6E6",-0.104043487567644,0.894972517393046
"Q6CD97",0.477439435168439,0.159514016137594
"Q6CC93",-0.631088775018957,0.151119982200261
"Q6CFM5",0.126883191910843,0.775722974775207
"Q6CFL9",-0.144167425196402,0.34740822352447
"Q6CFL8",0.085830703013012,0.949723322392998
"Q6CB24",0.707383452446402,0.158541130956828
"Q6CER7",0.0971578843621718,0.76787438035959
"Q6C2C8",-0.303447512675641,0.236169058238661
"Q6C2B8",0.36649638769998,0.303827950034365
"Q6C2A9",0.0585815124467212,0.818328074698259
"Q6CDC5",-0.11050736186054,0.813951618102239
"Q6C8I1",0.310002844335243,0.484444034439048
"Q6C8I9",0.769365709040426,0.142162628406666
"Q6C8L0",-0.654056095760977,0.1009407672163
"Q6C9G9",-0.0356551296560825,0.850069526928831
"Q6C9H4",-0.0334327222267525,0.964189616048879
"Q6CAV8",-0.80546800985963,0.0758200860082864
"Q6BZY8",-0.304645898646304,0.121887872555754
"Q6BZV0",-0.214045389923665,0.651444819505434
"Q6C8Z0",0.145648460364498,0.728484682932831
"Q6C8Y9",0.353306363153923,0.173921360977171
"Q6C8Z5",0.71454524388143,0.135698608534349
"Q6C915",-1.58130915189171,0.0936516703098672
"Q6C736",-0.216818678349932,0.578433526094374
"Q6C737",-1.15631293338498,0.312610773387339
"A0A1D8NN56",-0.782263285954541,0.137124550974654
"Q6C1W1",-0.240132875381655,0.277207146535199
"Q6C9Z5",-0.0682521506601855,0.71924601065332
"Q6C9Z7",-0.218550969198757,0.173124865474152
"Q6CA04",0.0607423535827583,0.773841138809746
"Q6CCZ3",-0.236855200307765,0.574972169415493
"Q6CHM8",0.164261629943914,0.634445221987514
"Q6CHK6",-0.599811878662061,0.475395207333553
"Q6CHK2",-0.30952568681413,0.350355849937379
"Q6CAL8",-0.159692520226622,0.791666088326034
"Q6CGL9",0.248463097849655,0.119154737143946
"Q6CGL6",-0.56696526145488,0.130783202007649
"Q6CGL5",-0.101646681976628,0.793245192306303
"Q6C8C9",0.411850201501001,0.37484982472716
"Q6C5Y9",-0.30705843753481,0.416914477388293
"Q6C5Z0",0.429280131610889,0.432113362287718
"Q6C628",-0.167419629990296,0.173921360977171
"A0A1H6Q8P1",-0.144461522183017,0.269476848533359
"Q6C891",-0.439123069936993,0.182809082452394
"A0A1H6PPZ3",-0.331329906719423,0.218434135020072
"Q6C4T1",1.48367449746494,0.119754600024155
"Q6C4Q7",-0.558749547964043,0.296578433076668
"Q6C526",-0.0959392557231239,0.813167593094298
"Q6C525",0.0188664377114283,0.88198410678685
"Q6C0D5",0.204961269821676,0.478301692190982
"Q6C1A3",-0.606064999210739,0.0724524036724662
"Q6CDQ6",-0.452032084131615,0.635337019803966
"Q6CDN7",-0.505653213000521,0.248814009562197
"Q6CDN0",-0.239692683214209,0.361585369798843
"Q6CG28",0.275823616407872,0.11343450507269
"Q6CBG6",-0.211148941732753,0.278057432902754
"Q6C9V5",2.72509362141892,0.113525104473438
"Q6CE68",-0.40271626569363,0.111098935514865
"Q6CGZ2",-0.543492030724422,0.529990214696568
"Q6C450",0.500616587157661,0.401587785979016
"Q6C473",-0.113821720006328,0.744129849500552
"Q6CE85",-0.930688636695562,0.115442853304226
"Q6CCJ4",-0.0353078696900173,0.755185433222051
"Q6C946",-0.149166300199641,0.661866705233441
"Q6CC16",0.369055451638203,0.144534075778552
"Q6CBX8",0.174364605228269,0.651666456358198
"Q6CBX9",-0.803329710370323,0.0543995329686446
"Q6C6N4",0.137420795000053,0.566678703316161
"Q6C2E7",-0.802335080130422,0.472641327449236
"Q6C1G8",-0.0533800057549888,0.571760086091569
"Q6C1G9",-0.29478900045828,0.386176818796363
"Q6C1G3",-0.232690404595418,0.343491813707509
"Q6C1F7",0.154838297688455,0.756041536969405
"Q6C3A7",-0.115191234985213,0.772866049025789
"Q6CB94",0.426852116010695,0.3011794633108
"Q6C5G6",-0.216354737730988,0.165891256428366
"Q6C5F9",0.116554540271532,0.847060590937192
"Q6C5E9",-1.17738830294618,0.0880888738917708
"Q6C5E8",-0.0455636055276222,0.749087549582079
"Q6C5E1",-0.0351255073887817,0.900707503904419
"Q6CDH4",-0.592930370725034,0.43852426460427
"Q6CFG5",-0.736798233892139,0.475425135429038
"Q6C9M2",0.386848286487399,0.412786859250486
"Q6CFF2",-0.59834440087274,0.242611499972007
"Q6C9C6",-0.100137725956804,0.76253827338917
"Q6C9B6",-0.102238661849183,0.855183270356543
"Q6C9B3",-0.349103548679677,0.538773480850603
"Q6C9N1",-0.64232431559339,0.196433347948512
"Q6CFC2",-0.327927220138559,0.322024912469601
"Q6CFB9",0.31096416261107,0.541924260112608
"Q6CFB2",0.170016542013817,0.854932121332306
"Q6CF98",0.77350808978385,0.230221748204711
"Q6CF87",0.247645855851135,0.157124533183818
"Q6CF76",0.12945096865603,0.797810997937349
"Q6CHV1",0.101116590008543,0.716335183957003
"Q6CHB3",0.748371507433429,0.247474097985651
"Q6C182",-0.265142175922309,0.487634384377748
"A0A1D8NP13",0.771492809305437,0.0758200860082864
"Q6CH42",0.515166513026596,0.415300377744769
"A0A1D8N3V3",-0.151392940454167,0.832348538192603
"Q6C136",0.136980235427615,0.732129164802744
"Q6C135",-1.24935450911387,0.20729988018581
"Q6C133",-0.110186216789109,0.776253505752449
"Q6CEC5",-0.497034866780071,0.112444978440963
"Q6CEF6",-0.428530475832449,0.660866100815608
"Q6CEF5",-0.205925683519962,0.419139178344615
"W0TYQ0",-0.7610166302568,0.217887848159961
"Q6CEI8",0.262291763050314,0.0758200860082864
"Q6CG60",-0.457215264514873,0.233891680096137
"Q6CAI8",-0.809534516724625,0.146107181670018
"Q6CAK4",1.28404233128404,0.097826277698563
"Q6CE97",0.238336041453126,0.185974001971435
"Q6CB02",-0.444400928120065,0.109078548747345
"Q6C3S9",0.813839848241267,0.171814304631083
"Q6C8U4",-0.0437934870493004,0.909925733990554
"Q6C8V2",-0.55998670858382,0.119388923622154
"Q6C8W1",0.0280575089542551,0.94728742888147
"Q6C3Y9",-0.795105260742802,0.149377364858073
"Q6CFX0",-0.0857011164493468,0.429838832973646
"Q6CFW9",-0.258980617508291,0.324884125713223
"Q6C4V0",-0.225282026773603,0.614853643932824
"Q6C3W4",0.570638213484984,0.340978348743072
"Q6CD66",0.000493345446532404,0.999431307362095
"Q6C2Z8",-0.981340695946335,0.331662844386495
"Q6C353",-0.198827726325798,0.744983753098311
"Q6C309",-0.389569197153236,0.0732448141272313
"Q6CGK1",-0.523565973746982,0.337095675264463
"Q6C2L3",-0.604537863897688,0.1009407672163
"Q6C545",0.783690518893787,0.147478370696652
"Q6C568",0.0843215311371882,0.336787884331322
"Q6C223",-1.30272267949335,0.566842386043427
"Q6C689",0.718761427365799,0.401385441297236
"Q6C688",0.586257770361925,0.110505796116142
"Q6C682",-0.144230539083921,0.16035373210018
"Q6C6K2",-0.665395336259967,0.465336042845911
"Q6CB33",0.314654372067391,0.426921156079063
"Q6CD86",-0.70421533024035,0.705134664786888
"Q6C279",-0.64453727775958,0.105181914169617
"Q6CCU0",-0.423343175757596,0.491730397333461
"Q6C724",0.0709849590395248,0.805222246852016
"Q6C1V1",-0.211247071332771,0.320297637252247
"Q6CCX8",0.391458906763252,0.421107848149432
"Q6CCY0",0.640393774015753,0.433510473864032
"Q6C8G0",0.343090307516372,0.322024912469601
"Q6C4S0",-0.163537811911576,0.285073202990165
"Q6C1A2",0.384744121210897,0.40311092302553
"Q6C1A8",0.0104998526238549,0.865315508327825
"Q6CG09",0.106401815407727,0.699853795825669
"Q6CAG1",-0.540243313078923,0.140088776540633
"Q6CEK7",-0.548732891566797,0.128001745309311
"Q6CDH2",-0.745417026751624,0.668961496092149
"Q6C7V8",-0.0745338612318248,0.756644535450556
"Q6C7U6",0.338910925094775,0.174430210019688
"Q6C167",-0.496769751882361,0.257220992175815
"Q6CGP7",-0.100644185971177,0.44966315831827
"Q6C134",0.0115480755255835,0.961479540336683
"Q6CEB4",-0.0678281132251172,0.628220086457978
"Q6C989",-0.770010489898873,0.0913025163893477
"Q6C988",0.414616821576591,0.171681778661548
"Q6C5R6",-0.686944332855961,0.173419394522778
"Q6CDE5",-0.211785778608,0.605716327242869
"Q6CDF7",0.391534203771237,0.123265411579233
"Q6CFX2",-0.142135369749456,0.252477965561032
"Q6C4U8",0.573943190224544,0.35309707024805
"Q6CD70",0.163040731084381,0.770662815650125
"Q6CA28",-0.827395957219068,0.0879522404017445
"Q6CEN0",-0.247259539511567,0.241798497726669
"Q6CCV8",0.133647954328633,0.563390241107152
"Q6C7R2",0.168825074262334,0.312992224136132
"Q6C2Q5",0.596852723316288,0.167030018136133
"Q6C7S4",-0.818039427272865,0.10715247817955
"Q6C7T7",0.328192102527146,0.170804118011151
"Q6CA12",0.0264527156535718,0.944738379602065
"Q6C959",-0.0156750410564859,0.934225864692226
"Q6C5A3",0.275778070788121,0.477842816971404
"Q6C378",-0.437175108983762,0.35844162521197
"Q6C362",-0.545485223992677,0.0872777174250023
"Q6C7K0",-0.326122190857123,0.272467967891519
"Q6C7C8",-0.298090439628214,0.0673488422698846
"Q6C7C6",0.100545263847181,0.792366947600263
"Q6C7A7",-0.477933214710693,0.0745434307621412
"Q6C7A4",-0.332201130063803,0.173419394522778
"Q6CDT1",0.19853334430543,0.265234407802722
"Q6C5W8",-0.574803607117644,0.135250525678872
"Q6C5W9",-0.43229279054938,0.185095563664695
"Q6C601",-0.143870381241788,0.481699435605359
"Q6CF43",-0.365905199553459,0.134939738576043
"Q6CF27",0.756308661168197,0.0543995329686446
"Q6C2G2",-0.0992720392081852,0.755158148185469
"Q6C5I1",0.21619865284297,0.23029415180793
"Q6CFC8",-0.110516966184661,0.399078916793782
"Q6CEJ2",-0.0316773669778946,0.84607284718978
"Q6C0U5",-0.53315854705895,0.15252412358571
"Q6C0T2",-0.674947998887873,0.129299751360751
"Q6C549",0.191319751749667,0.0908517905085526
"Q6C522",-0.343095486844795,0.1009407672163
"Q6C504",-0.429394003221129,0.3380482879265
"Q6C3Y8",-0.428273277229527,0.1009407672163
"Q6C5J2",-0.319292393463958,0.218634612834653
"Q6C3Y3",0.684995773733391,0.320379196928144
"A0A371CCL7",0.4570335315443,0.272316593946782
"W0TYQ4",-0.481375767058397,0.171889487483537
"Q6C5P4",0.227975426493815,0.332755271890261
"Q6C5P5",-0.478687879525615,0.107002085174336
"Q6CC56",-0.058427864239329,0.77230787809493
"Q6CC57",-0.57124764541407,0.174759736265738
"Q6C6R0",-0.393908959623962,0.135402883886757
"Q6C3K6",0.718932591838523,0.0525176777601406
"A0A1D8NIT6",0.146380790217949,0.711221161677265
"A0A1H6Q1P0",-0.473949978975823,0.221134059744638
"Q6C080",0.265204741945665,0.162079223200173
"Q6C5L8",-0.186401165153303,0.399078916793782
"Q6C664",0.0459773750756991,0.909991439211954
"Q6CAA3",-0.539881970775065,0.0292482146717558
"Q6CAB0",-0.06334832398414,0.451465922722753
"Q6CI01",-0.614078369707629,0.435516446291562
"Q6CB55",-0.323301078286201,0.209854750626291
"Q6CB63",-0.10132347883506,0.753542484701806
"Q6CB70",0.145093348205864,0.569483124228632
"Q6CB89",0.373568288134576,0.334540042432172
"Q6CB28",-0.604599750107321,0.220958386793612
"Q6CDB3",-0.395261162652145,0.144088863621948
"Q6CFL1",-0.142043404983291,0.509661201652083
"Q6C299",-0.00446331845489908,0.991647103126118
"Q6C280",-0.426066954908913,0.496501458876644
"Q6C7N7",0.288182677188102,0.348024686520235
"Q6C727",-0.353112941310623,0.570837443871145
"Q6C5Q1",0.345115004646532,0.421792656026379
"Q6C9X5",0.346501432827658,0.338475881764778
"Q6CCX4",-0.404638991896802,0.465438670972739
"Q6C874",-0.189479524935205,0.435838790319122
"W0TYN1",0.355995296164332,0.36403686253712
"A0A1D8NBA0",0.499733948512246,0.0711550083486433
"Q6C0F2",0.0798549824881929,0.851567751042717
"Q6CAG8",0.228793188929439,0.379578865562487
"A0A1H6Q588",-0.666563220090687,0.0882151718907874
"Q6C490",-0.0326515993950916,0.835293229649222
"Q6C4N1",-0.0653839805032258,0.685483475171214
"A0A1H6PUZ3",-1.76569019738175,0.0538264195505815
"Q6CGV1",0.0362515591560122,0.765882235279648
"Q6C4X3",-0.431618553891677,0.144817933867564
"Q6CBY3",-0.52618891676951,0.407081918330571
"Q6C3D2",-1.18615476919168,0.0758200860082864
"Q6CBR1",-0.215993465738227,0.625705503295381
"A0A1D8N936",-0.68176596359725,0.169973897608636
"A0A1D8NEB2",-0.961360797437605,0.143668150462969
"Q6C6Z6",-0.120323159187855,0.478301692190982
"Q6CBR8",-0.0920872184742044,0.462589494492513
"Q6C125",-0.277962130171736,0.109195619161337
"Q6CDZ4",-0.429466285052336,0.14318268069453
"Q6C187",0.5435063646481,0.212953221123927
"Q6C7K5",0.245126305314951,0.301676786853868
"F2Z6H1",-0.115870932634121,0.565866560557991
"Q6C9G2",0.695846442584863,0.1009407672163
"Q6CB37",-0.140025564396938,0.736454758159302
"Q6CFX1",0.702110014781215,0.160668788334344
"Q6C9M8",-0.618833062122991,0.357240844263409
"Q6CDM0",0.00692069613269007,0.978656749966423
"Q6C748",0.147177750862425,0.238074362890255
"Q6BZQ6",0.558653420381186,0.13444220920161
"Q6CF78",0.0299634294968395,0.934177287504822
"Q6CGJ5",0.0280663504246025,0.75428879850466
"Q6C2A3",-0.135639456705949,0.284028285907379
"Q6C842",-0.166357761565575,0.286497620271659
"Q6C0K9",0.353533920929321,0.34592222378201
"Q6C8Y7",-0.381537633728455,0.571760086091569
"Q6C6Y4",0.223831198748515,0.147478370696652
"Q6CBA2",-0.0747927001788254,0.632828595753407
"Q6CFS5",-0.452114768668951,0.0863913574252922
"Q6CA86",0.501574020185987,0.111098935514865
"Q6C0Z6",-0.757340682682272,0.101279711886233
"Q6CEJ6",-0.581899453389421,0.290529653041812
"Q6BZU2",-0.197506051181144,0.520922686817872
"Q6C100",-0.308177527973384,0.144817933867564
"Q6C101",-0.715980836169668,0.292724586890405
"Q6C8F5",-0.0722760004469366,0.841839138999012
"Q6C783",0.0235698686181319,0.935688538598745
"Q6C2H4",-0.0969782342977875,0.820508122815128
"Q6C5D0",-0.361324415647893,0.515349195013279
"Q6C740",-0.167125137176812,0.382472646516478
"Q6C7C9",-0.0342859838663138,0.814299569306457
"Q6C6U9",-0.842106616392094,0.200078423421722
"F2Z617",-0.335677399435524,0.277207146535199
"Q6BZT5",-0.698062538767782,0.238776200640023
"Q6CE38",-0.0483566634434919,0.882815661100469
"Q6CGE6",-0.357883287929848,0.631907772961173
"Q6CHT7",-0.132560198162196,0.550389447815837
"Q9B6D0",-1.05901155822144,0.273336156683726
"Q6C0Y0",0.0615200897690057,0.768192646431506
"Q6CBH3",-0.10377766278117,0.850069526928831
"Q6C2S2",-0.902302792511174,0.120435798347085
"Q6CEG2",0.191818325445434,0.541924260112608
"Q6C074",-0.2013983717898,0.50407441246853
"Q6CBJ6",-0.230582068943485,0.737264546206354
"F2Z6J4",0.0837265054800345,0.334452916961854
"Q6C5T9",0.328042983928901,0.683853960223002
"Q9B6E7",-0.537135856241454,0.461168596600577
"Q9B6D5",-0.403432949370169,0.173514019989927
"Q6CF49",0.562075416149881,0.144429335801718
"Q6C9Y4",-0.724200522288865,0.130783202007649
"Q6CGD3",-0.491569419211227,0.110297813069831
"Q6C4W6",0.432744503607303,0.150862485256049
"Q6CBP4",-0.041780396557892,0.832348538192603
"Q6C1L4",-0.244209740710304,0.756644535450556
"Q6CF90",-0.170110345426589,0.658062025399761
"Q6C0E6",0.511362145152178,0.10715247817955
"Q6C007",0.287055282127132,0.162403220259268
"Q6C0M9",0.20301606604715,0.565743783886705
"Q6C8C5",-1.13920608684869,0.140074193633599
"Q6CB23",0.16690425649511,0.484054513536191
"Q6C1V6",0.652187485841686,0.171235349797645
"Q6CAX1",0.396517539163101,0.495136951081891
"Q6CGK4",-0.0837882689286269,0.781104635274877
"F2Z693",0.809647795266003,0.286826823037093
"Q6C2T8",0.434900642445144,0.219409963715586
"Q6C7X8",-0.0749318389125889,0.702360824402855
"Q6C4D4",-0.772776032064305,0.0673488422698846
"Q6C9P3",-0.236260038461094,0.0758200860082864
"Q6CGD1",-0.0150082342256082,0.934592568584932
"Q6C3X7",-0.0262412978728254,0.900707503904419
"Q6CDN5",0.238451908980591,0.498056771086744
"Q6C835",-0.129075366597032,0.434279396234832
"Q6C799",-0.200184838140387,0.536453060528904
"Q6BZR4",-0.117990398337381,0.671234492740741
"Q6C0B6",-0.25030415254928,0.164451623404581
"Q6CFI3",-0.418345892701811,0.16608748022312
"Q6CB69",0.224879309311284,0.252891609148579
"Q6C0X2",-0.450527593869516,0.121887872555754
"Q6C7H6",-0.219395540539617,0.301874349992792
"Q6C6D9",-0.309400525991867,0.32695813147889
"Q6C4Y5",0.317177559314477,0.167030018136133
"Q6C6M5",0.213115170379054,0.549933357254045
"Q6CHS6",-0.924027847334835,0.659462715324874
"Q6C0S8",-0.249022616152542,0.667493624894805
"Q6C1E0",-0.223289414480876,0.118283573187349
"Q6CEB8",-0.138711508190856,0.169357691211104
"Q6C7S6",-0.288437220252293,0.512589647120552
"Q6C4K3",0.239515029505005,0.199916324086157
"Q6C141",-0.0879150543363266,0.797071886389794
"Q6CG56",0.102932443200013,0.793245192306303
"Q6C9M9",0.100134056574598,0.632828595753407
"Q6C626",0.886913516273434,0.168890651990546
"Q6CF40",0.470426695930517,0.3732951935014
"Q6CFG6",0.274185701431056,0.169973897608636
"Q6CB31",0.00918550184583163,0.985178269336272
