"Name","Genes (tot)","Stat (dist.dir.up)","p (dist.dir.up)","p adj (dist.dir.up)","Stat (dist.dir.dn)","p (dist.dir.dn)","p adj (dist.dir.dn)","Stat (non-dir.)","p (non-dir.)","p adj (non-dir.)","Genes (up)","Stat (mix.dir.up)","p (mix.dir.up)","p adj (mix.dir.up)","Genes (down)","Stat (mix.dir.dn)","p (mix.dir.dn)","p adj (mix.dir.dn)"
"purine nucleotide biosynthetic process [GO:0006164]",13,0.63911,0.79532,1,0.36089,0.20478,0.57629,0.41339,0.61584,0.9995,4,0.49888,0.72773,0.9993,9,0.37539,0.49075,0.97332
"nucleotide biosynthetic process [GO:0009165]",7,0.44211,0.16068,0.87811,0.55789,0.83942,1,0.65267,0.9912,0.9995,4,0.59479,0.89071,0.9993,3,0.72985,0.9813,0.9998
"protein dimerization activity [GO:0046983]",10,0.75025,0.9685,1,0.24975,0.031597,0.19467,0.33347,0.25387,0.9655,1,0.16989,0.29597,0.9993,9,0.35165,0.38676,0.94469
"cortical actin cytoskeleton [GO:0030864]",6,0.47335,0.24168,0.92857,0.52665,0.75842,1,0.19044,0.026997,0.50902,3,0.13713,0.032897,0.77942,3,0.24374,0.21278,0.89462
"large ribosomal subunit rRNA binding [GO:0070180]",6,0.51372,0.34567,1,0.48628,0.65443,0.97055,0.52207,0.87571,0.9995,3,0.54952,0.78802,0.9993,3,0.49463,0.77072,0.9998
"N-acetyltransferase activity [GO:0008080]",6,0.78251,0.9542,1,0.21749,0.045895,0.24838,0.35853,0.41046,0.9995,1,0.77066,0.83142,0.9993,5,0.2761,0.20298,0.89279
"proteasomal ubiquitin-independent protein catabolic process [GO:0010499]",15,0.38958,0.021298,0.38336,0.61042,0.9788,1,0.54259,0.977,0.9995,10,0.49132,0.81102,0.9993,5,0.64513,0.9824,0.9998
"proteasome core complex [GO:0005839]",14,0.35467,0.0092991,0.28455,0.64533,0.9908,1,0.56397,0.9894,0.9995,10,0.49132,0.81102,0.9993,4,0.74562,0.9953,0.9998
"proteasome core complex, alpha-subunit complex [GO:0019773]",7,0.33607,0.034597,0.48121,0.66393,0.9655,1,0.58757,0.9618,0.9995,5,0.48179,0.71733,0.9993,2,0.85201,0.987,0.9998
"one-carbon metabolic process [GO:0006730]",10,0.64761,0.78422,1,0.35239,0.21588,0.59157,0.39735,0.53625,0.9995,3,0.48761,0.68023,0.9993,7,0.35867,0.43616,0.9556
"protein maturation by iron-sulfur cluster transfer [GO:0097428]",5,0.60991,0.61564,1,0.39009,0.38446,0.77609,0.56558,0.91121,0.9995,2,0.73176,0.92681,0.9993,3,0.4548,0.69743,0.9998
"ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]",6,0.82385,0.9796,1,0.17615,0.020498,0.15275,0.26179,0.12729,0.82612,1,0.72848,0.79692,0.9993,5,0.16845,0.025097,0.60366
"cytosolic ribosome [GO:0022626]",5,0.69806,0.81042,1,0.30194,0.18968,0.54757,0.36483,0.43386,0.9995,1,0.4024,0.56794,0.9993,4,0.35544,0.46385,0.96137
"tetrahydrofolate interconversion [GO:0035999]",7,0.56646,0.49825,1,0.43354,0.50185,0.8676,0.49682,0.83862,0.9995,4,0.67603,0.9591,0.9993,3,0.25787,0.24288,0.91962
"regulation of primary metabolic process [GO:0080090]",9,0.71926,0.92351,1,0.28074,0.076592,0.32669,0.23032,0.029497,0.50902,2,0.25488,0.26917,0.9993,7,0.22331,0.049095,0.73238
"nuclear chromosome [GO:0000228]",6,0.5031,0.31477,1,0.4969,0.68533,0.99704,0.71163,0.9957,0.9995,3,0.71783,0.9613,0.9993,3,0.70542,0.9737,0.9998
"rRNA methylation [GO:0031167]",5,0.62532,0.65383,1,0.37468,0.34627,0.73411,0.35445,0.40046,0.9995,2,0.50637,0.67463,0.9993,3,0.25318,0.23398,0.91962
"3'-5'-RNA exonuclease activity [GO:0000175]",5,0.81424,0.9613,1,0.18576,0.038796,0.22599,0.37152,0.45505,0.9995,0,NA,NA,NA,5,0.37152,0.49865,0.98025
"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay [GO:0000288]",9,0.78901,0.986,1,0.21099,0.014099,0.12096,0.29661,0.14279,0.84024,1,0.43584,0.59564,0.9993,8,0.27921,0.14649,0.78857
"nuclear-transcribed mRNA poly(A) tail shortening [GO:0000289]",7,0.44635,0.16968,0.87962,0.55365,0.83042,1,0.36946,0.41716,0.9995,4,0.3544,0.35936,0.9993,3,0.38954,0.54765,0.9948
"CCR4-NOT complex [GO:0030014]",6,0.49571,0.29587,0.98683,0.50429,0.70423,1,0.34443,0.36126,0.9995,3,0.33585,0.33407,0.9993,3,0.35302,0.45375,0.9556
"CCR4-NOT core complex [GO:0030015]",6,0.63628,0.69453,1,0.36372,0.30557,0.6992,0.3416,0.35226,0.9995,2,0.42126,0.52585,0.9993,4,0.30178,0.30787,0.92606
"cysteine-type deubiquitinase activity [GO:0004843]",15,0.6459,0.83872,1,0.3541,0.16138,0.49117,0.44906,0.78152,0.9995,4,0.5141,0.75992,0.9993,11,0.42541,0.71823,0.9998
"protein deubiquitination [GO:0016579]",13,0.67251,0.88631,1,0.32749,0.11379,0.3994,0.4785,0.86751,0.9995,3,0.61765,0.88281,0.9993,10,0.43676,0.76332,0.9998
"double-strand break repair via nonhomologous end joining [GO:0006303]",6,0.72373,0.88731,1,0.27627,0.11279,0.3994,0.48144,0.79302,0.9995,2,0.89333,0.9897,0.9993,4,0.27549,0.23958,0.91962
"ascospore formation [GO:0030437]",5,0.56954,0.51015,1,0.43046,0.48995,0.85835,0.73589,0.9943,0.9995,3,0.8958,0.999,0.9993,2,0.49602,0.73003,0.9998
"maintenance of DNA trinucleotide repeats [GO:0035753]",5,0.61004,0.61584,1,0.38996,0.38426,0.77609,0.69459,0.9882,0.9995,2,0.89333,0.9897,0.9993,3,0.56209,0.86781,0.9998
"nucleoside monophosphate phosphorylation [GO:0046940]",6,0.47783,0.25167,0.94132,0.52217,0.74843,1,0.59863,0.9609,0.9995,4,0.66572,0.9516,0.9993,2,0.46446,0.67983,0.9998
"chromosome, telomeric repeat region [GO:0140445]",5,0.36823,0.09969,0.73212,0.63177,0.90041,1,0.5615,0.90681,0.9995,4,0.56123,0.84432,0.9993,1,0.56259,0.74353,0.9998
"'de novo' IMP biosynthetic process [GO:0006189]",8,0.61737,0.67293,1,0.38263,0.32717,0.71509,0.33071,0.27007,0.98296,2,0.1309,0.065293,0.91411,6,0.39731,0.58634,0.9998
"sequence-specific DNA binding [GO:0043565]",16,0.43367,0.060594,0.60462,0.56633,0.93951,1,0.48572,0.91541,0.9995,12,0.56871,0.9676,0.9993,4,0.23675,0.15058,0.78857
"regulation of ribosomal protein gene transcription by RNA polymerase II [GO:0060962]",5,0.45427,0.23268,0.91673,0.54573,0.76742,1,0.52638,0.85771,0.9995,3,0.5291,0.75652,0.9993,2,0.52229,0.77582,0.9998
"SWI/SNF complex [GO:0016514]",10,0.37798,0.037196,0.50215,0.62202,0.9629,1,0.45822,0.77542,0.9995,5,0.21418,0.053895,0.86842,5,0.70225,0.9951,0.9998
"RSC-type complex [GO:0016586]",10,0.4949,0.25567,0.94641,0.5051,0.74443,1,0.40094,0.55014,0.9995,4,0.23844,0.11399,0.9993,6,0.50928,0.87681,0.9998
"pentose-phosphate shunt [GO:0006098]",8,0.61798,0.67433,1,0.38202,0.32577,0.71509,0.42169,0.62694,0.9995,3,0.54353,0.77972,0.9993,5,0.34858,0.42336,0.95488
"thioredoxin peroxidase activity [GO:0008379]",6,0.74563,0.91681,1,0.25437,0.083292,0.33833,0.22601,0.064294,0.70264,1,0.1518,0.24848,0.9993,5,0.24085,0.12369,0.78857
"hydrogen peroxide catabolic process [GO:0042744]",9,0.62945,0.72203,1,0.37055,0.27807,0.66524,0.20197,0.009999,0.41816,3,0.1913,0.09679,0.9993,6,0.2073,0.048695,0.73238
"U2-type spliceosomal complex [GO:0005684]",10,0.37005,0.031397,0.45609,0.62995,0.9687,1,0.48173,0.84342,0.9995,7,0.44417,0.62734,0.9993,3,0.56937,0.87591,0.9998
"extrinsic component of mitochondrial inner membrane [GO:0031314]",7,0.4376,0.15258,0.87811,0.5624,0.84752,1,0.6156,0.9783,0.9995,4,0.55445,0.83352,0.9993,3,0.69714,0.9701,0.9998
"isoprenoid biosynthetic process [GO:0008299]",7,0.4756,0.23078,0.91673,0.5244,0.76932,1,0.51479,0.87481,0.9995,3,0.37698,0.42906,0.9993,4,0.61815,0.9526,0.9998
"sterol biosynthetic process [GO:0016126]",8,0.5472,0.44266,1,0.4528,0.55744,0.90879,0.43257,0.66753,0.9995,3,0.3693,0.41086,0.9993,5,0.47054,0.78612,0.9998
"isoleucine biosynthetic process [GO:0009097]",7,0.55649,0.46405,1,0.44351,0.53605,0.89396,0.35055,0.35086,0.9995,3,0.37412,0.42326,0.9993,4,0.33287,0.39516,0.94514
"chitin biosynthetic process [GO:0006031]",5,0.58218,0.54475,1,0.41782,0.45535,0.83302,0.34336,0.36486,0.9995,2,0.38465,0.46825,0.9993,3,0.31583,0.36416,0.94112
"L-arginine biosynthetic process [GO:0006526]",9,0.8138,0.9942,1,0.1862,0.0058994,0.080816,0.22054,0.020898,0.47961,1,0.31662,0.49125,0.9993,8,0.20853,0.024098,0.59528
"phosphorelay signal transduction system [GO:0000160]",5,0.86745,0.9886,1,0.13255,0.011499,0.10556,0.26509,0.15768,0.88787,0,NA,NA,NA,5,0.26509,0.17588,0.84897
"single-stranded RNA binding [GO:0003727]",6,0.52132,0.36866,1,0.47868,0.63144,0.9582,0.44971,0.70873,0.9995,2,0.23854,0.24478,0.9993,4,0.5553,0.89291,0.9998
"protein N-linked glycosylation via asparagine [GO:0018279]",5,0.8205,0.9666,1,0.1795,0.033497,0.20364,0.35899,0.41506,0.9995,0,NA,NA,NA,5,0.35899,0.45855,0.95689
"regulation of TORC1 signaling [GO:1903432]",6,0.7187,0.87711,1,0.2813,0.12299,0.41508,0.3098,0.25287,0.9655,1,0.24161,0.41116,0.9993,5,0.32344,0.34047,0.92896
"syntaxin binding [GO:0019905]",8,0.41842,0.11379,0.75282,0.58158,0.88631,1,0.33401,0.28217,0.9995,4,0.17085,0.034697,0.77942,4,0.49716,0.80432,0.9998
"prenyltransferase activity [GO:0004659]",5,0.73099,0.86981,1,0.26901,0.13029,0.4236,0.53802,0.87371,0.9995,0,NA,NA,NA,5,0.53802,0.90651,0.9998
"cellular response to heat [GO:0034605]",7,0.78877,0.9691,1,0.21123,0.030997,0.19413,0.42246,0.61964,0.9995,0,NA,NA,NA,7,0.42246,0.67543,0.9998
"carboxylic acid biosynthetic process [GO:0046394]",6,0.66012,0.75632,1,0.33988,0.24378,0.62861,0.67975,0.9906,0.9995,0,NA,NA,NA,6,0.67975,0.9961,0.9998
"post-translational protein targeting to membrane, translocation [GO:0031204]",6,0.46275,0.21878,0.89261,0.53725,0.78132,1,0.24088,0.085691,0.72506,3,0.16639,0.064094,0.91411,3,0.31537,0.36336,0.94112
"U2 snRNA binding [GO:0030620]",6,0.64495,0.71943,1,0.35505,0.28067,0.66924,0.21155,0.045295,0.60916,2,0.25216,0.26577,0.9993,4,0.19124,0.072193,0.77939
"RNA polymerase II preinitiation complex assembly [GO:0051123]",10,0.48585,0.23208,0.91673,0.51415,0.76802,1,0.47329,0.81952,0.9995,4,0.30623,0.23358,0.9993,6,0.58466,0.962,0.9998
"tRNA modification [GO:0006400]",8,0.56963,0.51755,1,0.43037,0.48255,0.85025,0.43972,0.69463,0.9995,4,0.57899,0.86821,0.9993,4,0.30046,0.30337,0.92606
"Golgi to plasma membrane transport [GO:0006893]",9,0.85986,0.9987,1,0.14014,0.0013999,0.037796,0.28028,0.10339,0.78439,0,NA,NA,NA,9,0.28028,0.12689,0.78857
"exocyst [GO:0000145]",8,0.85782,0.9971,1,0.14218,0.0029997,0.06404,0.28436,0.13079,0.82612,0,NA,NA,NA,8,0.28436,0.16018,0.81338
"tRNA methyltransferase complex [GO:0043527]",5,0.68299,0.77862,1,0.31701,0.22148,0.59975,0.62086,0.9599,0.9995,1,0.9671,0.9856,0.9993,4,0.5343,0.86181,0.9998
"lipid biosynthetic process [GO:0008610]",7,0.67041,0.79622,1,0.32959,0.20388,0.57629,0.44605,0.70123,0.9995,1,0.25405,0.42576,0.9993,6,0.47805,0.81212,0.9998
"sphingolipid biosynthetic process [GO:0030148]",7,0.83633,0.9899,1,0.16367,0.010199,0.096474,0.32734,0.27117,0.98296,0,NA,NA,NA,7,0.32734,0.31837,0.92606
"aromatic amino acid family biosynthetic process [GO:0009073]",7,0.58014,0.54045,1,0.41986,0.45965,0.83392,0.37022,0.41956,0.9995,3,0.45224,0.60454,0.9993,4,0.3087,0.32747,0.92896
"large ribosomal subunit [GO:0015934]",11,0.59663,0.63004,1,0.40337,0.37006,0.75199,0.40877,0.59564,0.9995,4,0.45279,0.62154,0.9993,7,0.38363,0.53525,0.98236
"glucose metabolic process [GO:0006006]",6,0.70684,0.85891,1,0.29316,0.14119,0.44847,0.29316,0.20368,0.93151,1,0.12051,0.15108,0.9993,5,0.32768,0.35336,0.93076
"carbohydrate phosphorylation [GO:0046835]",9,0.77499,0.9792,1,0.22501,0.020898,0.15275,0.29892,0.14889,0.8512,2,0.66004,0.87831,0.9993,7,0.19574,0.021198,0.56985
"nucleotide metabolic process [GO:0009117]",5,0.36398,0.09559,0.71928,0.63602,0.90451,1,0.64678,0.9729,0.9995,4,0.60921,0.90511,0.9993,1,0.79707,0.89131,0.9998
"nucleolar large rRNA transcription by RNA polymerase I [GO:0042790]",13,0.67998,0.90271,1,0.32002,0.09739,0.36754,0.37788,0.43646,0.9995,3,0.43197,0.55964,0.9993,10,0.36165,0.43276,0.9556
"stress granule assembly [GO:0034063]",6,0.4439,0.18238,0.87962,0.5561,0.81772,1,0.21381,0.048195,0.60916,3,0.10161,0.0038996,0.33303,3,0.32601,0.38936,0.94469
"cytoplasmic stress granule [GO:0010494]",18,0.57688,0.56174,1,0.42312,0.43836,0.82537,0.26168,0.016498,0.45895,6,0.12317,0.00079992,0.22771,12,0.33094,0.27367,0.91962
"RNA polymerase II general transcription initiation factor activity [GO:0016251]",18,0.46927,0.11399,0.75282,0.53073,0.88611,1,0.41598,0.65053,0.9995,8,0.27384,0.081092,0.98932,10,0.5297,0.9588,0.9998
"DNA-templated transcription initiation [GO:0006352]",9,0.46146,0.17818,0.87962,0.53854,0.82192,1,0.3692,0.40806,0.9995,4,0.20364,0.068593,0.94482,5,0.50165,0.84812,0.9998
"transcription initiation at RNA polymerase I promoter [GO:0006361]",10,0.72897,0.94371,1,0.27103,0.056394,0.27109,0.37233,0.42276,0.9995,2,0.57569,0.79192,0.9993,8,0.32149,0.29287,0.92564
"transcription initiation at RNA polymerase II promoter [GO:0006367]",23,0.57546,0.55934,1,0.42454,0.44076,0.82574,0.42308,0.70793,0.9995,7,0.30015,0.14989,0.9993,16,0.47686,0.92381,0.9998
"negative regulation of DNA-templated transcription [GO:0045892]",6,0.59027,0.56624,1,0.40973,0.43386,0.82271,0.39562,0.53545,0.9995,3,0.57616,0.82802,0.9993,3,0.21508,0.15438,0.79787
"transcription factor TFIID complex [GO:0005669]",12,0.43861,0.091491,0.71119,0.56139,0.90861,1,0.48177,0.86751,0.9995,6,0.35899,0.33087,0.9993,6,0.60455,0.9734,0.9998
"thiamine pyrophosphate binding [GO:0030976]",5,0.65678,0.72503,1,0.34322,0.27507,0.66452,0.3189,0.29177,0.9995,2,0.54058,0.74133,0.9993,3,0.17112,0.077092,0.78292
"branched-chain amino acid biosynthetic process [GO:0009082]",6,0.55292,0.45495,1,0.44708,0.54515,0.898,0.39016,0.51585,0.9995,3,0.496,0.70023,0.9993,3,0.28432,0.29457,0.92564
"L-valine biosynthetic process [GO:0009099]",6,0.55292,0.45495,1,0.44708,0.54515,0.898,0.39016,0.51585,0.9995,3,0.496,0.70023,0.9993,3,0.28432,0.29457,0.92564
"purine nucleobase metabolic process [GO:0006144]",5,0.34836,0.079792,0.688,0.65164,0.92031,1,0.47064,0.74333,0.9995,3,0.30613,0.27617,0.9993,2,0.7174,0.94541,0.9998
"ATP-dependent activity, acting on DNA [GO:0008094]",5,0.64936,0.70913,1,0.35064,0.29097,0.68409,0.50969,0.82662,0.9995,1,0.52101,0.66003,0.9993,4,0.50686,0.82052,0.9998
"histone acetyltransferase complex [GO:0000123]",5,0.45088,0.22638,0.91469,0.54912,0.77372,1,0.30657,0.25527,0.9655,3,0.34028,0.34337,0.9993,2,0.25601,0.31767,0.92606
"snRNA pseudouridine synthesis [GO:0031120]",5,0.47706,0.28047,0.97623,0.52294,0.71963,1,0.29084,0.21548,0.93151,3,0.3708,0.41416,0.9993,2,0.17089,0.14969,0.78857
"phospholipid transport [GO:0015914]",10,0.72168,0.93401,1,0.27832,0.066093,0.2917,0.39395,0.51905,0.9995,3,0.72884,0.9675,0.9993,7,0.25043,0.094691,0.78857
"phospholipid translocation [GO:0045332]",5,0.58099,0.54255,1,0.41901,0.45755,0.83302,0.34575,0.37366,0.9995,2,0.38465,0.46825,0.9993,3,0.31981,0.37326,0.94469
"nucleotide-activated protein kinase complex [GO:0031588]",7,0.69757,0.85391,1,0.30243,0.14619,0.46116,0.34636,0.33717,0.9995,1,0.095269,0.063294,0.91411,6,0.38821,0.55254,0.99489
"tRNA splicing, via endonucleolytic cleavage and ligation [GO:0006388]",5,0.61627,0.63124,1,0.38373,0.36886,0.75199,0.3997,0.54465,0.9995,2,0.54031,0.74033,0.9993,3,0.30596,0.34307,0.92896
"proteasome regulatory particle assembly [GO:0070682]",7,0.52305,0.35766,1,0.47695,0.64244,0.96208,0.49621,0.83782,0.9995,3,0.46603,0.63344,0.9993,4,0.51885,0.83772,0.9998
"maturation of 5.8S rRNA [GO:0000460]",9,0.43096,0.11689,0.76645,0.56904,0.88321,1,0.24967,0.051095,0.60916,5,0.20044,0.041196,0.77942,4,0.31122,0.33607,0.92896
"porphyrin-containing compound biosynthetic process [GO:0006779]",6,0.65909,0.75432,1,0.34091,0.24578,0.63011,0.47907,0.78802,0.9995,1,0.39179,0.55464,0.9993,5,0.49653,0.83912,0.9998
"protoporphyrinogen IX biosynthetic process [GO:0006782]",6,0.78104,0.9527,1,0.21896,0.047395,0.25038,0.43791,0.67423,0.9995,0,NA,NA,NA,6,0.43791,0.70583,0.9998
"heme biosynthetic process [GO:0006783]",8,0.79525,0.9827,1,0.20475,0.017398,0.14085,0.40951,0.58234,0.9995,0,NA,NA,NA,8,0.40951,0.64714,0.9998
"dolichol-linked oligosaccharide biosynthetic process [GO:0006488]",7,0.77827,0.9607,1,0.22173,0.039396,0.22603,0.44347,0.69353,0.9995,0,NA,NA,NA,7,0.44347,0.74053,0.9998
"Ino80 complex [GO:0031011]",11,0.44231,0.11059,0.74648,0.55769,0.88951,1,0.4042,0.57694,0.9995,7,0.44121,0.61764,0.9993,4,0.33943,0.41446,0.94941
"SAGA complex [GO:0000124]",13,0.49074,0.20848,0.88513,0.50926,0.79162,1,0.47165,0.84862,0.9995,6,0.40755,0.49535,0.9993,7,0.52659,0.92511,0.9998
"regulation of ARF protein signal transduction [GO:0032012]",5,0.7825,0.93651,1,0.2175,0.063594,0.28339,0.43499,0.64924,0.9995,0,NA,NA,NA,5,0.43499,0.69333,0.9998
"transcription corepressor activity [GO:0003714]",8,0.53628,0.40626,1,0.46372,0.59384,0.92241,0.4209,0.62324,0.9995,4,0.49347,0.71583,0.9993,4,0.34834,0.44226,0.9556
"TBP-class protein binding [GO:0017025]",7,0.41246,0.11239,0.75282,0.58754,0.88771,1,0.29664,0.17398,0.90748,4,0.23136,0.10519,0.9993,3,0.38368,0.53075,0.98236
"sequence-specific mRNA binding [GO:1990825]",9,0.46858,0.19588,0.88513,0.53142,0.80422,1,0.29647,0.14249,0.84024,5,0.31026,0.22598,0.9993,4,0.27922,0.24848,0.91962
"proteasome assembly [GO:0043248]",5,0.75646,0.90561,1,0.24354,0.094491,0.36294,0.37339,0.45985,0.9995,1,0.71578,0.78732,0.9993,4,0.2878,0.26997,0.91962
"intracellular manganese ion homeostasis [GO:0030026]",5,0.92224,0.9993,1,0.077763,0.00079992,0.028243,0.15553,0.015798,0.45895,0,NA,NA,NA,5,0.15553,0.016498,0.56985
"transcription factor TFIIH holo complex [GO:0005675]",6,0.7802,0.9522,1,0.2198,0.047895,0.25038,0.42849,0.64594,0.9995,1,0.96668,0.9844,0.9993,5,0.32085,0.33287,0.92896
"RQC complex [GO:1990112]",5,0.80668,0.9567,1,0.19332,0.043396,0.23855,0.27803,0.18808,0.92266,1,0.72848,0.79692,0.9993,4,0.16541,0.039796,0.69147
"septin cytoskeleton [GO:0032156]",6,0.49784,0.30207,0.98683,0.50216,0.69803,1,0.48321,0.79692,0.9995,3,0.47889,0.66193,0.9993,3,0.48753,0.75822,0.9998
"lysine biosynthetic process via aminoadipic acid [GO:0019878]",8,0.7176,0.90851,1,0.2824,0.091591,0.35627,0.24947,0.061994,0.68567,2,0.36935,0.44346,0.9993,6,0.2095,0.051795,0.73238
"Rpd3L-Expanded complex [GO:0070210]",6,0.4972,0.30017,0.98683,0.5028,0.69993,1,0.38304,0.49365,0.9995,3,0.37744,0.43006,0.9993,3,0.38865,0.54475,0.99381
"side of membrane [GO:0098552]",8,0.25796,0.0054995,0.2195,0.74204,0.9946,1,0.3313,0.27197,0.98296,7,0.34127,0.27007,0.9993,1,0.26154,0.46345,0.96137
"L-histidine biosynthetic process [GO:0000105]",7,0.73307,0.91321,1,0.26693,0.086891,0.34382,0.30746,0.20808,0.93151,1,0.20761,0.36226,0.9993,6,0.3241,0.32317,0.92896
"phosphatidylinositol-3,5-bisphosphate binding [GO:0080025]",6,0.67155,0.78232,1,0.32845,0.21778,0.595,0.39951,0.54955,0.9995,1,0.22786,0.39176,0.9993,5,0.43385,0.69043,0.9998
"negative regulation of translation [GO:0017148]",8,0.65835,0.78692,1,0.34165,0.21318,0.58768,0.47502,0.80582,0.9995,2,0.58345,0.80272,0.9993,6,0.43887,0.70953,0.9998
"NAD+ binding [GO:0070403]",6,0.54753,0.44176,1,0.45247,0.55834,0.90879,0.31413,0.26427,0.97972,2,0.11379,0.035496,0.77942,4,0.4143,0.62324,0.9998
"carbohydrate binding [GO:0030246]",6,0.58063,0.53705,1,0.41937,0.46305,0.83678,0.38258,0.49255,0.9995,2,0.31575,0.36586,0.9993,4,0.416,0.62704,0.9998
"spliceosomal tri-snRNP complex [GO:0097526]",5,0.32972,0.062194,0.60738,0.67028,0.93791,1,0.52341,0.85191,0.9995,3,0.31904,0.30157,0.9993,2,0.82996,0.9825,0.9998
"U6 snRNA binding [GO:0017070]",5,0.56135,0.48625,1,0.43865,0.51385,0.87842,0.22939,0.091491,0.74326,2,0.19011,0.17148,0.9993,3,0.25558,0.23818,0.91962
"protein insertion into mitochondrial outer membrane [GO:0045040]",6,0.83844,0.9857,1,0.16156,0.014399,0.12239,0.32312,0.29397,0.9995,0,NA,NA,NA,6,0.32312,0.32017,0.92606
"regulation of cell cycle [GO:0051726]",7,0.67408,0.80562,1,0.32592,0.19448,0.55502,0.40743,0.56654,0.9995,1,0.14453,0.23018,0.9993,6,0.45124,0.74283,0.9998
"mRNA pseudouridine synthesis [GO:1990481]",5,0.52967,0.40296,1,0.47033,0.59714,0.92423,0.39606,0.53365,0.9995,3,0.54617,0.78322,0.9993,2,0.17089,0.14969,0.78857
"CURI complex [GO:0032545]",5,0.57556,0.52645,1,0.42444,0.47365,0.84139,0.47231,0.74833,0.9995,2,0.5293,0.72043,0.9993,3,0.43432,0.65173,0.9998
"UTP-C complex [GO:0034456]",5,0.57556,0.52645,1,0.42444,0.47365,0.84139,0.47231,0.74833,0.9995,2,0.5293,0.72043,0.9993,3,0.43432,0.65173,0.9998
"poly(A) binding [GO:0008143]",5,0.2912,0.038196,0.50818,0.7088,0.9619,1,0.21695,0.072793,0.72506,4,0.24959,0.13029,0.9993,1,0.086371,0.052895,0.73238
"establishment of cell polarity [GO:0030010]",8,0.4669,0.20818,0.88513,0.5331,0.79192,1,0.27831,0.11499,0.812,4,0.21212,0.079292,0.98633,4,0.3445,0.43046,0.9556
"division septum [GO:0000935]",6,0.43477,0.16548,0.87811,0.56523,0.83462,1,0.53143,0.89151,0.9995,3,0.40097,0.48635,0.9993,3,0.66189,0.9551,0.9998
"protein import into peroxisome matrix [GO:0016558]",6,0.19944,0.0036996,0.17899,0.80056,0.9964,1,0.22809,0.067793,0.70721,5,0.17619,0.023498,0.77942,1,0.48763,0.68973,0.9998
"respiratory electron transport chain [GO:0022904]",7,0.46869,0.21528,0.88513,0.53131,0.78482,1,0.37252,0.42866,0.9995,4,0.39616,0.47245,0.9993,3,0.34099,0.42416,0.95488
"ESCRT III complex [GO:0000815]",6,0.17229,0.0016998,0.14186,0.82771,0.9984,1,0.34459,0.36156,0.9995,6,0.34459,0.28747,0.9993,0,NA,NA,NA
"vacuolar acidification [GO:0007035]",7,0.77853,0.9608,1,0.22147,0.039296,0.22603,0.20747,0.029597,0.50902,1,0.17583,0.32217,0.9993,6,0.21274,0.056694,0.73238
"gluconeogenesis [GO:0006094]",8,0.34534,0.033497,0.47308,0.65466,0.9666,1,0.33896,0.30197,0.9995,6,0.35309,0.31287,0.9993,2,0.29657,0.39276,0.94469
"ubiquitin-like modifier activating enzyme activity [GO:0008641]",5,0.72442,0.86021,1,0.27558,0.13989,0.44589,0.38984,0.51605,0.9995,1,0.59671,0.71103,0.9993,4,0.33812,0.41026,0.94514
"cytoplasmic translational initiation [GO:0002183]",18,0.59852,0.67593,1,0.40148,0.32417,0.71408,0.35943,0.31157,0.9995,8,0.50103,0.80892,0.9993,10,0.24615,0.055094,0.73238
"negative regulation of TORC1 signaling [GO:1904262]",5,0.74908,0.89701,1,0.25092,0.10309,0.38007,0.49493,0.79972,0.9995,1,0.98271,0.9952,0.9993,4,0.37298,0.51185,0.98142
"mitochondrial respiratory chain complex III assembly [GO:0034551]",5,0.59598,0.57984,1,0.40402,0.42026,0.81564,0.49941,0.80842,0.9995,2,0.6142,0.83802,0.9993,3,0.42287,0.62774,0.9998
"aerobic respiration [GO:0009060]",10,0.54341,0.42166,1,0.45659,0.57844,0.91838,0.48175,0.84342,0.9995,4,0.46072,0.63974,0.9993,6,0.49578,0.85141,0.9998
"7S RNA binding [GO:0008312]",6,0.4388,0.17308,0.87962,0.5612,0.82702,1,0.28866,0.18928,0.92266,3,0.16625,0.064094,0.91411,3,0.41107,0.60014,0.9998
"signal recognition particle, endoplasmic reticulum targeting [GO:0005786]",6,0.32859,0.041696,0.52434,0.67141,0.9584,1,0.22186,0.058194,0.65953,4,0.15928,0.026197,0.77942,2,0.34702,0.47785,0.97332
"RNA polymerase II, core complex [GO:0005665]",9,0.7877,0.9855,1,0.2123,0.014599,0.12295,0.39733,0.52835,0.9995,1,0.87728,0.90881,0.9993,8,0.33733,0.35546,0.9325
"RNA polymerase III complex [GO:0005666]",11,0.59291,0.61544,1,0.40709,0.38466,0.77609,0.51865,0.93371,0.9995,3,0.4582,0.61774,0.9993,8,0.54133,0.9532,0.9998
"RNA polymerase I complex [GO:0005736]",11,0.76346,0.9833,1,0.23654,0.016798,0.13769,0.436,0.71093,0.9995,2,0.89804,0.9901,0.9993,9,0.33332,0.31127,0.92606
"intermembrane lipid transfer [GO:0120009]",6,0.58145,0.53915,1,0.41855,0.46095,0.83463,0.37125,0.45535,0.9995,3,0.53415,0.76522,0.9993,3,0.20834,0.14219,0.78857
"mitotic actomyosin contractile ring assembly [GO:1903475]",7,0.56033,0.47655,1,0.43967,0.52355,0.88839,0.5891,0.9629,0.9995,2,0.49209,0.64864,0.9993,5,0.6279,0.9775,0.9998
