"UniProt_Entry","log2FC_CARn_vs_PARn","adj_p_value_CARn_vs_PARn"
"Q6C9D7",-0.103472563616504,0.864702168666884
"Q6C9D5",0.127986692590217,0.864702168666884
"Q6CG81",-0.201982211491344,0.864702168666884
"Q6CG80",-0.28330854468035,0.864702168666884
"Q6CHR4",0.104241436803025,0.940715235891271
"Q6CIA1",-0.134243495128408,0.867199910654737
"Q6CI94",-0.220749775516485,0.864702168666884
"W0TYP4",0.0299251827546302,0.931288310967399
"Q6C972",-0.185475979395569,0.958290282408391
"Q6C974",0.0651882117398152,0.964216562732913
"Q6C975",0.289293614905853,0.82619191487989
"Q6CGV8",0.114052772142813,0.958290282408391
"Q6CGV9",-0.227809605804652,0.806719222939005
"Q6CGV2",-0.0157575163426338,0.977058808919675
"Q6C7U2",0.0524041381598434,0.966641218873166
"A0A1D8NGJ3",0.111946916139986,0.940715235891271
"Q6C824",0.0971543969806076,0.963816527435249
"Q6C823",-0.0106306121527352,0.988551337503638
"Q6CH36",0.00603239459308421,0.994492658566637
"A0A1D8N4N1",-0.30845365786323,0.806719222939005
"Q6C6V9",-0.302920117720728,0.876989619196969
"Q6C9D9",0.473564665420536,0.888792424526761
"Q6C9D8",0.241583024478352,0.940609191467813
"Q6CBF1",-0.109110998051403,0.864702168666884
"Q6C352",0.0386508561678669,0.94595343979965
"Q6C9G6",-0.117977767626749,0.864702168666884
"Q6BZT4",-0.290571881318665,0.815862060818887
"Q6C8Q6",0.161080615167239,0.894338486890498
"Q6C571",0.278727691005529,0.824363627393453
"Q6C8P8",-0.156820440644101,0.94273601654246
"Q6C214",-0.000366002685462752,0.998544867788771
"Q6C3H9",-0.0184485516479163,0.985933282974025
"Q6C678",-0.0616021630354301,0.937134894556754
"Q6CCF3",0.0650866143696341,0.970429809815012
"Q6CCF1",0.207192417406513,0.864702168666884
"A0A371C9Q7",-0.139973710856878,0.876989619196969
"Q6CFS1",0.15423683595865,0.950211458910366
"Q6C734",-0.0345204041773291,0.986398387462885
"Q6CCY5",-0.361406812625811,0.886753060794183
"Q6CAM6",-0.339865419773869,0.864702168666884
"Q6CC22",0.396971904207158,0.864702168666884
"Q6C933",-0.738700161634458,0.864702168666884
"Q6C928",0.0219481262445101,0.983416214682804
"Q6CDH6",-0.0911906579353742,0.931044550113052
"Q6C9B7",-0.102071425721306,0.848641815258101
"Q6C168",-0.389965805326176,0.864702168666884
"Q6C1U2",0.0832071220880253,0.977058808919675
"Q6CA64",0.253245269654173,0.864702168666884
"Q6CDC6",-0.0972910382792826,0.974568617461057
"Q6CA61",-0.269031171271727,0.864702168666884
"Q6CD40",-0.496309713026087,0.867199910654737
"Q6CA23",-0.0417878776786067,0.972922664791483
"Q6C7X5",0.220667387570712,0.864702168666884
"Q6C6R1",0.185775378374409,0.867199910654737
"Q6C5I6",0.162847257477124,0.806719222939005
"Q6C5N1",0.17408166319676,0.876989619196969
"A0A371CB84",-0.433056244126606,0.815862060818887
"Q6C2V5",-0.599892843943636,0.806719222939005
"A0A371C6L4",-0.00190730517973674,0.996474396793794
"A0A1D8N632",-0.0748112103030752,0.940609191467813
"Q6CC19",0.176822348192296,0.867199910654737
"Q6C0X6",0.00734191348357331,0.996469811413611
"Q6CGQ0",0.179970465214619,0.864702168666884
"Q6CCB3",0.22885350176156,0.867199910654737
"Q6CE61",-0.0990380186246775,0.96271569251693
"Q6CCS7",0.08154937012515,0.867199910654737
"A0A371C019",-0.237798227777276,0.937134894556754
"Q6CBP2",0.187789158186001,0.895915102266499
"Q6CE84",0.115561550198523,0.891531517061406
"A0A371C2P6",0.00362713111636453,0.995961533896452
"Q6C9K0",0.114681498436816,0.867199910654737
"Q6C5B6",0.199796174277925,0.864702168666884
"Q6CH34",0.0862096798181836,0.983257704601691
"A0A371CFV6",0.498815649240309,0.868002834263117
"B5RSK7",-0.0325966841793731,0.937134894556754
"Q6C5X0",0.251502431839377,0.864702168666884
"Q6C158",-0.320631778388052,0.79938780307125
"Q6C157",-0.155704809763124,0.867199910654737
"A0A1D8N7E6",-0.282844231881833,0.864702168666884
"Q6CF86",-0.281846294294234,0.898262975559514
"A0A371CDF5",-0.0294350052585698,0.985263023783033
"Q6C8W9",0.158550594037759,0.867199910654737
"Q6C5D3",0.00400282548519052,0.988551337503638
"Q6CFR9",0.195791302346218,0.868002834263117
"Q6CHJ6",-0.204544558234149,0.925820656058346
"Q6CHJ5",-0.274805842468899,0.867199910654737
"Q6C879",-0.067546218718298,0.970977050005544
"A0A371C6F0",0.00806298577058506,0.991649173156167
"Q6CBJ1",-0.136594072952247,0.867199910654737
"Q6C9S6",0.481079811253152,0.806719222939005
"Q6C8V6",0.142994240942598,0.940715235891271
"Q6CDE1",-0.102596602523558,0.867199910654737
"Q6C1H5",-0.0948182920810316,0.806719222939005
"Q6CA37",-0.0321704556576381,0.940715235891271
"Q6CCW4",-0.169232223428113,0.876989619196969
"Q6CBQ9",-0.154936048537765,0.867199910654737
"A0A1H6PQY1",-0.179654235187176,0.878046577549926
"Q6C3H7",-1.01317114907527,0.688598688505331
"A0A371BY87",0.200602510434791,0.864702168666884
"Q6C2R6",0.0156821233630124,0.988551337503638
"A0A371BXG3",-0.070445950428959,0.945190393718706
"A0A371BWZ2",-0.0849003206214533,0.937204262486493
"Q6CCC7",0.00253849114245398,0.996469811413611
"Q6C7H8",0.0264300787478307,0.940609191467813
"Q6C779",0.0642902385368219,0.925820656058346
"Q6C9H3",0.0522141973743542,0.867199910654737
"Q6BZV5",-0.171921624145651,0.864702168666884
"Q6CFA7",0.333488154969522,0.900686479350641
"Q6CF75",0.217628955800396,0.79938780307125
"Q6CED1",-0.330536104135938,0.82770303227485
"Q6CED8",-0.377662705748331,0.886753060794183
"A0A1D8NPE1",0.387768466529253,0.937134894556754
"Q6C3Z3",-0.0640972599457764,0.956675858347815
"A0A1D8N5J9",-0.108134329997375,0.868002834263117
"Q6CC60",-0.193509889201728,0.864702168666884
"Q6C0I9",-0.971515219756854,0.864702168666884
"Q6C062",-0.237924610510374,0.867199910654737
"Q6C659",-0.14989670156101,0.947022601294731
"Q6CI24",0.0503609325548632,0.94814445090797
"Q6CI07",-0.00574209490230644,0.996469811413611
"Q6C2X8",0.026148559658251,0.985933282974025
"Q6CFS4",-0.168295446835033,0.748965544227683
"Q6C4K5",0.0524474556520954,0.864702168666884
"Q6CET2",0.11165075963175,0.940609191467813
"Q6C2C6",-0.058470730921196,0.96271569251693
"Q6C7L3",-0.165964350477848,0.716706292816822
"Q6C7L1",0.145145587000413,0.864702168666884
"A0A1D8NGF9",0.0668105003387931,0.965306146416835
"Q6C8Z6",-0.1077341437063,0.940715235891271
"Q6C8Z8",0.189737446770955,0.909767995601307
"Q6CEV6",-0.0586695071601013,0.940715235891271
"Q6CDQ2",0.06461341842504,0.980963330021423
"Q6CG25",0.75505176013214,0.864702168666884
"Q6C9U7",0.138367653620643,0.810447353069755
"Q6C4Y8",-0.0192160945030652,0.991649173156167
"Q6C3D8",-0.0204147051279571,0.974568617461057
"A0A371C4P5",1.25814581249176,0.716706292816822
"Q6C7W3",-0.119878128719366,0.95320178344083
"Q6CHT9",0.00122871884934327,0.996987365531047
"B5FVB4",-0.233342667645815,0.876989619196969
"Q6CE51",0.0184468199672279,0.988551337503638
"Q6CD43",0.171448201331229,0.888792424526761
"Q6CD73",0.0648750688291635,0.983257704601691
"Q6CI86",0.365716435008777,0.810447353069755
"A0A371BYZ1",-0.338363186883894,0.84257890689499
"Q6C6W9",0.0868356016877709,0.895915102266499
"Q6CG74",-0.128695496524979,0.876100780031941
"Q6C6W1",0.241562970948553,0.864702168666884
"Q6CCH5",0.106657773259868,0.952747910261138
"Q6C768",-0.344271065237994,0.871072125902231
"Q6C361",0.335278936078698,0.864702168666884
"Q6C358",-0.413871095803356,0.806719222939005
"Q6C2Z5",0.277948468263553,0.864702168666884
"Q6C1P7",-0.0258287359572481,0.988551337503638
"Q6C1P8",0.236517991375859,0.824363627393453
"Q6CDS2",0.0752756652887756,0.947022601294731
"Q6C5X6",0.406092684538728,0.864702168666884
"Q6C631",-0.138223043222907,0.867199910654737
"Q6C6W6",0.135520855584811,0.925820656058346
"Q6C2F6",0.340679965300016,0.913007102336947
"Q6C2H8",0.169486090287306,0.914351045649635
"Q6C6W7",-0.05166841241807,0.981541862385284
"Q6CEG8",-0.2717866362111,0.876989619196969
"Q6C0S3",-0.0120374213490126,0.983257704601691
"Q6C561",-0.136593730494403,0.893271194211255
"Q6C7Y0",0.0699343550071674,0.968213019859876
"Q6CGG9",-0.0296944665502672,0.940609191467813
"Q6CGJ3",-0.300910643190558,0.867199910654737
"Q6C3J7",0.362375410074653,0.84257890689499
"Q6C0K0",0.347461661852901,0.864702168666884
"Q6C0I3",-0.319553882480036,0.876989619196969
"Q6C0G7",0.105121258168362,0.864702168666884
"A0A1H6PSV1",0.641938106755649,0.886753060794183
"Q6C847",0.570272508513706,0.806719222939005
"Q6C834",0.80270246409257,0.864702168666884
"Q6C4I3",-0.00547509427865162,0.992622885990501
"Q6CES2",-0.0129422594627219,0.979483092971223
"Q6C7M0",0.119661745997736,0.988551337503638
"Q6C7L2",-0.16887112087584,0.940609191467813
"Q6C8Z1",-0.234195187540338,0.954834421831372
"Q6C746",0.254583808444105,0.940609191467813
"A0A1D8NJS8",-0.246671648865126,0.883491440511527
"A0A371C703",-0.310098063885658,0.874974328803035
"Q6CDM9",0.193728998863684,0.867199910654737
"Q6C9S8",-0.132019850949231,0.886753060794183
"Q6C948",-0.0835462052307094,0.925820656058346
"Q6C926",-0.156272673345373,0.888430156927325
"Q6C0M2",-0.0879249645146821,0.949497031036519
"Q6C4P9",0.0359303878905692,0.979483092971223
"A0A1D8NJZ6",0.249762580789795,0.876989619196969
"Q6C3E1",0.122069392127804,0.810447353069755
"Q6C1E8",-0.259278279070191,0.716706292816822
"Q6C5G7",0.383251443115688,0.867199910654737
"Q6C5G4",0.0952112607137364,0.940715235891271
"Q6CHQ6",-0.213302569915726,0.806719222939005
"Q6CDY4",0.0857704752387676,0.886753060794183
"Q6C9R3",-0.29856104337385,0.84257890689499
"Q6CD12",0.148906039418518,0.876989619196969
"Q6C1T5",-0.0751230093718303,0.986946842466225
"Q6C0K2",1.11866728223927,0.864702168666884
"Q6C5R0",-0.17151113188673,0.888792424526761
"Q6CD71",-0.0167265564781619,0.965683146749905
"Q6CEL3",-0.0385717872257226,0.985839534820704
"Q6C5B3",-0.0732517582875715,0.84257890689499
"Q6C2S6",-0.0197006321582012,0.98337979485115
"Q6CGC1",-0.0326881672554438,0.972923105332343
"Q6C003",-0.996585053203174,0.862852601052252
"A0A371BY51",-0.254941142582841,0.924526237437375
"Q6CB09",-0.0790481307426207,0.869751608468227
"Q6C1L5",-0.730169811669431,0.876989619196969
"A0A371BX74",-0.0785897108159739,0.868002834263117
"Q6CBM6",-0.151501630120636,0.748965544227683
"Q6C6R7",0.0396489707694771,0.947022601294731
"Q6CBM3",0.0924662412533077,0.806719222939005
"A0A371CAP3",0.165039672472882,0.940609191467813
"Q6C0H2",0.181853365476659,0.867199910654737
"Q6CCE5",-0.0398481508138986,0.985933282974025
"Q6CCL8",0.837234887219419,0.84257890689499
"Q6C867",0.00644112781905557,0.991649173156167
"W0TYP1",-0.0716606579859804,0.968213019859876
"Q6CGW6",-0.700661988127624,0.867199910654737
"Q6C952",-0.0131688973978696,0.996469811413611
"A0A371BYB1",0.383583091358527,0.806719222939005
"Q6C1G6",-0.460872958418412,0.864702168666884
"Q6CFC3",-0.42237600280493,0.864702168666884
"Q6CDZ1",0.556142335764469,0.82770303227485
"Q6C1N3",0.287622510007106,0.864702168666884
"Q6C1P2",-0.152449605203993,0.940609191467813
"Q6C1P6",0.124663641985341,0.864702168666884
"Q6C9I8",-0.213202894628175,0.937134894556754
"Q6BZW4",0.0847483482777273,0.892103476443163
"Q6BZU6",0.113327182556319,0.940715235891271
"Q6C5V9",0.193024156293888,0.914351045649635
"A0A371CER7",-0.230806957856669,0.868002834263117
"Q6CF38",0.0359084177799136,0.864702168666884
"A0A371CE43",-0.103020852078248,0.925820656058346
"Q6CED9",0.0859810641742777,0.94273601654246
"Q6CEG7",-0.107240945401869,0.876989619196969
"Q6C404",-0.323993651027387,0.864702168666884
"Q6CA71",-0.135795617136183,0.895115163504102
"Q6CGG0",-0.112259623945247,0.925820656058346
"Q6C5N8",0.125168950070657,0.886753060794183
"A0A1H6QAM4",-0.226706993718066,0.868002834263117
"Q6C1Z6",-0.314946286076203,0.864702168666884
"Q6C1Z3",0.0282978407245958,0.952806258261807
"Q6C6S4",0.651395610441738,0.864702168666884
"Q6C3L0",-0.12364200038906,0.820888902311329
"Q6C0M6",-0.0268271974426794,0.964216562732913
"Q6C0H4",0.257412744026641,0.964216562732913
"Q6C685",0.0199870687716594,0.983257704601691
"A0A1D8NLY9",-0.244993296437259,0.748965544227683
"Q6C2V9",0.11884203455358,0.925517353832195
"Q6C956",-0.630120269515278,0.876989619196969
"B5FVD3",0.0605540996338653,0.940609191467813
"Q6CFU4",-0.243823260404639,0.824219092503857
"Q6CDA0",0.1587367220547,0.876989619196969
"Q6CD82",0.00743683249858114,0.991649173156167
"A0A1D8N6J2",0.240260805000368,0.864702168666884
"Q6CFP0",0.024091085149325,0.96271569251693
"Q6CFM7",-0.100308879112748,0.820888902311329
"Q6CEQ3",-0.0878512927679484,0.876989619196969
"Q6CE35",-0.450816985461625,0.864702168666884
"Q6C292",-0.0999238511407554,0.864702168666884
"Q6C7P2",0.117619767087013,0.906609729610316
"Q6C718",-0.612888258724681,0.84257890689499
"A0A1D8NN66",0.303349010675437,0.862852601052252
"A0A1H6PLE9",-0.0844602392559657,0.876989619196969
"A0A371C7T9",0.494934812884312,0.861861493520083
"Q6CAL2",-0.027803377404034,0.988274662120584
"Q6C8E5",0.0769558908618701,0.867199910654737
"Q6C863",0.411105059742649,0.816472741701053
"Q6C4R2",-0.224704798987762,0.876989619196969
"Q6CGZ0",0.425132969790627,0.876989619196969
"Q6C6P2",0.0608423972426158,0.914551635298117
"Q6C3F4",0.123236070200238,0.886753060794183
"Q6C3F0",-0.164826021437494,0.856358031619255
"Q6CBS4",-0.219124921865483,0.934616930300919
"A0A371C4X5",0.128406452400073,0.867199910654737
"A0A1H6PUB2",0.021485980345963,0.98730682722525
"Q6CE57",0.921246154693175,0.876989619196969
"A0A371C317",1.2622677704231,0.864702168666884
"Q6CAW1",-0.537052481782441,0.864702168666884
"Q6C820",-0.0900507139697797,0.881830352287685
"Q6C4V4",-0.188311052944332,0.79938780307125
"Q6C4G6",-0.0438986489004854,0.925820656058346
"Q6CA21",0.35101936195457,0.867199910654737
"Q6BZS7",0.0135337805408611,0.983257704601691
"Q6CHY3",-0.0609996099496363,0.907717736216083
"Q6CHX5",0.0653693780483672,0.895915102266499
"Q6CAS0",-0.294739220840724,0.892700438109636
"A0A371BZG7",-0.137265035350122,0.961175585651347
"Q6C0B0",-0.0818473950239218,0.940609191467813
"Q6CCB9",-0.209623623126085,0.868002834263117
"Q6CBP7",-0.466972602613212,0.869751608468227
"Q6CC41",-0.214946000101926,0.806719222939005
"Q6C7J6",-1.16936411315565,0.787919405133644
"Q6C040",-0.433138157050708,0.913007102336947
"Q6C046",-0.082745757008193,0.876989619196969
"Q6CCH4",0.0647672086178979,0.985933282974025
"Q6CFH7",-0.391659147162746,0.864702168666884
"Q6C4B9",-0.107410636523691,0.864702168666884
"Q6C4D3",-0.310693668584302,0.868002834263117
"Q6CCI3",-0.652662925869842,0.868002834263117
"Q6C3R2",0.0576841981725968,0.876989619196969
"Q6C9D2",-0.116563479048008,0.864702168666884
"Q6C661",-0.238412318466455,0.876989619196969
"A0A371CB06",-0.0876255509659115,0.864702168666884
"Q6CC42",-0.0787615463295773,0.925820656058346
"Q6CAA6",0.306893564950329,0.940715235891271
"Q6C369",-0.121881050625782,0.864702168666884
"Q6C6J4",0.309260734663378,0.864702168666884
"W0TYM2",-0.275405209883194,0.876989619196969
"Q6CI15",0.0319532196073969,0.964216562732913
"Q6C010",-0.43766830727367,0.817192578154885
"Q6C2X6",0.312632973101146,0.84257890689499
"B5RSK8",-0.0192739348416428,0.991320259254994
"Q6CIA2",0.091054641628469,0.876989619196969
"Q6CCF9",0.145449341810875,0.867199910654737
"Q6CCF2",-0.040315859346575,0.983885437043438
"Q6C963",0.0860180884546637,0.940609191467813
"Q6CGV6",0.305114134359766,0.899044364414467
"Q6CCC5",-0.210036272953806,0.716706292816822
"Q6C857",-0.12471674142596,0.940609191467813
"Q6C2N3",-0.0476733590613769,0.983257704601691
"Q6C852",0.135458060964204,0.925820656058346
"Q6C832",0.304687480023106,0.864702168666884
"Q6C8Q7",-0.216394900699583,0.806719222939005
"Q6CCU9",0.0378479314675473,0.983257704601691
"Q6C2P5",-0.292557979404851,0.806719222939005
"Q6CB62",-0.151904017069877,0.892700438109636
"B5RSK2",0.532197952755653,0.900686479350641
"Q6C1N5",0.712236515786321,0.806719222939005
"Q6C1N6",-0.0703756666975676,0.964216562732913
"Q6CFT6",-0.0514633143094426,0.963816527435249
"Q6CFT5",0.0366057553924583,0.940609191467813
"Q6C270",-0.453856930055851,0.868002834263117
"Q6C4J9",-0.157772925304788,0.940715235891271
"Q6C4J3",0.310822955395991,0.895115163504102
"Q6C6I5",0.65632122799701,0.806719222939005
"Q6C6G2",0.154080680102113,0.876989619196969
"Q6C6F8",-0.218384855229924,0.876989619196969
"Q6C6E6",-0.0143855177433592,0.994795933929726
"Q6CD97",0.0316404269946169,0.868002834263117
"Q6CD94",-0.0499881484522174,0.98730682722525
"Q6CC93",0.403793393305434,0.783465783517726
"Q6CFN5",-0.00533190228823935,0.996469811413611
"Q6CFM5",0.140567876083489,0.943790332224894
"Q6CFL9",-0.0440556146738843,0.876989619196969
"Q6CFL8",0.0210347058502408,0.994795933929726
"Q6CB24",-0.14108863108994,0.8928295668262
"Q6CER7",-0.0378531562410565,0.963475842842056
"Q6C2C8",-0.364472182742769,0.820888902311329
"Q6C2B8",0.651870216157924,0.806719222939005
"Q6C2A9",-0.0803503337878753,0.940609191467813
"Q6CDC5",-0.42263318863305,0.864702168666884
"Q6C8I1",-0.0496637616337956,0.953570087610759
"Q6C8I9",0.394067084666626,0.811136451949114
"Q6C8L0",-0.0908674434503189,0.940609191467813
"Q6C9G9",0.170298537801977,0.867199910654737
"Q6C9H4",-0.225454946968644,0.940609191467813
"Q6CAV8",-0.239417782473213,0.806719222939005
"Q6BZY8",-0.0308035144070953,0.940609191467813
"Q6BZV0",-0.0868621525700137,0.975129139796569
"Q6C8Z0",0.0815098018601405,0.963475842842056
"Q6C8Y9",-0.147425292951857,0.806719222939005
"Q6C8Z5",0.282808602501285,0.864702168666884
"Q6C915",-0.465943201780841,0.862852601052252
"Q6C736",-0.122702487298587,0.940609191467813
"Q6C737",-0.325108729851498,0.907717736216083
"A0A1D8NN56",-0.464697548670814,0.864702168666884
"Q6C1W1",-0.179860864679305,0.864702168666884
"Q6C9Z5",0.0416555643375392,0.94273601654246
"Q6C9Z7",-0.207575308194127,0.79938780307125
"Q6CA04",0.0424229461256385,0.95320178344083
"Q6CCZ3",-0.529602094660779,0.806719222939005
"Q6CHM8",0.15364909692615,0.881830352287685
"Q6CHK6",-0.741419879576657,0.864702168666884
"Q6CHK2",0.0901959267982468,0.931044550113052
"Q6CAN0",-0.152172988062664,0.940715235891271
"Q6CAL8",-0.139185058517892,0.925820656058346
"Q6CGL9",0.110803778145688,0.864702168666884
"Q6CGL6",-0.261375186659185,0.810447353069755
"Q6CGL5",0.380992513909337,0.890404950142776
"Q6C8C9",0.303895920608437,0.867199910654737
"Q6C5Y9",0.188497445490803,0.864702168666884
"Q6C5Z0",0.370430562995379,0.910625416275309
"Q6C628",-0.0809838124356991,0.820888902311329
"A0A1H6Q8P1",-0.0362829079181718,0.97805584503728
"Q6C891",0.0570095183955008,0.864702168666884
"A0A1H6PPZ3",-0.319669263453448,0.815862060818887
"Q6C4T1",0.348256332199625,0.925820656058346
"Q6C4R4",-0.213746243187057,0.893243113203774
"Q6C4Q7",-0.3988175368886,0.864702168666884
"Q6C526",0.0247300406216462,0.983416214682804
"Q6C525",0.0177266777780148,0.98337979485115
"Q6C0D5",0.317947153186316,0.909864608911595
"Q6C1A3",-0.228229229524037,0.79938780307125
"Q6CDQ6",0.148524855843381,0.966641218873166
"Q6CDN7",-0.0273967435493708,0.98337979485115
"Q6CDN0",-0.0509566319536071,0.913329393478434
"Q6CG28",-0.0639929657120285,0.867199910654737
"Q6CBG6",0.063606021076891,0.925820656058346
"Q6C9V5",-0.0123656279681868,0.988551337503638
"Q6CE68",0.155089890270415,0.868002834263117
"Q6CH12",0.0591936398964788,0.988551337503638
"Q6CGZ2",0.306954384762119,0.886753060794183
"Q6C450",0.339927524331741,0.876989619196969
"Q6C473",-0.0111506855583639,0.988551337503638
"Q6CE85",-0.135749693985816,0.940609191467813
"Q6CCJ4",-0.106505602413543,0.640297280721267
"Q6C946",-0.257695829973789,0.876989619196969
"Q6CC16",-0.0514918946262112,0.876989619196969
"Q6CC15",0.00464188408950647,0.996906710985168
"Q6CBX8",0.343599383354655,0.84257890689499
"Q6CBX9",-0.238753467808234,0.864702168666884
"Q6C6N4",0.230515461908529,0.901404482890214
"Q6C2E7",-0.930610516790593,0.864702168666884
"Q6C1G8",-0.222559154707788,0.716706292816822
"Q6C1G9",-0.108269131660159,0.925820656058346
"Q6C1G3",0.0519358704445593,0.940715235891271
"Q6C1F7",-0.524685476064692,0.864702168666884
"Q6C3A7",-0.222427057819218,0.887521232302452
"Q6CB94",0.126422248194706,0.876989619196969
"Q6C5G6",-0.111878477226182,0.848641815258101
"Q6C5F9",-0.0425943552157655,0.985839534820704
"Q6C5E9",0.00370103948076172,0.994795933929726
"Q6C5E8",0.132021968574488,0.876989619196969
"Q6C5E1",0.126659125551066,0.940609191467813
"Q6CDH4",-0.426389666382155,0.806719222939005
"Q6CFG5",-0.588719344127504,0.867199910654737
"Q6C9M2",0.458770217150932,0.864702168666884
"Q6CFF2",-0.419774659082173,0.816908741809461
"Q6C9C6",0.355319924145644,0.864702168666884
"Q6C9B6",-0.341862134015169,0.886753060794183
"Q6C9B3",-0.104031242784452,0.956675858347815
"Q6C9N1",0.0136469539226453,0.988551337503638
"Q6CFC2",-0.311565318556167,0.864702168666884
"Q6CFB9",0.201994255666261,0.940609191467813
"Q6CFB2",-0.0228813933677596,0.985263023783033
"Q6CF98",0.158938926915699,0.940609191467813
"Q6CF87",-0.0242170757151993,0.980079609089754
"Q6CF76",0.219329806177252,0.891128667972808
"Q6CHV1",0.223015426653612,0.864702168666884
"Q6CHB3",0.259110536917039,0.886753060794183
"Q6C182",-0.279615341203127,0.864702168666884
"A0A1D8NP13",0.472638170366873,0.867199910654737
"Q6C164",0.165791028701868,0.967804892516393
"Q6CH42",0.686438759428094,0.806719222939005
"A0A1D8N3V3",-0.00695488408340084,0.996469811413611
"Q6C136",0.00899586015754342,0.991649173156167
"Q6C135",0.191123458642867,0.940609191467813
"Q6C133",0.0762465662542778,0.980709275582878
"Q6CEC5",-0.360252799451549,0.806719222939005
"Q6CEF6",0.50018411125927,0.867199910654737
"Q6CEF5",0.143840547250626,0.867199910654737
"W0TYQ0",-0.158204559913551,0.810447353069755
"Q6CEI8",-0.0896735229225192,0.815862060818887
"Q6CG60",0.0339512762608254,0.97644579812912
"Q6CAI8",-0.500280526644658,0.806719222939005
"Q6CAK4",0.109042789863575,0.940609191467813
"Q6CE97",0.144288002371192,0.810447353069755
"Q6CB02",-0.139117752100822,0.806719222939005
"Q6C1T0",-0.114504800850508,0.867199910654737
"Q6C3S9",0.697002005106287,0.864702168666884
"Q6C8U4",-0.0132371801499679,0.989186747651297
"Q6C8V2",-0.186509637033642,0.899424308875223
"Q6C8W1",-0.160863295014121,0.946386554885412
"Q6C3Y9",-0.424363708193434,0.810447353069755
"Q6CFX0",0.0162800475797758,0.980963330021423
"Q6CFW9",-0.0631538862857946,0.940609191467813
"Q6C4V0",-0.106110163024183,0.895915102266499
"Q6C3W4",0.0153060015801684,0.994795933929726
"Q6C307",-0.450964328432312,0.876989619196969
"Q6CD66",0.249505142989544,0.876989619196969
"A0A371BXJ3",-0.530985627314394,0.820888902311329
"Q6C2Z8",-0.016268690866836,0.991649173156167
"Q6C353",-0.289212974378779,0.886753060794183
"Q6C309",-0.115234196085185,0.806719222939005
"Q6CGK1",-0.641767278581175,0.806719222939005
"Q6C2L3",-0.110265934362258,0.876989619196969
"Q6C545",0.615542339473051,0.864702168666884
"Q6C568",0.0107198609589529,0.972544437645954
"Q6C223",-0.504486697453825,0.940609191467813
"Q6C689",-0.318586316282973,0.906908513580223
"Q6C688",0.137269205613922,0.925820656058346
"Q6C682",-0.165742461981035,0.806719222939005
"Q6C6K2",-0.0243563552854431,0.991649173156167
"Q6CB33",0.107219201534945,0.940609191467813
"Q6CD86",-1.28775879725782,0.876989619196969
"Q6C279",-0.230039831709971,0.806719222939005
"Q6CCU0",0.115571158474375,0.940609191467813
"Q6C724",0.0983071574846093,0.810447353069755
"Q6C1V1",-0.22707453646089,0.820888902311329
"Q6CCX8",0.639537807091274,0.84257890689499
"Q6CCY0",0.376806869755853,0.820888902311329
"Q6C8G0",0.126278503670795,0.915486346715158
"Q6C4S0",0.133699930679919,0.876989619196969
"Q6C1A2",0.216414557906041,0.867199910654737
"Q6C1A8",0.131423373865141,0.864702168666884
"Q6CG09",-0.0866315144992369,0.983885437043438
"Q6CAG1",-0.186396924841482,0.876989619196969
"Q6CEK7",-0.246344860582289,0.829617275332214
"Q6CDH2",-0.906414798952344,0.886753060794183
"Q6C7V8",-0.237060605578607,0.864702168666884
"Q6C7U6",0.109903714412602,0.925820656058346
"Q6C167",-0.0601562521382709,0.956675858347815
"Q6CGP7",-0.104999742171946,0.871072125902231
"Q6C134",0.0311220654773539,0.968213019859876
"Q6CEB4",0.0356655885486284,0.947022601294731
"Q6C989",-0.240056438251841,0.806719222939005
"Q6C988",0.152232175615192,0.820888902311329
"Q6C5R6",0.0887042418953068,0.970977050005544
"Q6CDE5",-0.0486427309794022,0.974568617461057
"Q6CDF7",-0.0823437278157038,0.886753060794183
"Q6CFX2",0.0467154552894641,0.864702168666884
"Q6C4U8",0.0770964569757348,0.975129139796569
"Q6CD70",0.434452164487246,0.864702168666884
"Q6CA28",-0.420999668163166,0.79938780307125
"Q6CEN0",-0.0632687697894409,0.864702168666884
"Q6CCV8",-0.26395862030656,0.84257890689499
"Q6C7R2",-0.0689242257704779,0.876989619196969
"Q6C2Q5",-0.0702701211845804,0.925820656058346
"Q6C7S4",-0.45974589112612,0.769194391298866
"Q6C7T7",-0.167883014756121,0.864702168666884
"Q6CA12",-0.067035260181852,0.940715235891271
"Q6C959",0.026655611595883,0.983257704601691
"Q6C5A3",0.20318269595071,0.868002834263117
"Q6C378",-0.182909743322972,0.867199910654737
"Q6C362",-0.422207766512981,0.864702168666884
"Q6C7K0",-0.120151935595416,0.867199910654737
"Q6C7C8",-0.0402128350397455,0.915486346715158
"Q6C7C6",0.269684707763486,0.806719222939005
"Q6C7A7",-0.105910986152747,0.909864608911595
"Q6C7A4",-0.132733394594521,0.867199910654737
"Q6CDT1",0.246877344270254,0.806719222939005
"Q6C5W8",-0.216266483629189,0.868002834263117
"Q6C5W9",-0.0382908540636114,0.956675858347815
"Q6C601",0.0121221186287892,0.968213019859876
"Q6CF43",-0.0995890413142567,0.867199910654737
"Q6CF27",0.352000857101137,0.864702168666884
"Q6C2G2",0.0594972958467903,0.913007102336947
"Q6C5I1",0.165678145780362,0.864702168666884
"Q6CFC8",-0.0975457995018238,0.864702168666884
"Q6CEJ2",0.0721534946851762,0.942558475156319
