Rxn name	Formula	Gene-reaction association	LB	UB	Objective
607	H2O[er] + inositol phosphomannosylinositol phosphoceramide A (C26)[er] + 5.5213 prot_Q6C8M5[c] => ceramide-1-(C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
608	H2O[er] + inositol phosphomannosylinositol phosphoceramide B' (C24)[er] + 5.5315 prot_Q6C8M5[c] => ceramide-2'-(C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
609	H2O[er] + inositol phosphomannosylinositol phosphoceramide B' (C26)[er] + 5.5661 prot_Q6C8M5[c] => ceramide-2'-(C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
60_REV	H2O[c] + 2-isopropylmaleic acid[c] + 0.31351 prot_Q6CG29[c] => (2R,3S)-3-isopropylmalate[c] 	YALI0B01364g	  0.00	1000.00	  0.00
61	(2R,3S)-3-isopropylmalate[c] + NAD[c] + 0.3011 prot_P18120[c] => H+_p+1[c] + NADH[c] + (2S)-2-isopropyl-3-oxosuccinate[c] 	YALI0C00407g	  0.00	1000.00	  0.00
610	H2O[er] + inositol phosphomannosylinositol phosphoceramide B (C24)[er] + 5.6278 prot_Q6C8M5[c] => ceramide-2-(C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
611	H2O[er] + inositol phosphomannosylinositol phosphoceramide B (C26)[er] + 5.6577 prot_Q6C8M5[c] => ceramide-2-(C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
612	H2O[er] + inositol phosphomannosylinositol phosphoceramide C (C24)[er] + 5.696 prot_Q6C8M5[c] => ceramide-3-(C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
613	H2O[er] + inositol phosphomannosylinositol phosphoceramide C (C26)[er] + 5.7642 prot_Q6C8M5[c] => ceramide-3-(C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
614	H2O[er] + inositol phosphomannosylinositol phosphoceramide D (C24)[er] + 5.7025 prot_Q6C8M5[c] => ceramide-4-(C24)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
615	H2O[er] + inositol phosphomannosylinositol phosphoceramide D (C26)[er] + 5.7283 prot_Q6C8M5[c] => ceramide-4-(C26)[er] + mannose-(1D-myo-inositol 1-phosphate)2[er] 	YALI0D18458g	  0.00	1000.00	  0.00
616	H2O[m] + inositol-P-ceramide A (C24)[m] + 5.9815 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-1-(C24)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
617	H2O[m] + inositol-P-ceramide A (C26)[m] + 5.877 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-1-(C26)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
618	H2O[m] + inositol-P-ceramide B' (C24)[m] + 5.7262 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-2'-(C24)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
619	H2O[m] + inositol-P-ceramide B' (C26)[m] + 5.7581 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-2'-(C26)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
620	H2O[m] + inositol-P-ceramide B (C24)[m] + 5.8557 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-2-(C24)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
621	H2O[m] + inositol-P-ceramide B (C26)[m] + 5.8679 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-2-(C26)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
622	H2O[m] + inositol-P-ceramide C (C24)[m] + 5.9466 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-3-(C24)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
623	H2O[m] + inositol-P-ceramide C (C26)[m] + 5.9554 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-3-(C26)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
624	H2O[m] + inositol-P-ceramide D (C24)[m] + 5.8755 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-4-(C24)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
625	H2O[m] + inositol-P-ceramide D (C26)[m] + 5.8984 prot_Q6C8M5[c] => 1D-myo-inositol 3-phosphate[m] + ceramide-4-(C26)[m] 	YALI0D18458g	  0.00	1000.00	  0.00
626	H2O[m] + mannosylinositol phosphorylceramide A (C24)[m] + 5.8353 prot_Q6C8M5[c] => ceramide-1-(C24)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
627	H2O[m] + mannosylinositol phosphorylceramide A (C26)[m] + 5.8572 prot_Q6C8M5[c] => ceramide-1-(C26)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
628	H2O[m] + mannosylinositol phosphorylceramide B' (C24)[m] + 5.8908 prot_Q6C8M5[c] => ceramide-2'-(C24)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
629	H2O[m] + mannosylinositol phosphorylceramide B' (C26)[m] + 5.9096 prot_Q6C8M5[c] => ceramide-2'-(C26)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
63	5,10-methylenetetrahydrofolate[m] + H2O[m] + 3-methyl-2-oxobutanoate[m] + 2.7741 prot_Q6CE35[c] => 2-dehydropantoate[m] + THF[m] 	YALI0B18898g	  0.00	1000.00	  0.00
630	H2O[m] + mannosylinositol phosphorylceramide B (C24)[m] + 6.0086 prot_Q6C8M5[c] => ceramide-2-(C24)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
631	H2O[m] + mannosylinositol phosphorylceramide B (C26)[m] + 6.0199 prot_Q6C8M5[c] => ceramide-2-(C26)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
632	H2O[m] + mannosylinositol phosphorylceramide C (C24)[m] + 6.0898 prot_Q6C8M5[c] => ceramide-3-(C24)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
633	H2O[m] + mannosylinositol phosphorylceramide C (C26)[m] + 6.0962 prot_Q6C8M5[c] => ceramide-3-(C26)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
634	H2O[m] + mannosylinositol phosphorylceramide D (C24)[m] + 6.0954 prot_Q6C8M5[c] => ceramide-4-(C24)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
635	H2O[m] + mannosylinositol phosphorylceramide D (C26)[m] + 6.1014 prot_Q6C8M5[c] => ceramide-4-(C26)[m] + mannose-1D-myo-inositol 1-phosphate[m] 	YALI0D18458g	  0.00	1000.00	  0.00
636	H2O[m] + inositol phosphomannosylinositol phosphoceramide A (C24)[m] + 5.4843 prot_Q6C8M5[c] => ceramide-1-(C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
637	H2O[m] + inositol phosphomannosylinositol phosphoceramide A (C26)[m] + 5.5213 prot_Q6C8M5[c] => ceramide-1-(C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
638	H2O[m] + inositol phosphomannosylinositol phosphoceramide B' (C24)[m] + 5.5315 prot_Q6C8M5[c] => ceramide-2'-(C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
639	H2O[m] + inositol phosphomannosylinositol phosphoceramide B' (C26)[m] + 5.5661 prot_Q6C8M5[c] => ceramide-2'-(C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
640	H2O[m] + inositol phosphomannosylinositol phosphoceramide B (C24)[m] + 5.6278 prot_Q6C8M5[c] => ceramide-2-(C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
641	H2O[m] + inositol phosphomannosylinositol phosphoceramide B (C26)[m] + 5.6577 prot_Q6C8M5[c] => ceramide-2-(C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
642	H2O[m] + inositol phosphomannosylinositol phosphoceramide C (C24)[m] + 5.696 prot_Q6C8M5[c] => ceramide-3-(C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
643	H2O[m] + inositol phosphomannosylinositol phosphoceramide C (C26)[m] + 5.7642 prot_Q6C8M5[c] => ceramide-3-(C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
644	H2O[m] + inositol phosphomannosylinositol phosphoceramide D (C24)[m] + 5.7025 prot_Q6C8M5[c] => ceramide-4-(C24)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
645	H2O[m] + inositol phosphomannosylinositol phosphoceramide D (C26)[m] + 5.7283 prot_Q6C8M5[c] => ceramide-4-(C26)[m] + mannose-(1D-myo-inositol 1-phosphate)2[m] 	YALI0D18458g	  0.00	1000.00	  0.00
646	H2O[er] + inositol-P-ceramide A (C24)[er] + 5.9815 prot_Q6C8M5[c] => ceramide-1-(C24)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
647	H2O[er] + inositol-P-ceramide A (C26)[er] + 5.877 prot_Q6C8M5[c] => ceramide-1-(C26)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
648	H2O[er] + inositol-P-ceramide B' (C24)[er] + 5.7262 prot_Q6C8M5[c] => ceramide-2'-(C24)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
649	H2O[er] + inositol-P-ceramide B' (C26)[er] + 5.7581 prot_Q6C8M5[c] => ceramide-2'-(C26)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
65	phosphoenolpyruvate[c] + 3-phosphoshikimic acid[c] + 1.1896 prot_Q6C1X5[c] => 5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + phosphate[c] 	YALI0F12639g	  0.00	1000.00	  0.00
650	H2O[er] + inositol-P-ceramide B (C24)[er] + 5.8557 prot_Q6C8M5[c] => ceramide-2-(C24)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
651	H2O[er] + inositol-P-ceramide B (C26)[er] + 5.8679 prot_Q6C8M5[c] => ceramide-2-(C26)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
652	H2O[er] + inositol-P-ceramide C (C24)[er] + 5.9466 prot_Q6C8M5[c] => ceramide-3-(C24)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
653	H2O[er] + inositol-P-ceramide C (C26)[er] + 5.9554 prot_Q6C8M5[c] => ceramide-3-(C26)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
654	H2O[er] + inositol-P-ceramide D (C24)[er] + 5.8755 prot_Q6C8M5[c] => ceramide-4-(C24)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
655	H2O[er] + inositol-P-ceramide D (C26)[er] + 5.8984 prot_Q6C8M5[c] => ceramide-4-(C26)[er] + 1D-myo-inositol 1-phosphate[er] 	YALI0D18458g	  0.00	1000.00	  0.00
658	NAD[m] + isocitrate[m] + 0.2859 prot_Q6C6Z1[c] + 0.28669 prot_Q6CA33[c] => 2-oxoglutarate[m] + H+_p+1[m] + NADH[m] + carbon dioxide[m] 	YALI0E05137g and YALI0D06303g	  0.00	1000.00	  0.00
659	NADP(+)[c] + isocitrate[c] + 0.17888 prot_Q6C2Y4[c] => NADPH[c] + 2-oxoglutarate[c] + carbon dioxide[c] 	YALI0F04095g	  0.00	  0.00	  0.00
66	chorismate[c] + L-glutamine[c] + 3.0124 prot_Q6CHS7[c] => 4-amino-4-deoxychorismate[c] + L-glutamate[c] 	YALI0A05379g	  0.00	1000.00	  0.00
661	isocitrate[pe] + NADP(+)[pe] + 0.17888 prot_Q6C2Y4[c] => 2-oxoglutarate[pe] + carbon dioxide[pe] + NADPH[pe] 	YALI0F04095g	  0.00	  0.00	  0.00
662_EXP_1	isocitrate[c] + 1.4322 prot_P41555[c] => glyoxylate[c] + succinate[c] 	YALI0C16885g	  0.00	1000.00	  0.00
662_EXP_2	isocitrate[c] + 2.5414 prot_Q6BZP5[c] => glyoxylate[c] + succinate[c] 	YALI0F31999g	  0.00	1000.00	  0.00
663	2-oxoglutarate[c] + L-isoleucine[c] + 0.011004 prot_Q6CAN4[c] => L-glutamate[c] + (S)-3-methyl-2-oxopentanoate[c] 	YALI0D01265g	  0.00	  0.00	  0.00
664	2-oxoglutarate[m] + L-isoleucine[m] + 0.011004 prot_Q6CAN4[c] => L-glutamate[m] + (S)-3-methyl-2-oxopentanoate[m] 	YALI0D01265g	  0.00	1000.00	  0.00
664_REV	L-glutamate[m] + (S)-3-methyl-2-oxopentanoate[m] + 0.011004 prot_Q6CAN4[c] => 2-oxoglutarate[m] + L-isoleucine[m] 	YALI0D01265g	  0.00	1000.00	  0.00
665	ATP[c] + L-isoleucine[c] + tRNA(Ile)_ActiveX VT_ERROR:[c] + 0.42796 prot_Q6CIA2[c] => diphosphate[c] + Ile-tRNA(Ile)_C21H32N6O11PR(C5H8O6PR)n[c] + AMP[c] 	YALI0A00264g	  0.00	1000.00	  0.00
666	ATP[m] + L-isoleucine[m] + tRNA(Ile), mitchondrial[m] + 0.37524 prot_Q6CCB9[c] => diphosphate[m] + AMP[m] + Ile-tRNA(Ile)_C21H32N6O11PR(C5H8O6PR)n[m] 	YALI0C10780g	  0.00	1000.00	  0.00
667	isopentenyl diphosphate[c] + 0.0002822 prot_Q6C2Y8[c] => prenyl diphosphate[c] 	YALI0F04015g	  0.00	1000.00	  0.00
667_REV	prenyl diphosphate[c] + 0.06001 prot_Q6C2Y8[c] => isopentenyl diphosphate[c] 	YALI0F04015g	  0.00	1000.00	  0.00
668	ATP[m] + coenzyme A[m] + itaconate[m] + 0.16232 prot_Q6C4S9[c] + 0.22215 prot_Q6CA97[c] => ADP[m] + phosphate[m] + itaconyl-CoA[m] 	YALI0D04741g and YALI0E24013g	  0.00	1000.00	  0.00
668_REV	ADP[m] + phosphate[m] + itaconyl-CoA[m] + 0.43384 prot_Q6C4S9[c] + 0.59375 prot_Q6CA97[c] => ATP[m] + coenzyme A[m] + itaconate[m] 	YALI0D04741g and YALI0E24013g	  0.00	1000.00	  0.00
669	NADPH[m] + H+_p+1[m] + (S)-2-acetyl-2-hydroxybutanoate[m] + 12.517 prot_Q6CAF8[c] => NADP(+)[m] + (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] 	YALI0D03135g	  0.00	1000.00	  0.00
67	4-amino-4-deoxychorismate[c] + 0.52087 prot_Q6C8W9[c] => pyruvate[c] + H+_p+1[c] + 4-aminobenzoate[c] 	YALI0D16269g	  0.00	1000.00	  0.00
670	H2O[c] + L-kynurenine[c] + 0.84047 prot_Q6CDM0[c] => H+_p+1[c] + L-alanine[c] + anthranilate[c] 	YALI0B22902g	  0.00	1000.00	  0.00
671	H+_p+1[c] + oxygen[c] + NADPH[c] + L-kynurenine[c] + 1.347 prot_Q6C9M8[c] => 3-hydroxy-L-kynurenine[c] + H2O[c] + NADP(+)[c] 	YALI0D09867g	  0.00	1000.00	  0.00
672	2 H2O[m] + NAD[m] + 1-pyrroline-3-hydroxy-5-carboxylic acid[m] + 1.5582 prot_Q6CF74[c] => H+_p+1[m] + NADH[m] + erythro-4-hydroxy-L-glutamic acid[m] 	YALI0B09647g	  0.00	1000.00	  0.00
673	H2O[m] + NAD[m] + L-4-hydroxyglutamic semialdehyde[m] + 1.2045 prot_Q6CF74[c] => 2 H+_p+1[m] + NADH[m] + erythro-4-hydroxy-L-glutamic acid[m] 	YALI0B09647g	  0.00	1000.00	  0.00
673_REV	2 H+_p+1[m] + NADH[m] + erythro-4-hydroxy-L-glutamic acid[m] + 0.75092 prot_Q6CF74[c] => H2O[m] + NAD[m] + L-4-hydroxyglutamic semialdehyde[m] 	YALI0B09647g	  0.00	1000.00	  0.00
674	2-oxoglutarate[m] + L-alanine[m] + 0.10379 prot_Q6CA32[c] => pyruvate[m] + L-glutamate[m] 	YALI0D06325g	  0.00	1000.00	  0.00
674_REV	pyruvate[m] + L-glutamate[m] + 0.092812 prot_Q6CA32[c] => 2-oxoglutarate[m] + L-alanine[m] 	YALI0D06325g	  0.00	1000.00	  0.00
675	L-allothreonine[c] + 10.5037 prot_Q6CG81[c] => acetaldehyde[c] + L-glycine[c] 	YALI0A21417g	  0.00	1000.00	  0.00
676	NADP(+)[c] + L-allothreonine[c] + 6.9542 prot_Q6CCQ8[c] => H+_p+1[c] + NADPH[c] + L-2-amino-3-oxobutanoate[c] 	YALI0C07414g	  0.00	1000.00	  0.00
676_REV	H+_p+1[c] + NADPH[c] + L-2-amino-3-oxobutanoate[c] + 3.4297 prot_Q6CCQ8[c] => NADP(+)[c] + L-allothreonine[c] 	YALI0C07414g	  0.00	1000.00	  0.00
678	H+_p+1[c] + NADPH[c] + L-2-aminoadipate[c] + 0.12222 prot_Q6C6I2[c] + 0.64962 prot_Q6C6T5[c] => H2O[c] + NADP(+)[c] + L-allysine[c] 	YALI0E06457g and YALI0E09306g	  0.00	1000.00	  0.00
679	L-asparagine[c] + H2O[c] + 0.78094 prot_standard[c] => L-aspartate[c] + ammonium[c] 		  0.00	1000.00	  0.00
679_REV	L-aspartate[c] + ammonium[c] + 0.78094 prot_standard[c] => L-asparagine[c] + H2O[c] 		  0.00	1000.00	  0.00
68	gamma-aminobutyrate[c] + 2-oxoglutarate[c] + 1.5938 prot_Q6C5G6[c] => succinic semialdehyde[c] + L-glutamate[c] 	YALI0E18238g	  0.00	1000.00	  0.00
681_EXP_1	2-oxoglutarate[c] + erythro-4-hydroxy-L-glutamic acid[c] + 0.041052 prot_Q6CFZ7[c] => L-glutamate[c] + 4-hydroxy-2-oxoglutarate[c] 	YALI0B02178g	  0.00	1000.00	  0.00
681_EXP_2	2-oxoglutarate[c] + erythro-4-hydroxy-L-glutamic acid[c] + 0.040733 prot_Q6BZZ9[c] => L-glutamate[c] + 4-hydroxy-2-oxoglutarate[c] 	YALI0F29337g	  0.00	1000.00	  0.00
682_EXP_1	2-oxoglutarate[m] + erythro-4-hydroxy-L-glutamic acid[m] + 0.041052 prot_Q6CFZ7[c] => L-glutamate[m] + 4-hydroxy-2-oxoglutarate[m] 	YALI0B02178g	  0.00	1000.00	  0.00
682_EXP_2	2-oxoglutarate[m] + erythro-4-hydroxy-L-glutamic acid[m] + 0.040733 prot_Q6BZZ9[c] => L-glutamate[m] + 4-hydroxy-2-oxoglutarate[m] 	YALI0F29337g	  0.00	1000.00	  0.00
683_EXP_1	2-oxoglutarate[pe] + erythro-4-hydroxy-L-glutamic acid[pe] + 0.041052 prot_Q6CFZ7[c] => L-glutamate[pe] + 4-hydroxy-2-oxoglutarate[pe] 	YALI0B02178g	  0.00	1000.00	  0.00
683_EXP_2	2-oxoglutarate[pe] + erythro-4-hydroxy-L-glutamic acid[pe] + 0.040733 prot_Q6BZZ9[c] => L-glutamate[pe] + 4-hydroxy-2-oxoglutarate[pe] 	YALI0F29337g	  0.00	1000.00	  0.00
687	2 H+_p+1[c] + NADPH[c] + 1-pyrroline-3-hydroxy-5-carboxylic acid[c] + 0.0021649 prot_Q6CEN0[c] => NADP(+)[c] + L-proline[c] 	YALI0B14399g	  0.00	1000.00	  0.00
688_EXP_1	H+_p+1[c] + methylglyoxal[c] + NADPH[c] + 0.24741 prot_Q6C9X2[c] => NADP(+)[c] + (S)-lactaldehyde[c] 	YALI0D07634g	  0.00	1000.00	  0.00
688_EXP_2	H+_p+1[c] + methylglyoxal[c] + NADPH[c] + 1.1915 prot_Q6C9Z8[c] => NADP(+)[c] + (S)-lactaldehyde[c] 	YALI0D07062g	  0.00	1000.00	  0.00
688_EXP_3	H+_p+1[c] + methylglyoxal[c] + NADPH[c] + 1.7504 prot_Q6C9C1[c] => NADP(+)[c] + (S)-lactaldehyde[c] 	YALI0D12386g	  0.00	1000.00	  0.00
688_EXP_4	H+_p+1[c] + methylglyoxal[c] + NADPH[c] + 2.8735 prot_Q6C2C1[c] => NADP(+)[c] + (S)-lactaldehyde[c] 	YALI0F09097g	  0.00	1000.00	  0.00
688_EXP_5	H+_p+1[c] + methylglyoxal[c] + NADPH[c] + 2.8194 prot_Q6C0G5[c] => NADP(+)[c] + (S)-lactaldehyde[c] 	YALI0F24937g	  0.00	1000.00	  0.00
689	L-serine[c] + 0.016511 prot_Q6C6D8[c] => pyruvate[c] + ammonium[c] 	YALI0E10307g	  0.00	1000.00	  0.00
69	4-(phosphonooxy)-L-threonine[c] + H2O[c] + 20.9355 prot_Q6C0N3[c] => 4-hydroxy-L-threonine[c] + phosphate[c] 	YALI0F23221g	  0.00	1000.00	  0.00
690	NADP(+)[c] + L-serine[c] + 0.74081 prot_Q6CCQ8[c] => H+_p+1[c] + NADPH[c] + L-alpha-formylglycine[c] 	YALI0C07414g	  0.00	1000.00	  0.00
691	NAD[c] + L-glucitol[c] + 4.2306 prot_Q6C648[c] => H+_p+1[c] + NADH[c] + L-sorbose[c] 	YALI0E12463g	  0.00	1000.00	  0.00
692	L-threonine[c] + 0.91992 prot_Q6C6D8[c] => ammonium[c] + 2-oxobutanoate[c] 	YALI0E10307g	  0.00	1000.00	  0.00
693	L-threonine[m] + 1.8552 prot_Q6CAI4[c] => 2-oxobutanoate[m] + ammonium[m] 	YALI0D02497g	  0.00	1000.00	  0.00
694	oxygen[c] + L-tryptophan[c] + 1.3577 prot_Q6C0A4[c] => N-formyl-L-kynurenine[c] 	YALI0F26455g	  0.00	1000.00	  0.00
696	NAD[c] + H2O[c] + (S)-lactaldehyde[c] + 0.78094 prot_standard[c] => (S)-lactate[c] + 2 H+_p+1[c] + NADH[c] 		  0.00	1000.00	  0.00
697	methylglyoxal[c] + glutathione[c] + 0.0056589 prot_Q6C4S7[c] => (R)-S-lactoylglutathione[c] 	YALI0E24057g	  0.00	1000.00	  0.00
698	(S)-2,3-epoxysqualene[c] + 0.78298 prot_Q6C2X2[c] => lanosterol[c] 	YALI0F04378g	  0.00	1000.00	  0.00
699	2-oxoglutarate[c] + L-leucine[c] + 0.013172 prot_Q6CAN4[c] => L-glutamate[c] + 4-methyl-2-oxopentanoate[c] 	YALI0D01265g	  0.00	  0.00	  0.00
7	1-(5-phospho-D-ribosyl)-5-[(5-phospho-D-ribosylamino)methylideneamino]imidazole-4-carboxamide[c] + 0.25259 prot_Q6C2U0[c] => 5-[(5-phospho-1-deoxy-D-ribulos-1-ylamino)methylideneamino]-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[c] 	YALI0F05192g	  0.00	1000.00	  0.00
70	4-hydroxybenzoyl-CoA[m] + H2O[m] + 0.78094 prot_standard[c] => 4-hydroxybenzoate[m] + H+_p+1[m] + coenzyme A[m] 		  0.00	1000.00	  0.00
700	2-oxoglutarate[m] + L-leucine[m] + 0.013172 prot_Q6CAN4[c] => L-glutamate[m] + 4-methyl-2-oxopentanoate[m] 	YALI0D01265g	  0.00	1000.00	  0.00
700_REV	L-glutamate[m] + 4-methyl-2-oxopentanoate[m] + 0.011004 prot_Q6CAN4[c] => 2-oxoglutarate[m] + L-leucine[m] 	YALI0D01265g	  0.00	1000.00	  0.00
701	ATP[c] + L-leucine[c] + tRNA(Leu)_ActiveX VT_ERROR:[c] + 0.91318 prot_Q6C4Q2[c] => diphosphate[c] + Leu-tRNA(Leu)_C21H32N6O11PR(C5H8O6PR)n[c] + AMP[c] 	YALI0E24607g	  0.00	1000.00	  0.00
702	ATP[m] + L-leucine[m] + tRNA(Leu), mitchondrial[m] + 0.67674 prot_Q6C363[c] => diphosphate[m] + AMP[m] + Leu-tRNA(Leu)_C21H32N6O11PR(C5H8O6PR)n[m] 	YALI0F02299g	  0.00	1000.00	  0.00
703	H2O[c] + leukotriene A4[c] + 1.0074 prot_Q6C3E5[c] => (5S,6S)-di-HETE[c] 	YALI0F00396g	  0.00	1000.00	  0.00
703_REV	(5S,6S)-di-HETE[c] + 6.1747 prot_Q6C3E5[c] => H2O[c] + leukotriene A4[c] 	YALI0F00396g	  0.00	1000.00	  0.00
704	H2O[nu] + leukotriene A4[nu] + 1.0074 prot_Q6C3E5[c] => (5S,6S)-di-HETE[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
704_REV	(5S,6S)-di-HETE[nu] + 6.1747 prot_Q6C3E5[c] => H2O[nu] + leukotriene A4[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
705	H2O[c] + leukotriene A4[c] + 1.0074 prot_Q6C3E5[c] => Delta(6)-trans,Delta(8)-cis-leukotriene B4[c] 	YALI0F00396g	  0.00	1000.00	  0.00
705_REV	Delta(6)-trans,Delta(8)-cis-leukotriene B4[c] + 7.9217 prot_Q6C3E5[c] => H2O[c] + leukotriene A4[c] 	YALI0F00396g	  0.00	1000.00	  0.00
706	H2O[nu] + leukotriene A4[nu] + 1.0074 prot_Q6C3E5[c] => Delta(6)-trans,Delta(8)-cis-leukotriene B4[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
706_REV	Delta(6)-trans,Delta(8)-cis-leukotriene B4[nu] + 7.9217 prot_Q6C3E5[c] => H2O[nu] + leukotriene A4[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
707	H2O[c] + leukotriene A4[c] + 1.0074 prot_Q6C3E5[c] => leukotriene B4[c] 	YALI0F00396g	  0.00	1000.00	  0.00
707_REV	leukotriene B4[c] + 7.9217 prot_Q6C3E5[c] => H2O[c] + leukotriene A4[c] 	YALI0F00396g	  0.00	1000.00	  0.00
708	H2O[nu] + leukotriene A4[nu] + 1.0074 prot_Q6C3E5[c] => leukotriene B4[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
708_REV	leukotriene B4[nu] + 7.9217 prot_Q6C3E5[c] => H2O[nu] + leukotriene A4[nu] 	YALI0F00396g	  0.00	1000.00	  0.00
710	1-acylglycerophosphocholine[mm] + acyl-CoA[mm] + 0.78094 prot_standard[c] => phosphatidylcholine[mm] + coenzyme A[mm] 		  0.00	1000.00	  0.00
711	ATP[c] + L-lysine[c] + tRNA(Lys)_ActiveX VT_ERROR:[c] + 0.40618 prot_Q6C1H2[c] => diphosphate[c] + Lys-tRNA(Lys)[c] + AMP[c] 	YALI0F16291g	  0.00	1000.00	  0.00
712	ATP[m] + L-lysine[m] + tRNA(Lys), mitchondrial_ActiveX VT_ERROR:[m] + 0.37389 prot_Q6C814[c] => diphosphate[m] + AMP[m] + Lys-tRNA(Lys)[m] 	YALI0D23639g	  0.00	1000.00	  0.00
