UniProt_Entry	PARe.1	PARe.2	PARe.3	PARn.1	PARn.2	PARn.3	CARe.1	CARe.2	CARe.3	CARn.1	CARn.2	CARn.3	OBEe.1	OBEe.2	OBEe.3	OBEn.1	OBEn.2	OBEn.3
A0A1H6PTQ1	0.029211154	0.025322326	0.02578529	0.058759852	0.0570734	0.049275622	0.021680114	0.023697904	0.020720017	0.048840656	0.047352349	0.030406112	0.021084461	0.019431216	0.020532102	0.033116716	0.035961561	0.03990181
Q6CF56	0.000329399	0.000378736	0.000561994	NA	NA	NA	NA	0.000192104	0.000409278	NA	NA	NA	0.000636442	0.000755136	0.000653688	NA	NA	NA
Q6CF51	0.01112582	0.009761335	0.008899495	0.003099383	0.003645177	0.003395729	0.006318064	0.007062129	0.006575483	0.004357863	0.00372936	0.003504447	0.005323888	0.005433087	0.00525722	0.004885641	0.003797788	0.004162481
Q6CC80	0.000922003	0.000797056	0.001121358	0.00177791	0.000751249	0.000964755	0.00049265	0.000949642	0.000648628	0.001639088	0.000908497	0.000497161	0.000533611	0.000683143	0.000459469	NA	0.000893624	0.000395634
Q6C2K5	NA	NA	NA	0.01633985	0.023009543	0.016034829	NA	NA	NA	0.014541846	0.015633105	0.006583623	NA	NA	NA	0.018418092	0.00726251	0.011125423
Q6CFB0	0.728855053	0.782449507	0.650467163	0.130490587	0.118603084	0.101534305	0.975312355	0.750278686	0.780415224	0.148622636	0.13206976	0.317605738	0.781725856	0.718252649	0.662138583	0.169324133	0.151023208	0.155860211
Q6CF68	0.008571787	0.008762129	0.010677625	0.003601988	0.002813426	0.002576569	0.008258243	0.010223857	0.009785545	0.003412102	0.002476003	0.003287918	0.007721917	0.00833217	0.006618449	0.003235257	0.001826665	0.002727053
Q6CEE0	0.001518223	0.001804566	0.003545668	NA	NA	NA	0.004387483	0.004479498	0.004260885	NA	NA	NA	0.007264289	0.0084906	0.008076567	NA	NA	NA
Q6CEE2	0.018691507	0.020330644	0.018594861	0.020312498	0.015564513	0.017253774	0.018865246	0.018437563	0.020179265	0.019237996	0.018443303	0.014043473	0.020194822	0.019991706	0.021917816	0.022482798	0.019472085	0.021293038
Q6CEJ8	0.498187174	0.484326768	0.560662002	0.091107446	0.121219492	0.136867471	0.598290105	0.634782639	0.582950437	0.114620956	0.114050002	0.225118758	0.573294775	0.515921481	0.508290519	0.085659371	0.095462592	0.085481858
Q6C0W6	0.077470444	0.080106643	0.082382101	0.025412001	0.03164286	0.023183121	0.079452598	0.095041631	0.087930666	0.02805165	0.023073915	0.029535588	0.076666792	0.067941683	0.061166352	0.028617042	0.024774457	0.021427975
Q6C0R6	0.004478396	0.003457208	0.005675235	NA	0.002351148	0.000844366	0.004409567	0.004106898	0.004434059	0.001659729	0.001757515	0.001826317	0.00760748	0.009102531	0.020621609	NA	0.001093586	0.0014332
Q6C573	0.033944289	0.036868563	0.040480912	0.004800988	0.004810293	0.004772766	0.03798738	0.041996902	0.03971063	0.00503483	0.004826296	0.010892606	0.036286757	0.035792658	0.034611033	0.00332735	0.003050632	0.003102643
Q6C557	NA	NA	NA	0.00260834	0.00192838	0.001154738	0.00187316	NA	0.002914538	0.002400807	0.001558983	NA	0.001652814	0.004225849	0.004500239	0.004827266	0.005055335	0.002923469
Q6C538	0.010068836	0.008988313	0.009202574	0.003802135	0.004336513	0.003485132	0.012792377	0.010709714	0.010681827	0.003918624	0.003525373	0.005064415	0.014808576	0.015726523	0.015596183	0.00658333	0.006354199	0.006534312
Q6CGI3	0.022454879	0.021947849	0.023065611	0.055679389	0.054086695	0.054791255	0.01674259	0.018905424	0.018216773	0.044635137	0.044536277	0.026379505	0.023061204	0.022060617	0.02251917	0.044217024	0.045307942	0.050113259
Q6CGI7	0.19815902	0.191992189	0.21357263	0.121852584	0.137688634	0.140749584	0.165122859	0.166888412	0.168307211	0.108754614	0.115285312	0.093511749	0.136670344	0.14790134	0.131669043	0.076397541	0.063424214	0.108973538
Q6C5I9	0.07016186	0.070940939	0.08251295	0.028028015	0.031520709	0.03202199	0.059102379	0.060018544	0.05666707	0.024141468	0.026636101	0.026762506	0.064264112	0.060893342	0.061912438	0.027269388	0.024793751	0.028131204
Q6C5M6	0.18983729	0.167728849	0.188250929	0.072234998	0.071501293	0.066042994	0.226060896	0.200972315	0.208428335	0.068140457	0.070836595	0.075963805	0.27501678	0.316575759	0.333798857	0.080337591	0.089023785	0.077850782
Q6C6U0	0.021400032	0.02027823	0.020849847	0.009719129	0.010678126	0.010084616	0.021791142	0.022936792	0.023029241	0.009900864	0.007178521	0.009604673	0.023146797	0.020696963	0.021605609	0.00427464	0.008540998	0.007739404
A0A1D8NLC3	0.011347996	0.011396477	0.01040311	0.012158805	0.015107001	0.015540565	0.00713221	0.008017954	0.007705416	0.011883167	0.013733948	0.00997992	0.007730268	0.00731155	0.00852154	0.002785493	0.009282536	0.006301862
Q6C3I4	0.006723096	0.006620715	0.007918731	0.005005961	0.004540846	0.004426307	0.004922532	0.006545079	0.005757109	0.00434292	0.00436667	0.003687263	0.005796207	0.005427948	0.005235349	0.003168801	0.002703403	0.004014395
A0A371CAY6	0.012893993	0.011725037	0.01323012	0.006566585	0.005573213	0.004812894	0.010070122	0.012526257	0.009699264	0.005335205	0.004158091	0.005771226	0.009373773	0.010934121	0.011159427	0.002965958	0.005561412	0.004485423
Q6CFQ6	0.000780503	0.000637182	0.001212732	0.00085244	0.000754662	0.000765748	0.000697689	0.001379067	0.001050802	0.000697638	0.000716163	0.000617583	0.001123988	0.000935109	0.001126427	0.000502383	0.000601139	0.000663144
Q6CAB1	0.010166876	0.0099135	0.047448427	0.007947501	0.007163015	0.010703219	0.013140485	0.009306286	0.007377774	0.00738415	0.010428885	0.00563939	0.00500155	0.004522748	0.007845804	0.005719686	0.006369337	0.008785446
Q6CI12	0.004787126	0.002255043	0.000765356	NA	NA	0.001645702	NA	NA	NA	0.001036016	0.001588796	NA	0.000940311	0.001303588	0.001675093	0.001519484	0.002966305	0.003499905
Q6CI00	0.002372135	0.002175926	0.001767711	0.001066587	0.001440896	0.002176786	0.001193129	0.00158452	0.001483263	0.000980939	0.001522447	0.001281841	0.001067928	0.001290221	0.001451822	0.00060614	0.000978461	0.001294622
Q6C2U5	0.015621479	0.009214924	0.011576416	0.009660574	0.01796571	0.010859181	0.009464167	0.009923423	0.011311844	0.01171278	0.006308516	0.008059849	0.010210328	0.009906972	0.01647074	0.007463056	0.010992634	0.009438708
Q6C828	0.013655924	0.014171408	0.016183531	0.013925222	0.014422757	0.014503609	0.011983429	0.013728353	0.014473301	0.013726804	0.012622659	0.009968194	0.013699028	0.013473297	0.013274014	0.012928371	0.012355586	0.014942028
Q6CB64	0.006271655	0.005444754	0.005046946	0.00320915	0.004238577	0.003097807	0.004982693	0.00478096	0.004502013	0.00408538	0.00327067	0.00321541	0.007902401	0.007900522	0.008863153	0.005075439	0.00339119	0.004881462
Q6CFU8	NA	NA	NA	NA	0.001810376	0.000817088	NA	NA	NA	0.002676179	0.001809609	0.00283091	NA	NA	NA	NA	0.001222416	0.00366382
Q6C4L8	0.001267195	0.001380752	0.000749127	0.001622316	0.001453966	0.000944345	0.000953855	0.001008123	0.001266236	0.001545207	0.001358716	0.000748095	0.000671037	0.001652307	0.001796976	0.002776641	0.001368948	0.00161567
Q6C4K8	0.014081674	0.015401998	0.023116336	0.02187758	0.014705298	0.010913003	0.011414312	0.016676902	0.017826439	0.015949845	0.014111617	0.012309874	0.014025766	0.012857395	0.012280714	0.024679891	0.006508506	0.011024664
Q6CFN9	0.024024337	0.021056269	0.022521698	0.08223139	0.075151619	0.07615301	0.014125168	0.019053467	0.017582295	0.103795947	0.063086799	0.044049805	0.017172794	0.016049712	0.018301299	0.083187694	0.097610736	0.09381209
Q6CES8	0.001581634	0.001674193	0.002257399	0.007819299	0.006513564	0.006561143	0.001606127	0.002798933	0.002573169	0.005755361	0.005377141	0.002958404	0.002359129	0.002356634	0.003036049	0.005168474	0.005083481	0.004221531
Q6CEQ8	NA	NA	NA	0.041162129	0.035603179	0.025308318	NA	NA	NA	0.043471505	0.037301397	0.022064718	NA	NA	NA	0.013504957	0.01661933	0.024188622
Q6CE30	NA	NA	NA	0.000187078	0.000938426	0.000680822	NA	NA	NA	0.000543379	0.000534394	NA	NA	NA	NA	NA	0.000288855	0.000295139
Q6CE29	0.029160766	NA	0.026136824	0.004134027	0.011078721	0.009859057	NA	0.026074641	NA	0.005437078	0.010379432	0.005427235	0.014173391	NA	NA	0.003219717	0.006324428	0.00863579
Q6CE13	0.005105564	0.003376245	0.00199728	0.007809483	0.00896293	0.006196532	0.001120886	0.001412212	0.000984284	0.00891898	0.009953649	0.005497051	NA	NA	0.005515918	0.001949115	0.001731007	0.002400738
Q6C290	0.58621883	0.70210704	0.456563906	0.252209864	0.277028258	0.238079056	0.486901731	0.568240981	0.603681265	0.218163127	0.243838359	0.203508355	0.471361792	0.362982703	0.348444264	0.226583668	0.204233769	0.246397545
Q6C278	0.05051017	0.050034244	0.057873365	0.035363471	0.036065938	0.035886397	0.045741758	0.054533612	0.054905449	0.031694826	0.031302421	0.027572508	0.064621712	0.062019953	0.057485714	0.027549068	0.032502519	0.034180106
Q6C9W4	0.003391532	0.003057772	0.003287956	NA	NA	0.000522316	0.002880563	0.003323252	0.002889048	NA	NA	0.001379214	0.004869698	0.004423585	0.005136909	NA	0.000587051	0.000748895
Q6C0E7	0.060228971	0.067069824	0.06047602	0.044964701	0.044265259	0.046996643	0.063918353	0.067020039	0.069432965	0.041169298	0.042037883	0.043032845	0.026513975	0.026470848	0.025832122	0.014613606	0.021283673	0.020998817
Q6CG05	0.030291725	0.030494798	0.030772607	0.056015525	0.046321774	0.048414634	0.026317174	0.026694423	0.026273008	0.054527014	0.053389305	0.032532546	0.028248498	0.028072511	0.028616078	0.069034207	0.060240224	0.05826562
Q6CAF5	0.01415261	0.01770679	0.01934377	0.012406517	0.016019376	0.012491346	0.030450757	0.031847571	0.023588047	0.014842337	0.014333301	0.013432219	0.030121141	0.025661773	0.024487174	0.010548978	0.011960726	0.013922181
Q6CAH4	0.03412943	0.033684287	0.037346441	0.008476126	0.008426158	0.008372179	0.031428448	0.036629895	0.035362819	0.008567211	0.008362688	0.012229376	0.044084518	0.04457702	0.044377899	0.010321242	0.009684289	0.01089052
Q6CBG1	0.000542954	0.000141815	NA	NA	NA	NA	0.000102502	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6C9V4	0.000401286	0.001491059	0.00816217	0.010589064	0.011400682	0.013405174	0.000919915	0.00091154	0.00120311	0.010592914	0.011571551	0.006005914	0.005514196	0.005753513	0.006366598	0.008951148	0.009423313	0.011540819
A0A1D8NKH6	0.001101497	0.000982578	NA	NA	0.000491083	0.000455938	0.000907403	0.000570401	NA	0.001107407	0.000635239	0.000731772	0.000945311	0.00093542	0.001675043	0.001488642	0.001076428	0.000603104
Q6C454	0.040833698	0.039365704	0.038828568	0.02420869	0.024523969	0.024167575	0.029989125	0.036568238	0.035226117	0.025072603	0.022858555	0.019514986	0.034690722	0.033923006	0.036816428	0.019688005	0.019443024	0.020858361
A0A371C630	0.002512491	0.00307511	0.003183747	0.003621614	0.003327058	0.002830951	0.002636774	0.002927382	0.003017508	0.003170673	0.002585558	0.002658093	0.003128524	0.002720745	0.002900689	0.002292053	0.00173709	0.002778177
Q6C4N3	0.004081647	0.002142933	0.002850496	0.005735744	0.007406942	0.00396395	0.003436806	0.002581952	0.002536394	0.007775677	0.006585844	0.004653889	0.001671086	0.002201187	0.002412705	0.006886913	0.007993256	0.006470807
Q6C4W9	0.015292323	0.009924523	0.010574208	0.004606257	0.011354397	0.004006913	0.012448825	0.013937857	0.012736438	0.012733113	0.004800648	0.005855683	0.015660152	0.019362854	0.024371447	0.008552194	0.010734955	0.005677469
Q6CBW5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6CBW8	0.030599076	0.032468168	0.034265628	0.015982699	0.015000881	0.01417921	0.030379417	0.032253199	0.033996965	0.014367811	0.01378062	0.014603132	0.045400461	0.046960315	0.046939501	0.022313035	0.018755837	0.019562231
Q6C1F2	0.007152024	0.005590219	0.005163915	0.005363799	0.004436306	0.004618381	0.006135984	0.00500678	0.005354586	0.00702305	0.005604001	0.004273542	0.005343155	0.005739072	0.00583818	0.010271326	0.009185129	0.008877836
Q6C3C5	0.040552461	0.040937823	0.045108142	0.034057248	0.040457486	0.035806795	0.030890485	0.033037258	0.034988902	0.031368061	0.030748667	0.023862612	0.038413494	0.036647212	0.038813053	0.021448979	0.02779995	0.026675573
A0A1D8NPE3	0.011364386	0.011157042	0.013601515	0.011316307	0.012416515	0.011194637	0.011577493	0.0118788	0.012566332	0.011348504	0.010651713	0.008593783	0.016063608	0.014979925	0.016961863	0.013194797	0.013468923	0.012872678
Q6C184	0.017315806	0.016996052	0.018166521	0.009959738	0.010180711	0.009192064	0.012232509	0.012224877	0.012200448	0.008273691	0.007836713	0.008120663	0.007638532	0.009003402	0.010184342	0.004013796	0.007293243	0.007224078
Q6C6E2	NA	NA	NA	0.013457832	0.013445056	0.013413114	NA	NA	NA	0.013635655	0.012146578	0.00631769	NA	NA	NA	0.014650673	0.016584784	0.017911959
Q6C9A4	0.009323039	0.010131463	0.010761836	0.003080983	0.003278801	0.003086807	0.007529969	0.00995812	0.009743005	0.003377399	0.003111025	0.003493592	0.009004704	0.008592393	0.007975575	0.004250793	0.003052527	0.003947872
Q6C178	0.013782186	0.006850739	0.006874198	0.011504682	0.021196285	0.013234399	0.007791787	0.015042155	0.009165858	0.019061951	0.012330502	0.009196162	0.013704732	0.016442904	0.041669744	0.010271843	0.014643037	0.009102199
Q6CD23	0.219689152	0.198352802	0.186863968	0.176579587	0.161174833	0.130674548	0.288350554	0.261310722	0.23900736	0.256356868	0.259202718	0.164851284	0.131185936	0.111034652	0.105887542	0.186265342	0.143096608	0.144995735
Q6CE89	0.067942825	0.067222232	0.077338485	0.074127613	0.074863963	0.079149456	0.057904101	0.067402766	0.065881075	0.072780171	0.07169893	0.05222756	0.059358555	0.057531261	0.056174245	0.048699329	0.056173788	0.058036214
B5FVB5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q6CAZ9	0.003964408	0.003537994	0.003838632	0.007240234	0.002754565	0.00361976	0.002570142	0.003007995	0.003040812	0.003228482	0.002773688	0.002593866	0.00293121	0.002688893	0.003521086	0.005913503	0.004028761	0.003025422
Q6CE52	0.010479305	0.005772649	0.008503013	0.01227554	0.008382496	0.007780056	0.00349657	0.007613503	0.007857862	0.006838393	0.008393309	0.005917636	0.009473302	0.010376193	0.009635587	0.010012834	0.006999195	0.009050659
Q6C1S4	0.027494257	0.028652516	0.032233642	0.017430131	0.016143232	0.01539271	0.030611891	0.031661082	0.032415884	0.015500329	0.013460646	0.014259867	0.02125235	0.020906472	0.020106836	0.011878538	0.010292178	0.011359571
Q6C3S2	0.050335594	0.051589352	0.055558806	0.024338988	0.021088501	0.025120329	0.046053262	0.047230629	0.049468973	0.021066311	0.020076715	0.022620731	0.04116645	0.040325801	0.040422701	0.019743173	0.021007232	0.021254119
Q6C3S3	0.00171669	0.001717788	0.001674276	0.002786488	NA	0.001991239	0.000958046	0.00126501	0.001926567	0.000655139	0.001169378	0.002042172	0.001037571	0.001343991	0.00123948	NA	0.000505271	0.001217091
Q6C8T5	0.146380828	0.187404852	0.141774743	0.075836935	0.074152919	0.077185068	0.132919964	0.143939515	0.161013534	0.075295159	0.08153161	0.070136225	0.138205808	0.146552106	0.142699042	0.070115175	0.069027529	0.073836107
Q6C8N1	0.032820095	0.032460911	0.036599025	0.053775356	0.050535917	0.0527345	0.038061249	0.039755684	0.040469831	0.053849319	0.056364371	0.038495135	0.048477232	0.046541595	0.049753473	0.060435098	0.059692361	0.063533093
A0A1H6PXF8	0.001515979	0.001497847	0.00186223	NA	0.000646287	0.000601016	0.001555817	0.001732735	0.001808803	0.001756482	0.000670257	0.000709395	0.001686842	0.001720357	0.001542444	NA	0.00013958	0.000687345
Q6CCS2	0.013766502	0.012818875	0.01258454	0.006651707	0.006932852	0.006430599	0.009617057	0.011431824	0.011132881	0.007179945	0.006947486	0.00571638	0.008863475	0.008774992	0.008592164	0.00423287	0.005220703	0.004923818
Q6CAT7	0.32012819	0.317484319	0.332296512	0.081851394	0.093298838	0.095917662	0.338284516	0.326697395	0.314428586	0.085814055	0.094151887	0.123210859	0.324603054	0.308100756	0.30641269	0.072554994	0.077712261	0.085022555
Q6CE73	0.002083588	0.001997658	0.002496497	0.00499455	0.002749093	0.002475261	0.001969676	0.001633426	0.001357985	0.003058551	0.002335651	0.001946502	0.001498533	0.001936342	0.001593634	0.002742727	0.002050002	0.002230769
A0A371C207	0.005522177	0.004758883	0.005842083	0.002311951	0.003062079	0.002774189	0.003149665	0.004581512	0.003774286	0.00305765	0.002985627	0.00403615	0.003015997	0.004157801	0.003186402	0.002949683	0.002727584	0.001967743
Q6CAE0	0.008162749	0.008044871	0.006458376	0.009306022	0.008858334	0.006784785	0.007514008	0.008189629	0.008283189	0.010120024	0.008822168	0.00606757	0.006879375	0.007192857	0.007647267	0.010799802	0.01094416	0.010690838
Q6CAD4	0.067435989	0.058982959	0.066115239	0.070706135	0.061086403	0.044123453	0.059864937	0.062369098	0.065805157	0.050309352	0.048924546	0.033468148	0.078734196	0.067707952	0.090676668	0.06033853	0.06522865	0.055689548
Q6C8A0	0.036646255	0.035624269	0.036509323	0.015747738	0.017955899	0.015527374	0.038071626	0.041718712	0.037078706	0.010919024	0.015106225	0.016673689	0.026557445	0.027276373	0.027302039	0.017475518	0.012506797	0.016266591
A0A371C1F1	0.011010177	0.008582505	0.009063864	0.007520384	0.006571988	0.009304472	0.008128111	0.009112143	0.008884902	0.007564106	0.008214374	0.006888789	0.008974575	0.009953229	0.01180939	0.007306897	0.007397719	0.009692707
Q6CBN7	0.004737543	0.003062527	0.006309729	0.010167634	0.010886028	0.00631919	0.002882744	0.004050879	0.003534871	0.008259827	0.007796849	0.006742474	0.003380206	0.003491295	0.003227738	NA	0.00538989	0.00506738
Q6CA33	0.221599239	0.222545964	0.243059627	0.10831976	0.117170125	0.129204911	0.214289777	0.232136584	0.227333219	0.098719865	0.109430847	0.112796753	0.207213571	0.199529588	0.195967867	0.082406742	0.082893745	0.082457088
Q6CH27	0.020054388	0.019896681	0.019845803	0.012695567	0.017617071	0.01894751	0.019199162	0.018891996	0.017583632	0.014849515	0.014385767	0.013005798	0.016188866	0.014655674	0.012976736	0.010524772	0.011611032	0.012930897
Q6CHF1	0.017591459	0.018224507	0.020655097	0.02178749	0.016602136	0.021373707	0.015467055	0.017227261	0.015909329	0.020932261	0.019512498	0.013456526	0.019842792	0.01675771	0.01731672	0.018835385	0.020169886	0.021534193
Q6C9L7	0.003187104	0.004015738	0.004549206	0.00347008	0.002187376	0.003064772	0.004406057	0.004514008	0.003962499	0.001720816	0.002699722	0.001828893	0.002932923	0.003510558	0.002623386	0.001536966	NA	0.003063336
Q6C5H0	0.02104746	0.021319077	0.023229587	0.019739309	0.020493925	0.02197087	0.016993765	0.019606405	0.018542916	0.019223546	0.019670931	0.014788023	0.016617789	0.018096627	0.016555464	0.011252998	0.017251571	0.018169911
Q6C8R1	0.027891719	0.014923829	NA	0.042183324	0.04470852	0.057725155	NA	NA	NA	0.057042222	0.077660923	0.027360228	NA	NA	NA	0.053984244	0.044134164	0.061515064
Q6C7R1	0.000826683	0.001031452	0.000823974	NA	NA	NA	0.000651747	0.000710039	0.000917758	NA	NA	NA	0.000526105	0.000965872	0.001236077	NA	NA	NA
Q6CH20	0.018443665	0.018647612	0.021165914	0.007437996	0.006012665	0.008338367	0.015066927	0.016307675	0.015996949	0.007128186	0.007494558	0.007404779	0.016453984	0.01443635	0.014912034	0.007469777	0.006801625	0.008371442
Q6CCA9	0.061755805	0.061345514	0.074988467	0.0495422	0.042286088	0.052420296	0.065776915	0.071713817	0.061304676	0.045003957	0.038973175	0.03539148	0.074616454	0.067141659	0.063448629	0.035691217	0.035929946	0.032928613
Q6CDD4	0.002571	0.001953731	0.002591763	NA	0.001454271	0.001199181	0.002616216	0.002204683	0.002255472	0.00128131	0.001374861	0.0011114	0.002779646	0.002991767	0.003340007	0.00059082	0.001421811	0.001595363
Q6C6X2	0.011100511	0.012485687	0.01279352	0.011434192	0.01138775	0.010490492	0.011039785	0.012483381	0.013404513	0.011869902	0.011158401	0.009475701	0.012860593	0.01094387	0.010467976	0.015067122	0.013208072	0.014751231
